,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
40622,40622,pandemic rehfield case remind community,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0916924935937074,False,"“The pandemic is not over yet.” - Michelle Rehfield, NNU RN As cases begin to rise again, #nurses remind communities to remain vigilant by continuing to #WearAMask and getting vaccinated. https://t.co/SrmXXokdRQ",2021-04-04 16:00:08+00:00,None
40623,40623,back join action life people,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.180523553943211,False,"As we come off the back of #AutismAwarenessWeek, join us as we talk about the actions we need to take to improve the lives of Autistic people. https://t.co/CaTM9a6ZlF #WeLDNs",2021-04-04 16:30:12+00:00,None
40624,40624,anyone nursing case study revision please place,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Does anyone know where I could find LD nursing specific case studies for revision please? I’m not sure if im looking in the wrong places! @WeLDnurses @WeStudentNurse @StNurseProject #Help #LDnursing #StudentNurse,2021-04-04 16:32:39+00:00,None
40625,40625,anyone chloe hand,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Can anyone give Chloe a hand! https://t.co/xcQPIEcFyw,2021-04-04 16:33:28+00:00,None
40626,40626,work,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.6902269103252001,True,@GaslingSarah Great work!!!,2021-04-04 16:38:38+00:00,Life
40627,40627,easter sunday dress,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Great way to spend a sunny Easter Sunday. Mixed weather dress... but we chose wisely. https://t.co/MJPawKHIkj,2021-04-04 16:43:14+00:00,None
40628,40628,week pizza,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.087923572759558,False,@R08BO I’m not surprised! Great week! 💪🏻 well jealous of that pizza tho 😂,2021-04-04 16:44:14+00:00,Life
40629,40629,unit beautiful baby athena chick easter blanket kind crafter handmade love preemie baby today gift,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2387920063403247,False,#HappyEaster from the neonatal unit at @StGeorgesTrust #tooting Here’s beautiful baby Athena with the chick and Easter blanket that the kind and wonderful crafters at Handmade with Love for Preemies UK made for us to give to all babies today. Gifts to keep and treasure always. https://t.co/IoEpjTumlq,2021-04-04 16:52:26+00:00,None
40630,40630,rabbit creme staff cross chocolate family,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Ps There were also chocolate rabbits and creme eggs for staff, and hot cross buns and chocolate for families! 🍫 🐰",2021-04-04 16:53:30+00:00,None
40631,40631,catnip,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,New catnip toy. https://t.co/Qq6hHKss55,2021-04-04 17:01:01+00:00,None
40632,40632,thankyou book idea,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@JamesRNLD @WeLDnurses Thankyou! I have this book ..... no idea why I haven’t thought about it!😳,2021-04-04 17:14:56+00:00,None
40633,40633,news germany year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8403359103328373,False,@SundayTimesSco How is this “news”? I’ve been living in Germany for the last 28 years and knew about this. Absolutely appalling and heartbreaking. What that poor man was made to suffer!,2021-04-04 18:09:26+00:00,None
40634,40634,thankyou,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.6872592745826036,True,@martsjourney Fantastic Thankyou!,2021-04-04 18:11:29+00:00,Life
40635,40635,gabrielle colleran morning,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Stirring it up... me and Dr Gabrielle Colleran - early morning #sortingtheworldout 🙌#brendanoconnorshow @rteradio1 @RadioBrendanRTE @GColleranMD https://t.co/2WDtqOn0Ep,2021-04-04 18:21:40+00:00,None
40636,40636,anything health need exam,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@martsjourney Possibly anything around identifying / supporting with physical health needs? (I’ve an exam coming up so it’s quite broad!),2021-04-04 18:23:05+00:00,None
40637,40637,thank search journal,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8373029673310484,False,"@pegsthe1 Thank you, I’ve been using my university’s library search - and various journals but I’m just not sure if what I’m looking at is what I need!! I know it’s very vague .... but I’ll get there😊",2021-04-04 18:33:18+00:00,None
40638,40638,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.8482133610495394,True,@martsjourney Thank you 😊,2021-04-04 18:33:28+00:00,Life
40639,40639,quote,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,True,I absolutely love this quote I’ve just stumbled across 💪🏻🌟 #StudentNurse #Forceforchange #LDnursing https://t.co/lUr3plcWuv,2021-04-04 18:34:53+00:00,Life
40640,40640,people germany,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@Swevicus No. I do it too, as do most people in Germany. It helps differentiate between a 1 and a 7.",2021-04-04 18:43:18+00:00,None
40641,40641,okay valley,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Okay I gave in, I bought Stardew Valley 🙊",2021-04-04 19:03:46+00:00,None
40642,40642,nurse problem vaccine proof vaccine,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8054256790119348,False,"Me too as a nurse, I really dont see the problem of vaccine proof for those that can take the vaccine, and it also protects those that cant https://t.co/3Ri3UE7mO9",2021-04-04 19:06:55+00:00,None
40643,40643,vaccine today thanks turn please,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,2nd vaccine today! Thanks NHS when it's your turn please get ya jab!!!,2021-04-04 19:18:22+00:00,None
40644,40644,helen something case study people disability health need exam anything support thing,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3922968373562801,False,"@helen_laverty Hi Helen, something around case studies of people with a learning disability + possibly physical health needs - it’s for an exam so anything linked around what support is implemented? Sorry I know that’s quite vague and there are things available, but not quite sure what is best!",2021-04-04 19:53:22+00:00,None
40645,40645,association someone procedure test access place entertainment,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6086542971878572,False,“The Association does not believe that it appropriate to ask someone to prove they have undertaken a medical procedure or to undergo a medical test to access what is supposed to be a place of entertainment and enjoyment...” 🍟🍿📽 #EqualityAct #health https://t.co/1SxysvfmQc,2021-04-04 20:42:26+00:00,None
40646,40646,experience hospital thank,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9385934432547024,False,Excellent Experience at the Hospital Hub at QHB @UHDBTrust very safe and efficient. Thank you!,2021-04-04 20:47:24+00:00,None
40647,40647,april,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8645178725083578,False,I'm registered - are you? NCNP Virtual April 7-10 https://t.co/UiEA6HYBrx https://t.co/cdVgZFjlVY,2021-04-04 20:50:02+00:00,None
40648,40648,easter hope,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@AliceNiamhPUNC happy Easter! Hope you have had a good one!,2021-04-04 20:57:47+00:00,None
40649,40649,star,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8754850662222329,False,"Fave bit was ""elderly pop star"" mum is fuming 😂 #cliff #LineOfDuty",2021-04-04 21:04:31+00:00,None
40650,40650,church service family,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1253923848527377,False,@AliceNiamhPUNC Yes had zoom church service then a family day!,2021-04-04 21:09:46+00:00,None
40651,40651,walk hike,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8319073262333793,False,@Abi_PUNC20 @Leeehane Looks beautiful where was your walk (hike),2021-04-04 21:11:07+00:00,None
40652,40652,deterioration quality affect depression patient,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2186650870109951,False,Learn more about how deterioration in sleep quality affects depression in #prostate #cancer patients. @AmJMensHealth https://t.co/XqRVyrjSjm,2021-04-04 22:00:22+00:00,None
40653,40653,care vaccination program vaccine distribution probkem,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@LRussellWolpe Perhaps if Aged care had effective RN to resident ratios the Vaccination program would only have a vaccine distribution probkem,2021-04-04 23:59:32+00:00,None
40654,40654,victim gender order woman violence,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4310327405907084,False,@Aurora8n8 @vanOnselenP Still doubling down on blaming victims @vanOnselenP Get your gender in order before criticising women for not solving the violence done by men,2021-04-05 00:03:00+00:00,None
40655,40655,case compression cornu cartilage article,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,This case of symptomatic unilateral #vertebral #artery compression by the greater cornu of the thyroid cartilage is discussed in this #openaccess article. https://t.co/lHv4hYETet,2021-04-05 03:00:11+00:00,None
40656,40656,starmer,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.34606923772264,False,I will never understand how Starmer can be believed when he tricked Labour left into voting for him. I am so pleased I wasn’t tricked myself.,2021-04-05 03:28:11+00:00,None
40657,40657,thanks medium,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0860752565971002,False,@BritishAOC Oh thanks. The media makes me feel less so.,2021-04-05 03:30:55+00:00,None
40658,40658,book bestseller list goodreads fault people show,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@TSBookClub I steer clear of books on bestseller or trending lists, like Goodreads’. Probably not their fault but they remind me of people who read competitively or for show rather than enjoyment 🤷🏼‍♀️ #TSBC",2021-04-05 03:56:08+00:00,None
40659,40659,association habit indicator lifestyle saudi adult nutrition insight,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,The association of dietary habits and other indicators of lifestyle with #dysglycemia in Saudi adults is analyzed in Nutrition and Metabolic Insights. https://t.co/J17RWypX1k,2021-04-05 04:00:15+00:00,None
40660,40660,tail everything,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,False,"@dodo @GreavsieE17 it’s Georgie, the tail everything",2021-04-05 04:12:18+00:00,Life
40661,40661,easter,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@GoodishIntent Easter #TeamBoozeForBreakfast https://t.co/wGGZzxLxLf,2021-04-05 04:36:27+00:00,None
40662,40662,drama people scorpio,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,It is easy for you to get caught up in the drama of the people... More for Scorpio https://t.co/rHSChGkomT,2021-04-05 07:02:38+00:00,None
40663,40663,gardener neighbour,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Gardener is coming before 9am. Sorry neighbours 🙈,2021-04-05 07:18:03+00:00,None
40664,40664,bioinformatics article influenza virus,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9656204729362372,False,Read this Evolutionary Bioinformatics #openaccess article on grafting #methionine. Find out how it relates to the influenza virus. @EvoBioinfo https://t.co/3SVT4OkV1I,2021-04-05 07:30:08+00:00,None
40665,40665,morning everyone today bank holiday,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0790371075955498,False,"Good morning everyone! For those of you off today, enjoy your bank holiday! For this of you working, enjoy that too!",2021-04-05 07:43:56+00:00,None
40666,40666,nothing,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5839125641210603,False,Nothing about the GWH @9NewsAUS Extra 40 so far,2021-04-05 08:10:00+00:00,None
40667,40667,everything bath bathroom bedroom floor landing bank holiday cleaning,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3121479358527266,False,"I cleared away everything from around the bath before bathing the dogs. I now realise I should have cleared the bathroom, bedroom and first floor landing. I shall be spending Bank holiday Monday cleaning. At least the dogs are already clean. https://t.co/x9MIRcMSlT",2021-04-05 08:12:03+00:00,None
40668,40668,night handmade bookcase,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9403492551315664,False,When you get home from nights to find @GreavsieE17 handmade you a little bookcase 🤍 https://t.co/CUHQdadE1a,2021-04-05 08:28:17+00:00,None
40669,40669,wish wish,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.0150779404452826,False,Lots of best wishes academic wishes https://t.co/SRmafz0avT,2021-04-05 08:29:46+00:00,Life
40670,40670,snow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Snow and blue sky???? https://t.co/NO7ZyOqJEg,2021-04-05 08:50:02+00:00,None
40671,40671,chelsea signing mikel,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3910559496022938,False,has delighted the fans of Chelsea with the signing of Mikel Oyarzábal. #FM21Mobile,2021-04-05 09:05:37+00:00,None
40672,40672,injustice system,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@HannahD15 @AAPNewswire And the injustice of the judicial system continues,2021-04-05 09:07:13+00:00,None
40673,40673,easter monday,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Easter Monday fun for me! #lego #harrypotterlego #EasterMonday https://t.co/n3ltw8VxVc,2021-04-05 09:13:13+00:00,None
40674,40674,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@chris_dlamini Thank you I will 😊,2021-04-05 09:21:47+00:00,Life
40675,40675,congratulation,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.4582896440363018,True,@mel_mcdonagh Congratulations,2021-04-05 09:23:22+00:00,Life
40676,40676,brother chemo today shot cathedral river hospital window hospital hill,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4117809444571251,False,Brothers girlfriend starts her chemo today. Shes just posted a great shot of both the cathedrals and river from her hospital window. Forgot the hospital is on a hill.,2021-04-05 09:29:10+00:00,None
40677,40677,sheridan smith,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"I keep clicking ""i dont like this ad"" on the sheridan smith loves dogs one but it keeps coming back 😒",2021-04-05 09:41:48+00:00,None
40678,40678,thanks bistro view bonus,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1674213722433063,False,"@sawatkiss Thanks, will tell her about the bistro. The view is definitely a bonus!",2021-04-05 09:51:44+00:00,None
40679,40679,thanks panel rarity woman ireland voice,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0370049484170558,False,Thanks @RadioBrendanRTE for connecting me and @GColleranMD - I am always grateful when I am on a 50:50 panel - a rarity - some incredible women in Ireland but we need to hear their voices #balanceisbetter https://t.co/jxqxgUe1OK,2021-04-05 09:52:26+00:00,None
40680,40680,start lunchtime timing,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8179148989249414,False,@sawatkiss Will let her know. She was a 9.30 start so hoping to be finished for lunchtime I think. That would be a good timing,2021-04-05 09:53:52+00:00,None
40681,40681,behaviour security,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8606720351132807,False,@Keir_Starmer I cannot see how you think your behaviour indicates security.,2021-04-05 09:55:01+00:00,None
40682,40682,vegetable birthday dinner tonight time finger time point learning,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Small is helping me peel the vegetables for my mum's birthday dinner tonight. I could've done it 10 times by now and she's perilously close to her fingers all the time, but that's not the point. She wanted to help and she's learning.",2021-04-05 10:05:36+00:00,None
40683,40683,easter monday,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Happy Easter Monday! https://t.co/NgVhwsci1Q,2021-04-05 10:09:48+00:00,None
40684,40684,tomorrow responsibility rnlds people,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5289429904026175,False,Join us from 20:30 tomorrow as we talk about the responsibility of RNLDs in supporting Autistic people. 6/4/21 #WeLDNs https://t.co/CaTM9a6ZlF,2021-04-05 10:21:31+00:00,None
40685,40685,today race training,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1080563689273747,False,"@TimJones15 How are you doing today? Sorry your race didn’t go to plan, recover well and you’ll be back stronger, you’ve had some great training leading up to it 💪🏻",2021-04-05 10:27:39+00:00,None
40686,40686,conversation,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@PaulaMc007 @AutisticDoctor @GinnyAB @milton_damian @LauraFMcConnell @autisticgpshh @CarlyJonesMBE @commaficionado @AnnMemmott As always our conversations are open to all! #WeLDNs,2021-04-05 10:29:10+00:00,None
40687,40687,year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7060851784111017,False,@CPFCtransfersHQ Same every year.,2021-04-05 10:35:01+00:00,None
40688,40688,right tweet,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@milton_damian @PaulaMc007 @AutisticDoctor @GinnyAB @LauraFMcConnell @autisticgpshh @CarlyJonesMBE @commaficionado @AnnMemmott You’re right! Will make sure we add this into any other tweets moving on. Hopefully you can join us! #WeLDNs,2021-04-05 10:42:26+00:00,None
40689,40689,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@helen_laverty Thank you!,2021-04-05 10:59:53+00:00,Life
40690,40690,thank amendment apology,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5775073982434884,False,@aheeleyRIBA Thank you for correcting us. I’ve made the amendment. Apologies.,2021-04-05 11:01:53+00:00,None
40691,40691,morning lorraine,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2333317015515408,False,@catdeeley @reallorraine Loved watching you this morning on Lorraine. 😊,2021-04-05 11:04:49+00:00,None
40692,40692,zealand,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@Lucas20520 New Zealand,2021-04-05 11:52:06+00:00,None
40693,40693,abortion zone poland europe sign lawyer judge court right,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7765871071084334,False,This man has orchestrated the abortion ban and ‘LGBTQ-free’ zones in Poland. Now he wants to do it everywhere in Europe. SIGN to prevent an ultra-conservative lawyer from #OrdoIuris from becoming a judge in the European Court for Human Rights @ECHR_CEDH. https://t.co/A9qdCYaYmH,2021-04-05 11:55:59+00:00,None
40694,40694,work chelsea premier division coach month november,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7449716613648126,False,has been rewarded for their good work at Chelsea by winning English Premier Division Head Coach of the Month for November 2021. #FM21Mobile,2021-04-05 12:06:20+00:00,None
40695,40695,covid importance community moment connection others relationship,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Covid-19 has uncovered the true importance of community and those small but important moments of connection with others. #PlantAndShare is a great way to build relationships with those around you https://t.co/A2CHfkznzw #FFLGetTogethers https://t.co/IPMygD8aMi,2021-04-05 12:30:05+00:00,None
40696,40696,bedclothes husband bottom time bath help,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3284616060311948,False,"Even the bedclothes needed washing. Husband was stood at the bottom of the bed telling the dogs to “Get off the bed!“ they were jumping spinning around, having a fabulous time, totally ignoring him - pre bath. Didn’t help that we were both laughing. 🙄 https://t.co/eDfXbNlMpZ",2021-04-05 12:47:47+00:00,None
40697,40697,part response virus science transmission,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1048180801417922,False,.@CDCDirector: A central part of a science-based #pandemic response is understanding how the virus is transmitted. We urge you and @CDCgov to follow the science and fully recognize aerosol transmission of #Covid19 now! https://t.co/h2wKMMyZjt,2021-04-05 13:00:56+00:00,None
40698,40698,twat,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Twat https://t.co/OfT3Mu5Gqd,2021-04-05 14:12:42+00:00,None
40699,40699,wind,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8497260036934092,False,@cheeky2xists Hope you'll have the wind behind you https://t.co/bip47qUEby,2021-04-05 14:21:06+00:00,None
40700,40700,part covid metabolism study needle,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,About to take part in a covid metabolism study. Good job am not scared of needles! https://t.co/cZ8XTXqJfq,2021-04-05 14:50:44+00:00,None
40701,40701,spring,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Spring 🥰🌸🌿 https://t.co/fd25AmkcJv,2021-04-05 14:55:29+00:00,None
40702,40702,christmas,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3943585521759213,False,It’s beginning to look a lot like Christmas.. https://t.co/GRnJGq4Nia,2021-04-05 15:01:25+00:00,None
40703,40703,breakfast tomorrow work,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.0548095268230004,False,"The kids can absolutely have these for breakfast. Tomorrow, when I'm at work. https://t.co/bZk8wqTek8",2021-04-05 15:18:24+00:00,Life
40704,40704,personnel worker worker startsfinishes hospital mnster example,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@OlafGersemann @welt It would be interesting to know how many of those travelling between 22:00 and 6:00 are hospital personnel or other essential workers. Many hospital workers have very early or very late starts/finishes, in all the hospitals in Münster, for example, that would be a lot.",2021-04-05 15:19:54+00:00,None
40705,40705,imessage feeling,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@paper_pizza ours are over imessage but same feeling 💕 https://t.co/RsOqnkGqHm,2021-04-05 15:24:39+00:00,None
40706,40706,load study test year work doubt jabbed,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@wildeaboutoskar They must be doing a load of studies! I had antibody test last year through work but doubt they will repeat that now we've all been jabbed,2021-04-05 15:35:15+00:00,None
40707,40707,coconut scent trip,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@HannahBag Have a coconut scent trip,2021-04-05 15:59:08+00:00,None
40708,40708,chelsea signing ederson,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,has delighted the fans of Chelsea with the signing of Ederson. #FM21Mobile,2021-04-05 16:00:04+00:00,None
40709,40709,mindfulness group people handful penny,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@Hayleystevens I used to teach mindfulness to groups of young people using just a handful of pennies 🙂,2021-04-05 16:01:38+00:00,None
40710,40710,beginning christmas,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1076172630239775,False,"Just caught myself singing ""It's beginning to look a lot like Christmas"".",2021-04-05 16:30:17+00:00,None
40711,40711,sorry,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.2260229279199222,True,@GotALightBoy Sorry about that. 😬,2021-04-05 16:47:33+00:00,Life
40712,40712,lemon tree christmas tree light,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4129491318879356,False,"@Gingerylizzie I have a lemon tree, where the Christmas tree was. I wonder how it would look with fairy lights.. https://t.co/iMq0DzVsZI",2021-04-05 16:58:50+00:00,None
40713,40713,medium temperature transport system halt film road tyre profile year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@GotALightBoy ..and the media would be talking about ""plunging temperatures"" (- 1🙄) ""snow bringing transport systems to a halt"".. (with compulsory film of cars slowly skidding on the road because their tyres haven't had a profile in years🙄)",2021-04-05 17:07:13+00:00,None
40714,40714,access resource month ebook lifestyle guide tool,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Get UNLIMITED, FREE access to the latest and most authoritative, evidence-based resources to guide you through your first months on the job. https://t.co/YGYs7GK2mN *Plus, download the FREE eBook, New Nurse Lifestyle: A Guide to Apparel, Tools tips #NSNA #NSNAConvention https://t.co/ehWdHjFF41",2021-04-05 17:23:39+00:00,None
40715,40715,post life,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,0.5485463251430851,False,post shielding life is being extremely good to me 🥰❤️✨ https://t.co/vd5op7TjcC,2021-04-05 17:46:03+00:00,Life
40716,40716,concern male research examination ideal,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,#Bodyimage concerns are becoming more prevalent in males. Read this research on the examination of actual vs. ideal body-related pride. @AmJMensHealth #mentalhealth https://t.co/y3VDxwltvV,2021-04-05 18:00:56+00:00,None
40717,40717,snack,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@thiswitchywoman You gotta protect the snacks first pal,2021-04-05 18:16:15+00:00,None
40718,40718,night role rnld health outcome people disability,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,False,"On Tuesday night, we are going to consider the role of the RNLD and supporting better health outcomes for Autistic people with learning disabilities #WeLDNs #AskingAutistics https://t.co/CaTM9a6ZlF",2021-04-05 18:20:08+00:00,Work
40719,40719,safe feel,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9690863087821416,False,"@amyleight98 @thiswitchywoman Need to make sure they’re safe for when you get up and recover so you can continue to snack. I feel you Amy, she just doesn’t get it",2021-04-05 18:27:07+00:00,None
40720,40720,view,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5214232488107751,False,"Sunset view from the top, on #Flickr https://t.co/WxSTGA9wpx #Photography https://t.co/A9MnHYTQWW",2021-04-05 18:48:16+00:00,None
40721,40721,johnson,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8135946732524558,False,@LBC @TomSwarbrick1 Johnson knows nowt about being Labour.,2021-04-05 19:01:36+00:00,None
40722,40722,lack insight people,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5278254084140626,False,@avsnapper @docrussjackson @LBC @TomSwarbrick1 @UKLabour Sad lack of insight that people see you.,2021-04-05 19:02:29+00:00,None
40723,40723,correct,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.8985031328889062,False,Correct. https://t.co/G4vkZV42UK,2021-04-05 19:03:41+00:00,Life
