Unnamed: 0,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
443,1.5462371657676472e+18,2022-07-10 20:57:22+00:00,['1546237165767647236'],Two episodes into #UmbrellaAcademyS3 and still nobody has asked WHY IS ONE OF YOU A FLOATING CUBE?,two episodes into  and still nobody has asked why is one of you a floating cube,True,False
445,1.5461993261872988e+18,2022-07-10 18:27:01+00:00,['1546199326187298817'],@Aiannucci Wow. I knew it looked familiar…, wow i knew it looked familiar…,True,False
446,1.546141558386426e+18,2022-07-10 14:37:28+00:00,['1546141558386425856'],@benbakerbooks I vote Some Wasps, i vote some wasps,True,False
447,1.5461114929358848e+18,2022-07-10 12:37:59+00:00,['1546111492935884800'],This is a terrific parody https://t.co/VmIiJrGujj,this is a terrific parody ,True,False
448,1.5460989627337157e+18,2022-07-10 11:48:12+00:00,['1546098962733715458'],"#writerstaletweet 1/8/08. Russell on Torchwood: “if there’s a Series Four, I’m running for the hills.” https://t.co/4td3qqiju2", 1808 russell on torchwood “if there’s a series four i’m running for the hills” ,True,False
449,1.546097424523006e+18,2022-07-10 11:42:05+00:00,['1546097424523005958'],"#writerstaletweet 28/7/08. In between discussing Kylie’s O2 Arena show and wanting to hire Peter Capaldi for Torchwood, Russell describes the basic idea of what we now know as “Years &amp; Years”.", 28708 in between discussing kylie’s o2 arena show and wanting to hire peter capaldi for torchwood russell describes the basic idea of what we now know as “years amp years”,True,False
450,1.5460944024723948e+18,2022-07-10 11:30:05+00:00,['1546094402472394752'],#writerstaletweet 17/7/08. Tell the Professor we need that anti-puberty drug NOW!!!, 17708 tell the professor we need that antipuberty drug now,True,False
452,1.5460389198500372e+18,2022-07-10 07:49:37+00:00,['1546038919850037249'],"I needed this 

https://t.co/T9BiUYiP3V","i needed this 

",True,False
453,1.545873571322413e+18,2022-07-09 20:52:35+00:00,['1545873571322413058'],#writerstaletweet 8/7/08. 14 years and 1 day ago: “Donna…’s not getting her memory back. No way. That’s fixed. That really would spoil past stories.” Will he stay true to this?, 8708 14 years and 1 day ago “donna…’s not getting her memory back no way that’s fixed that really would spoil past stories” will he stay true to this,True,False
454,1.5458721965092618e+18,2022-07-09 20:47:07+00:00,['1545872196509261831'],"#writerstaletweet 17/6/08. “Chris Chibnall wrote such beautiful stuff at the end of [Torchwood] Series Two… He really paved the way. He showed me where to go. Come home, he said. Come home.”", 17608 “chris chibnall wrote such beautiful stuff at the end of torchwood series two… he really paved the way he showed me where to go come home he said come home”,True,False
455,1.5458710753844677e+18,2022-07-09 20:42:39+00:00,['1545871075384467456'],#writerstaletweet 14/6/08. “John Simm in drag!” Russell comes up with an idea which he’s vaguely worried resembles Being John Malkovich… until Ben tells him it’s The Matrix Reloaded., 14608 “john simm in drag” russell comes up with an idea which he’s vaguely worried resembles being john malkovich… until ben tells him it’s the matrix reloaded,True,False
456,1.545867504899203e+18,2022-07-09 20:28:28+00:00,['1545867504899203072'],#writerstaletweet 18/5/08 Russell is offered an OBE and wonders if it’s because his parents once helped to abduct a spy., 18508 russell is offered an obe and wonders if it’s because his parents once helped to abduct a spy,True,False
458,1.5458536126722867e+18,2022-07-09 19:33:16+00:00,['1545853612672286726'],@TheCyberdevil The X Factor should be on Channel 10. Channel 5 can have The V Factor., the x factor should be on channel 10 channel 5 can have the v factor,True,False
460,1.5458528867473326e+18,2022-07-09 19:30:23+00:00,['1545852886747332611'],I don’t care who wins so long as they do such a terrible job that they lose the next election and lock their party out of power for the next decade. #Toryleadership,i don’t care who wins so long as they do such a terrible job that they lose the next election and lock their party out of power for the next decade ,True,False
463,1.545821065322107e+18,2022-07-09 17:23:56+00:00,['1545821065322106882'],"When Cameron stepped down, the potential replacements (Gove and Johnson aside) were basically Who? Who? and Who?
This time, they’re more like a Who’s Who of screw ups and proved incompetents.","when cameron stepped down the potential replacements gove and johnson aside were basically who who and who
this time they’re more like a who’s who of screw ups and proved incompetents",True,False
464,1.5457694997643264e+18,2022-07-09 13:59:02+00:00,['1545769499764326400'],I think about this tweet way too often https://t.co/AD8R66p3w0,i think about this tweet way too often ,True,False
466,1.545696501048959e+18,2022-07-09 09:08:58+00:00,['1545696501048958977'],"Please somehow repair his character. The vandalism of Alfie is one of the worst #EastEnders writing crimes of the past decade, up there with #RIPFatboy https://t.co/jWabdu5GKS",please somehow repair his character the vandalism of alfie is one of the worst  writing crimes of the past decade up there with  ,True,False
467,1.5456730504310456e+18,2022-07-09 07:35:47+00:00,['1545673050431045632'],"Wordle 385 6/6

⬜⬜⬜🟨🟨
🟩🟩🟨⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

I bet this annoyed a lot of people","wordle 385 66








i bet this annoyed a lot of people",True,False
468,1.545653759690285e+18,2022-07-09 06:19:07+00:00,['1545653759690285057'],@LegoK_9 @drwhonovels Wait what re Bf?,  wait what re bf,True,False
477,1.5450125190177997e+18,2022-07-07 11:51:04+00:00,['1545012519017799680'],Anyone got a list of stupid things #JamesCleverly has said &amp; done?,anyone got a list of stupid things  has said amp done,True,False
478,1.5449975116262113e+18,2022-07-07 10:51:26+00:00,['1544997511626211328'],JAMES CLEVERLY!!?!??????,james cleverly,True,False
480,1.5449618178642903e+18,2022-07-07 08:29:36+00:00,['1544961817864290306'],I’m a little sad that Johnson will have been PM for longer than May.,i’m a little sad that johnson will have been pm for longer than may,True,False
481,1.5449582389569495e+18,2022-07-07 08:15:22+00:00,['1544958238956949504'],"Goodbye Johnson. You were so much worse than a waste of time and space.

https://t.co/UURy9q5wK4","goodbye johnson you were so much worse than a waste of time and space

",True,False
482,1.5449547544171725e+18,2022-07-07 08:01:31+00:00,['1544954754417172483'],I think she’s probably the best Education Secretary we’ve had in a very long time. https://t.co/NgdlUqNMXt,i think she’s probably the best education secretary we’ve had in a very long time ,True,False
483,1.5449254099548897e+18,2022-07-07 06:04:55+00:00,['1544925409954889728'],There’s always a column. https://t.co/bt6LCLQERe,there’s always a column ,True,False
485,1.5447905791581594e+18,2022-07-06 21:09:09+00:00,['1544790579158159362'],I have regretfully decided to resign. The Nestene Consciousness no longer has my support and should leave Earth at once. I take this principled stand for the good of all humanity. https://t.co/0rAZmJAZAr,i have regretfully decided to resign the nestene consciousness no longer has my support and should leave earth at once i take this principled stand for the good of all humanity ,True,False
486,1.544786489371943e+18,2022-07-06 20:52:54+00:00,['1544786489371942914'],Which one is Gove and which Johnson probably depends on how we end the week. https://t.co/Sq4juLQZWk,which one is gove and which johnson probably depends on how we end the week ,True,False
487,1.5447410418779791e+18,2022-07-06 17:52:18+00:00,['1544741041877979136'],Charge of the Lightweight Brigade…not bad.,charge of the lightweight brigade…not bad,True,False
490,1.5446993542330532e+18,2022-07-06 15:06:39+00:00,['1544699354233053184'],@alexwilcock @Heraldofcreatio So where is JM? And GB?,  so where is jm and gb,True,False
491,1.5446982074893844e+18,2022-07-06 15:02:06+00:00,['1544698207489384450'],bush bush bush bush bush bush bush (Just me?) https://t.co/qd3uL3by0F,bush bush bush bush bush bush bush just me ,True,False
496,1.5446969181057843e+18,2022-07-06 14:56:59+00:00,['1544696918105784320'],@octodude &lt;popcorn gif&gt;, ltpopcorn gifgt,True,False
501,1.5446965267018383e+18,2022-07-06 14:55:25+00:00,['1544696526701838338'],This is Johnson’s version of #DoctorWhoRedacted,this is johnson’s version of ,True,False
503,1.5446960614864077e+18,2022-07-06 14:53:34+00:00,['1544696061486407680'],How many resignations have there been today?? https://t.co/epojz06a81,how many resignations have there been today ,True,False
504,1.5446841480146043e+18,2022-07-06 14:06:14+00:00,['1544684148014604291'],@TheCyberdevil I adore this one and can’t understand why everyone else doesn’t, i adore this one and can’t understand why everyone else doesn’t,True,False
506,1.5446838189589463e+18,2022-07-06 14:04:55+00:00,['1544683818958946305'],Tory MPs: I can excuse &lt;LONG LIST OF CORRUPTION AND INCOMPETENCE&gt; but I draw the line at being unpopular. https://t.co/fUGyZeGZdD,tory mps i can excuse ltlong list of corruption and incompetencegt but i draw the line at being unpopular ,True,False
509,1.544568618142294e+18,2022-07-06 06:27:09+00:00,['1544568618142294017'],Please can RDMH win this https://t.co/6G5FEXU0ks,please can rdmh win this ,True,False
513,1.5445565054831534e+18,2022-07-06 05:39:02+00:00,['1544556505483153409'],"Wordle 382 4/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩

That befuddled me for quite a while.","wordle 382 46






that befuddled me for quite a while",True,False
514,1.5444046569352888e+18,2022-07-05 19:35:38+00:00,['1544404656935288843'],Can we get Geoffrey Howe or Norman Lamont trending?,can we get geoffrey howe or norman lamont trending,True,False
516,1.5443818661444037e+18,2022-07-05 18:05:04+00:00,['1544381866144403459'],"A message for the PM.

https://t.co/ngtZuUGMrc","a message for the pm

",True,False
520,1.5442400446004306e+18,2022-07-05 08:41:31+00:00,['1544240044600430593'],"When the next election happens, Fabricant will be the Portillo.",when the next election happens fabricant will be the portillo,True,False
521,1.5441888928778854e+18,2022-07-05 05:18:16+00:00,['1544188892877885441'],"Wordle 381 6/6

⬜⬜⬜⬜⬜
⬜⬜⬜🟨🟨
⬜🟨🟨⬜⬜
🟨🟩⬜🟨🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

That was a 50/50 guess on the last one. Nearly ruined my streak.","wordle 381 66








that was a 5050 guess on the last one nearly ruined my streak",True,False
524,1.5436674017782538e+18,2022-07-03 18:46:03+00:00,['1543667401778253824'],Rewatching episodes of #TheWestWing always throws up moments like this. Amy Gardner would be going ballistic right now. https://t.co/FluNZMPQcl,rewatching episodes of  always throws up moments like this amy gardner would be going ballistic right now ,True,False
525,1.543665644314534e+18,2022-07-03 18:39:04+00:00,['1543665644314533888'],Can anyone tell me why the YouTube app will only play videos full screen on my Kindle Fire tablet?,can anyone tell me why the youtube app will only play videos full screen on my kindle fire tablet,True,False
526,1.543656754831057e+18,2022-07-03 18:03:44+00:00,['1543656754831056897'],"I never thought the eagles were an option. For the same reason it’s easier to fly a fighter plane over an enemy country after you’ve defeated them. #LordOfTheRings 
https://t.co/crKQpxw4AQ","i never thought the eagles were an option for the same reason it’s easier to fly a fighter plane over an enemy country after you’ve defeated them  
",True,False
528,1.543519021273944e+18,2022-07-03 08:56:26+00:00,['1543519021273944066'],"Delenn in #babylon5: “Fighting a war is easy. Destroying is easy. Building a new world out of what's left of the old...that is what's hard.”

George Washington in #hamilton; “Winning was easy, young man. Governing’s harder.”","delenn in  “fighting a war is easy destroying is easy building a new world out of whats left of the oldthat is whats hard”

george washington in  “winning was easy young man governing’s harder”",True,False
530,1.5435037468769649e+18,2022-07-03 07:55:44+00:00,['1543503746876964864'],@FTEpodcast One word only?, one word only,True,False
531,1.5429612372811817e+18,2022-07-01 20:00:00+00:00,['1542961237281181698'],"Happy 55th birthday to the first of these and Happy 5th birthday to the second. Both, somehow, part of the same TV show. #DoctorWho https://t.co/Dw2QNGYIsY",happy 55th birthday to the first of these and happy 5th birthday to the second both somehow part of the same tv show  ,True,False
541,1.5422821659537244e+18,2022-06-29 23:01:37+00:00,['1542282165953724417'],"Wordle 376 4/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
🟨🟨🟨⬜⬜
🟩🟩🟩🟩🟩

I get it in 4 startlingly often.","wordle 376 46






i get it in 4 startlingly often",True,False
543,1.542237398871982e+18,2022-06-29 20:03:43+00:00,['1542237398871982083'],@Lokster71 No but the Sean Bean TV serial was terrific, no but the sean bean tv serial was terrific,True,False
544,1.5422263484790702e+18,2022-06-29 19:19:49+00:00,['1542226348479070211'],"The Augments are depressingly two toxic males waving willies at each other, the woman in between and some silent people. And the plot takes us again to a slave market, this time with Gamorrean Guards.
Overall, a dud that hopefully points forward to better things.","the augments are depressingly two toxic males waving willies at each other the woman in between and some silent people and the plot takes us again to a slave market this time with gamorrean guards
overall a dud that hopefully points forward to better things",True,False
545,1.542225925789606e+18,2022-06-29 19:18:08+00:00,['1542225925789605889'],"Soong is a decent Hannibal Lector type behind bars. I wonder how often (as recently as 4.2!) Trek has done “Captain goes into battle aided by possibly untrustworthy villain”. Also, how long before Spiner has made more non-Data Trek eps then he did as Data?",soong is a decent hannibal lector type behind bars i wonder how often as recently as 42 trek has done “captain goes into battle aided by possibly untrustworthy villain” also how long before spiner has made more nondata trek eps then he did as data,True,False
546,1.5422246997275195e+18,2022-06-29 19:13:16+00:00,['1542224699727519746'],"#Enterprise 4.4 Borderland. I was so excited by the start of this episode. Klingons! Khan-style Augments! Soong! Unfortunately, it descends into tedium.", 44 borderland i was so excited by the start of this episode klingons khanstyle augments soong unfortunately it descends into tedium,True,False
554,1.5411978279713505e+18,2022-06-26 23:12:50+00:00,['1541197827971350528'],"Wordle 373 5/6

⬜🟨⬜🟩🟨
⬜⬜🟨🟩🟨
🟨🟩⬜⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

This one really vexed me.","wordle 373 56







this one really vexed me",True,False
559,1.5410439116989276e+18,2022-06-26 13:01:14+00:00,['1541043911698927617'],"@David_Kitchen_ 1, 6, 9, 14, 19, 23, 26, 1, 4, 5, 8, 11", 1 6 9 14 19 23 26 1 4 5 8 11,True,False
560,1.5409950222454866e+18,2022-06-26 09:46:58+00:00,['1540995022245486593'],English Lit. All those who didn’t care when you thought it was Media Studies or History of Art - now it’s English Lit. https://t.co/bjSZrmGWzd,english lit all those who didn’t care when you thought it was media studies or history of art  now it’s english lit ,True,False
563,1.5405863526554378e+18,2022-06-25 06:43:03+00:00,['1540586352655437824'],@RushmoreLists Um……… https://t.co/VThPRaycYd, um……… ,True,False
564,1.54034193036569e+18,2022-06-24 14:31:49+00:00,['1540341930365689856'],America is basically still under Trump and will be for the foreseeable.,america is basically still under trump and will be for the foreseeable,True,False
565,1.540321871052284e+18,2022-06-24 13:12:06+00:00,['1540321871052283905'],Is Midsummer Night tonight or last night? #midsummernightsdream #illmetbymoonlight #saywhattheplaytreatson #givemeyourhands,is midsummer night tonight or last night    ,True,False
568,1.5402425003335762e+18,2022-06-24 07:56:43+00:00,['1540242500333576194'],"Wordle 370 3/6

⬜⬜⬜🟨⬜
🟩🟨⬜🟨⬜
🟩🟩🟩🟩🟩

That was an inspired 3rd guess and I’m chuffed with it.","wordle 370 36





that was an inspired 3rd guess and i’m chuffed with it",True,False
569,1.540098584426709e+18,2022-06-23 22:24:50+00:00,['1540098584426708994'],"@Baddiel @RootMeanSqrd That’s a great line.

Hours giving evidence
Or birth, advance
On death equally slowly.","  that’s a great line

hours giving evidence
or birth advance
on death equally slowly",True,False
570,1.539984778853847e+18,2022-06-23 14:52:37+00:00,['1539984778853847041'],WHAT CAN POSSIBLY GO WRONG https://t.co/mbUz9svyLq,what can possibly go wrong ,True,False
576,1.5395838990341284e+18,2022-06-22 12:19:40+00:00,['1539583899034128384'],@Heraldofcreatio This is a very tough one!, this is a very tough one,True,False
579,1.5393196867345695e+18,2022-06-21 18:49:47+00:00,['1539319686734569473'],@drwhopodcasters This seems like a good result to me, this seems like a good result to me,True,False
583,1.5386674250503782e+18,2022-06-19 23:37:55+00:00,['1538667425050378240'],"Wordle 366 5/6

⬜⬜⬜🟨⬜
⬜🟨🟨🟨⬜
⬜🟨🟨🟨⬜
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩","wordle 366 56





",True,False
584,1.5386053028278518e+18,2022-06-19 19:31:04+00:00,['1538605302827851778'],"Seriously, I loved #Redacted and recommend it to all #DoctorWho fans. Well … almost all. https://t.co/j1P24Qx31J",seriously i loved  and recommend it to all  fans well … almost all ,True,False
585,1.5385696020615045e+18,2022-06-19 17:09:13+00:00,['1538569602061504513'],@Tim_Sadleir I doubt you can get the BBC Sounds app in Australia, i doubt you can get the bbc sounds app in australia,True,False
586,1.5384950989834158e+18,2022-06-19 12:13:10+00:00,['1538495098983415810'],So is #doctorwho #redacted the best thing in the Whittaker era?,so is   the best thing in the whittaker era,True,False
588,1.5382219080465367e+18,2022-06-18 18:07:36+00:00,['1538221908046536705'],"@peoples_pop Meat Loaf - Bat out of Hell
Shangri Las - Leader of the Pack
Ricky Valance - Tell Laura I Love Her
Queen - The Show must go on"," meat loaf  bat out of hell
shangri las  leader of the pack
ricky valance  tell laura i love her
queen  the show must go on",True,False
590,1.5377719725071852e+18,2022-06-17 12:19:43+00:00,['1537771972507185161'],Why does Soul Hunter get so little love? https://t.co/ckk3b0VRhH,why does soul hunter get so little love ,True,False
591,1.537180989411271e+18,2022-06-15 21:11:21+00:00,['1537180989411270664'],@DrJoyP I think I’ve seen some of them, i think i’ve seen some of them,True,False
592,1.5371715920479027e+18,2022-06-15 20:34:01+00:00,['1537171592047902720'],Has fandom just invented the idea that NPH is the Toymaker? Is this “Maisie Williams is Susan” all over again?,has fandom just invented the idea that nph is the toymaker is this “maisie williams is susan” all over again,True,False
593,1.5369491929075753e+18,2022-06-15 05:50:17+00:00,['1536949192907575296'],@theDWshow @David_Kitchen_ I had two snaps with each of you and easily predicted both your number ones. And made up for your neglecting Pat by putting him at my no1 https://t.co/WV0cnqAvR0,  i had two snaps with each of you and easily predicted both your number ones and made up for your neglecting pat by putting him at my no1 ,True,False
596,1.536847031599354e+18,2022-06-14 23:04:20+00:00,['1536847031599353856'],"Wordle 361 5/6

⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

Like the Mounties, me.","wordle 361 56







like the mounties me",True,False
597,1.536594317845971e+18,2022-06-14 06:20:08+00:00,['1536594317845970945'],@MarkCockram I did exactly the same thing, i did exactly the same thing,True,False
598,1.536473479800832e+18,2022-06-13 22:19:58+00:00,['1536473479800832005'],Alun Armstrong is one of those people who could appear in virtually anything and it would be compelling. #Sherwood,alun armstrong is one of those people who could appear in virtually anything and it would be compelling ,True,False
600,1.5364602709100257e+18,2022-06-13 21:27:29+00:00,['1536460270910025735'],@drwhopodcasters Quite tough. I like both of these., quite tough i like both of these,True,False
601,1.5364586126163515e+18,2022-06-13 21:20:53+00:00,['1536458612616351746'],@wenbbilliams So PCap is the only person to win an Oscar before DW, so pcap is the only person to win an oscar before dw,True,False
603,1.5364127503809413e+18,2022-06-13 18:18:39+00:00,['1536412750380941314'],Suit up. #doctorwho,suit up ,True,False
608,1.5357596359107338e+18,2022-06-11 23:03:24+00:00,['1535759635910733827'],"Wordle 358 6/6

🟨⬜🟨⬜⬜
⬜🟨⬜🟨⬜
🟨🟩⬜🟨🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
Annoying final three","wordle 358 66







annoying final three",True,False
610,1.5356189762770452e+18,2022-06-11 13:44:29+00:00,['1535618976277045248'],"Wordle 357 3/6

🟩⬜🟨⬜⬜
🟩⬜🟩⬜🟩
🟩🟩🟩🟩🟩","wordle 357 36



",True,False
613,1.5353503403459052e+18,2022-06-10 19:57:01+00:00,['1535350340345905154'],@joelnb All the teenagers love it., all the teenagers love it,True,False
615,1.5347440959015977e+18,2022-06-09 03:48:01+00:00,['1534744095901597696'],"And after 50 Heardles, looks like I’ve no idea 20% of the time but get it in one second 60% of the time! https://t.co/UmutX5w87F",and after 50 heardles looks like i’ve no idea 20 of the time but get it in one second 60 of the time ,True,False
616,1.5347432257889935e+18,2022-06-09 03:44:33+00:00,['1534743225788993536'],"After 50 wordles actually more, but I changed my phone: https://t.co/iRSzvByoZ9",after 50 wordles actually more but i changed my phone ,True,False
617,1.5347431499181834e+18,2022-06-09 03:44:15+00:00,['1534743149918183424'],"Wordle 355 5/6

⬜🟨⬜⬜⬜
⬜🟩🟨⬜🟩
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","wordle 355 56





",True,False
618,1.5345079745086546e+18,2022-06-08 12:09:45+00:00,['1534507974508654592'],Please don’t vote for Sleeping in Light https://t.co/WL1Ygb8UhR,please don’t vote for sleeping in light ,True,False
619,1.5345078796502835e+18,2022-06-08 12:09:22+00:00,['1534507879650283521'],People forget just how good Chrysalis is https://t.co/9DDNjjXfis,people forget just how good chrysalis is ,True,False
620,1.5345077048567644e+18,2022-06-08 12:08:41+00:00,['1534507704856764416'],Tough one - both excellent - CoS edges it for me today https://t.co/bDSj5BZF8A,tough one  both excellent  cos edges it for me today ,True,False
622,1.534103420549972e+18,2022-06-07 09:22:12+00:00,['1534103420549971970'],"@back2babylon5 Well, I’d eliminated 14 letters!", well i’d eliminated 14 letters,True,False
623,1.5340630039513088e+18,2022-06-07 06:41:36+00:00,['1534063003951308801'],"Wordle 353 4/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟨⬜⬜⬜
🟩🟩🟩🟩🟩

That was an interesting one!","wordle 353 46






that was an interesting one",True,False
624,1.5339202547489423e+18,2022-06-06 21:14:22+00:00,['1533920254748942336'],I can’t believe #Eastenders had Charles &amp; Camilla on the show on Thursday and then on Monday they include a whole speech about how great Diana was.,i can’t believe  had charles amp camilla on the show on thursday and then on monday they include a whole speech about how great diana was,True,False
625,1.533903079707386e+18,2022-06-06 20:06:07+00:00,['1533903079707385856'],"Well, except for 41% of them. https://t.co/9Zn3ldIdUO",well except for 41 of them ,True,False
626,1.5338811392024986e+18,2022-06-06 18:38:56+00:00,['1533881139202498561'],Which West Wing episode should I watch?,which west wing episode should i watch,True,False
627,1.5338795877673e+18,2022-06-06 18:32:46+00:00,['1533879587767300096'],Why? Cos I GOTTA! #Quordle https://t.co/hGzJ09xYp0,why cos i gotta  ,True,False
634,1.5337130875634483e+18,2022-06-06 07:31:09+00:00,['1533713087563448321'],"Oh, it seems no PM has lost a vote of #NoConfidence since Callaghan in 1979 and no Tory PM since Baldwin in 1924.",oh it seems no pm has lost a vote of  since callaghan in 1979 and no tory pm since baldwin in 1924,True,False
635,1.533712219468333e+18,2022-06-06 07:27:42+00:00,['1533712219468333057'],"15% of the party want him to go. 50% have to vote against him or he stays. This is a non-event, isn’t it?",15 of the party want him to go 50 have to vote against him or he stays this is a nonevent isn’t it,True,False
636,1.5334963584386785e+18,2022-06-05 17:09:57+00:00,['1533496358438678528'],"And just for the sake of completeness, here are my rankings from s1 and s2. https://t.co/0esO6MMGz6",and just for the sake of completeness here are my rankings from s1 and s2 ,True,False
637,1.53349618796954e+18,2022-06-05 17:09:16+00:00,['1533496187969540096'],"#Enterprise I realised I never did a ranking of all the episodes in series 3. Well, I’ve done it now, and here it is. https://t.co/3xYJbp5kTf", i realised i never did a ranking of all the episodes in series 3 well i’ve done it now and here it is ,True,False
638,1.5334901819274772e+18,2022-06-05 16:45:24+00:00,['1533490181927477254'],"Nothing is resolved, so I presume Earth’s xenophobia, T’Pol’s marriage and Archer’s disillusionment with his mission will all feed into future episodes. But if this is trying to turn Voyager into DS9, it’s a poor start.",nothing is resolved so i presume earth’s xenophobia t’pol’s marriage and archer’s disillusionment with his mission will all feed into future episodes but if this is trying to turn voyager into ds9 it’s a poor start,True,False
639,1.533489655420752e+18,2022-06-05 16:43:19+00:00,['1533489655420751877'],They even have to drum up some conflict with a Xindi dream sequence just so there’s a little bit of action.,they even have to drum up some conflict with a xindi dream sequence just so there’s a little bit of action,True,False
640,1.5334894747888558e+18,2022-06-05 16:42:36+00:00,['1533489474788855809'],"Naturally, the most interesting thread - racism on Earth - gets the least screen time. Phlox’s expanding head is a treat and it’s nice that Hoshi gets to deliver the speech about standing up to racism, but that’s all.",naturally the most interesting thread  racism on earth  gets the least screen time phlox’s expanding head is a treat and it’s nice that hoshi gets to deliver the speech about standing up to racism but that’s all,True,False
641,1.5334888386974433e+18,2022-06-05 16:40:04+00:00,['1533488838697443330'],"Similarly, there’s interesting stuff happening with T’Pol, but god, planet Vulcan is a dull place. All the drama, even Trip’s bits, are so downplayed that there’s nothing to watch.",similarly there’s interesting stuff happening with t’pol but god planet vulcan is a dull place all the drama even trip’s bits are so downplayed that there’s nothing to watch,True,False
642,1.533488412874969e+18,2022-06-05 16:38:23+00:00,['1533488412874969093'],"Well, that was a dull episode. A shame given that it deals with important things. The development of Archer’s character remains one of this shows most interesting threads, but his relationship with Gina from Nurses less so.",well that was a dull episode a shame given that it deals with important things the development of archer’s character remains one of this shows most interesting threads but his relationship with gina from nurses less so,True,False
643,1.5334731403697605e+18,2022-06-05 15:37:41+00:00,['1533473140369760256'],@drwhonovels @DChilv That never occurred to me. But I read it as similar to Dr Simeon - the GI has multiple ways to influence or possess people.,  that never occurred to me but i read it as similar to dr simeon  the gi has multiple ways to influence or possess people,True,False
644,1.5334639227784645e+18,2022-06-05 15:01:04+00:00,['1533463922778464256'],I’ve only got as far as the 1960s bus. What the hell will be on the 80s bus?? #PlatinumPageant,i’ve only got as far as the 1960s bus what the hell will be on the 80s bus ,True,False
646,1.53342756563712e+18,2022-06-05 12:36:36+00:00,['1533427565637120001'],"@SamTomlin539 @margaretpaul Indeed, thanks",  indeed thanks,True,False
649,1.5333596794385695e+18,2022-06-05 08:06:50+00:00,['1533359679438569472'],@ingridoliver100 Or to the tune of Doin’ the Do by Betty Boo, or to the tune of doin’ the do by betty boo,True,False
650,1.5333404102354534e+18,2022-06-05 06:50:16+00:00,['1533340410235453440'],@drwhonovels Souls in wrong bodies? I never thought that was what was happening., souls in wrong bodies i never thought that was what was happening,True,False
651,1.5332876808549622e+18,2022-06-05 03:20:44+00:00,['1533287680854962176'],"#Enterprise 4.3 “Home”. I’ve only watched the cold open so far, but there’s no drama here! I guess something has to go wrong soon, but they’re giving us nothing to draw in an audience. And really, only 27 people died? (Where are the others then?)", 43 “home” i’ve only watched the cold open so far but there’s no drama here i guess something has to go wrong soon but they’re giving us nothing to draw in an audience and really only 27 people died where are the others then,True,False
652,1.5332097770099917e+18,2022-06-04 22:11:11+00:00,['1533209777009991681'],@jwestjourno I instantly want to hear a podcast about that, i instantly want to hear a podcast about that,True,False
653,1.5332056170950984e+18,2022-06-04 21:54:39+00:00,['1533205617095098368'],@jwestjourno Which John Candy film is that?, which john candy film is that,True,False
654,1.5331482083603128e+18,2022-06-04 18:06:32+00:00,['1533148208360312834'],@eyepatchstory What’s that one?, what’s that one,True,False
655,1.5331437569915044e+18,2022-06-04 17:48:50+00:00,['1533143756991504392'],"Four stills from a movie you believe is a masterpiece, no title. https://t.co/1K97HtsvuP https://t.co/NeGpENLs7p",four stills from a movie you believe is a masterpiece no title  ,True,False
656,1.5330482132840407e+18,2022-06-04 11:29:11+00:00,['1533048213284040704'],I feel old https://t.co/vUNXkKtToz,i feel old ,True,False
659,1.5328366255538012e+18,2022-06-03 21:28:24+00:00,['1532836625553801216'],@Astrozombies76 @KrynoidPodCast A choice between 10/10 or 10/10 or 10/10. I’ll go for the middle one.,  a choice between 1010 or 1010 or 1010 i’ll go for the middle one,True,False
661,1.532682270791897e+18,2022-06-03 11:15:03+00:00,['1532682270791897088'],Not me thinking #framed was Jurassic Park 2 today https://t.co/B77fhougTx,not me thinking  was jurassic park 2 today ,True,False
662,1.5324982172875366e+18,2022-06-02 23:03:42+00:00,['1532498217287536658'],"Wordle 349 4/6

🟨🟨🟩⬜🟩
🟩⬜🟩🟩🟩
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩

They’re all annoying recently","wordle 349 46






they’re all annoying recently",True,False
663,1.532474183740973e+18,2022-06-02 21:28:12+00:00,['1532474183740973056'],And this thread is how I learned that nobody likes “Creep” any more. https://t.co/r6gOKSaarK,and this thread is how i learned that nobody likes “creep” any more ,True,False
664,1.5324525563283866e+18,2022-06-02 20:02:15+00:00,['1532452556328386560'],So was Charles chatting to the actors as actors while they desperately tried to remain in character? #EastEnders,so was charles chatting to the actors as actors while they desperately tried to remain in character ,True,False
