,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
24963,24963,worry dunkirk,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,@MrsTZoo No worries - it reminded me of Dunkirk
24977,24977,spot,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.8455938490203413,True,Spot the dog https://t.co/JkfyI2PXeL
24989,24989,guess,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,0.569007604817626,True,Guess where I am https://t.co/jfMeDbVmZN
24992,24992,week,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,0.9986450318718578,True,This is me for the next week https://t.co/3SQKte4QcG
25003,25003,thanks,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,@MrAllington @blondebonce @SwailesRuth Thanks so much
25014,25014,tune,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,0.9308018658825924,True,Tunes are here ~ https://t.co/kw08S40clt
25027,25027,look,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,0.7721056225857055,True,This could well take off as a new look for me https://t.co/bOJlkdditD
25040,25040,morning,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.0281330961541793,True,See how the sea glistens this morning https://t.co/uVG4qMeSQU
25044,25044,dream,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.9508982651728508,True,Well hello dream job https://t.co/WsaIKKhOX9
25049,25049,time,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,@TeacherPaul1978 @ABBAVoyage You look like you had an amazing time !!
25053,25053,news,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,0.8237439880231291,True,Good news https://t.co/5Mdi0hzAKV
25076,25076,news,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,0.5940433598805598,True,Top news https://t.co/rH882gtwE4
25161,25161,tune,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,1.0,True,Big #DepecheMode Tunes https://t.co/HDbiHNDSZ0
25180,25180,swanage course,9,9_academy_school_trust_community,academy - school - trust - community - solidarity - academisation - privatization - education - campaign - member,1.0,True,@OhLottie Swanage of course
25183,25183,mate,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.9945829716359154,True,@dawnhallybone @ewanmcintosh Mate right back at you https://t.co/CMWr8VXOC5
25187,25187,everyone,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@BeccyHerbert @HalilMrT4Real @Teacherglitter @CensoredHead @secretHT1 @DeputyGrocott @ScottPughsley @kateowbridge Everyone knows her and loves her
25191,25191,love,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.8497439665413304,True,Oh my gosh - love this so much https://t.co/49HfGpOx1P
25193,25193,storm tonight,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,Great storm tonight https://t.co/hbHbtMaxSp
25224,25224,minder theme tune terry today,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,1.0,True,Classic! The original Minder theme tune https://t.co/C5fYLl0Sow - Sad that we lost Terry today
25237,25237,tune,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,0.6474475532788169,True,Love this tune https://t.co/938oj1oaMs
25239,25239,morning,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.7693927967378373,True,Good morning https://t.co/scF00lYhSJ
25273,25273,thank,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.8858492628392234,True,@TsuiAllen @ejcurthoys @Deputy_new @Helen_E78 @clcsimon @MrsVeriTea @DarrellWakelam @TJGriffiths @ChrisWildePE @MissH10766947 @NoshiA100 @SaeedaButt4 @lymden79 @BeverleyTaylo @LarDeDa1 @Mr_Sam_W @MissHarrison37 @OhLottie @DHTDurrant @AlexGrant_HB @A_mcgeeney @LittleHJen @ClareCampbell7 @Suey2chaussures @clmassey68 @MrWilBaker @mrsLHK79 @MRMICT @sneekylinux @Yorks_STEAM @Sdeyoung1 @joeb_EY @donsybee @WelliesIn @Nazma4Aston Thank you - feeling seen now https://t.co/RugAfLegd6
25297,25297,listen,8,8_tweet_twitter_article_prayer,tweet - twitter - article - prayer - illustrator - decade - timeline - author - time - metaphor,1.0,True,Another great listen https://t.co/KkHbY2h6JS
25318,25318,look,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,0.982603056462658,True,Interesting look at primary RE including assessment https://t.co/WUoV8Y9oE8
25329,25329,morning,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.3981534241495963,True,Mrs E in the sea this morning https://t.co/T8Ux3NIDo4
25331,25331,tune,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,1.0,True,Serious tune https://t.co/MpSHopJMZr
25335,25335,tune,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,1.0,True,This is such a tune !!! https://t.co/as3sd2afxa
25340,25340,tune,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,1.0,True,New tune from @FatboySlim https://t.co/gHsxkAKfWQ
25342,25342,thank,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,Thank you @simonsinek - I think you just summed me up https://t.co/5inrzdMsYS
25343,25343,morning,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.5425756512915951,True,Morning https://t.co/Dfm5Kuppqd
25352,25352,tune,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,1.0,True,An amazing tune https://t.co/m8iHQ4MrNB
25377,25377,morning,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.6574156257611882,True,Morning https://t.co/DySind54HH
25395,25395,school,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.7113353712673489,True,Or schools https://t.co/WQLGHfmSyJ
25411,25411,watch,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,Watch this !!https://t.co/AySj6bZ9mY
25415,25415,morning,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.3230872757123848,True,Morning is breaking https://t.co/daSwhxlKOe
25421,25421,morning,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.7127428309875993,True,Morning seas #Swanage https://t.co/cRHyBNH3vq
25424,25424,yeah,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,0.5457527316780212,True,@MissBrownYork83 Yeah right https://t.co/AbsPJ9Bj1Q
25437,25437,home tonight,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,Home Rave rocking tonight https://t.co/yRiN724aWJ
25440,25440,morning walk,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,Morning dog walk #Swanage https://t.co/Sh8191rCsR
25476,25476,piece school week,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,@Rachel_deSouza - what an excellent piece from you in Schools Week. https://t.co/nisoX1CCcj https://t.co/4RHSdWwsCO
25499,25499,thanks list figure,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@NicolePonsford @ellie_grout @mejessop @Sharifahlee4 @HalilMrT1 @nickdennis @DrJamesDuval @clairamitch @Strickomaster @CStewart_CS Thanks Nic - lovely to know I am in your list with some inspirational figures
25500,25500,swanage,9,9_academy_school_trust_community,academy - school - trust - community - solidarity - academisation - privatization - education - campaign - member,1.0,True,Sunny day here in Swanage https://t.co/XRrHdrzQ5m
25530,25530,listen,8,8_tweet_twitter_article_prayer,tweet - twitter - article - prayer - illustrator - decade - timeline - author - time - metaphor,1.0,True,@teacherfeature2 Listen and listen again
25532,25532,morning,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.0126010739543915,True,Thrilled to work with @PieCorbett and @JoPearce this morning https://t.co/3WSA4glKFz
25554,25554,morning walk,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.3686959646488983,True,Morning walk https://t.co/TX3P1RzfLZ
25565,25565,morning,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.9122427786472678,True,Morning sun #Swanage https://t.co/Hk7z0tjJ6t
25571,25571,game changer,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.9955601820002616,True,Yes - another game changer https://t.co/Du5SVNbWDD
25588,25588,thank,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@Suchmo83 Love this so much - thank you Chris @UnrollThread
25593,25593,thanks,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,0.1369015738824752,True,@NicolePonsford Thanks Nic
25624,25624,thanks recommendation,8,8_tweet_twitter_article_prayer,tweet - twitter - article - prayer - illustrator - decade - timeline - author - time - metaphor,0.8812216901296247,True,@JoPearce @goodreads Not yet - but thanks for recommendation Jo
25670,25670,morning,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.416888271986094,True,Morning sea https://t.co/9ezV54vP3n
25700,25700,swanage morning,9,9_academy_school_trust_community,academy - school - trust - community - solidarity - academisation - privatization - education - campaign - member,1.0,True,Swanage early morning https://t.co/ZrVKhIlbPo
25706,25706,thanks,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,0.4086528540260868,True,@TsuiAllen @BeverleyTaylo @Suey2chaussures @TeacherPaul1978 @richreadalot @ladeidiomas @SaeedaButt4 @shamtchK @chrisdysonHT @othersideteach @ChallenDr @dimchurch @DeputyPeake @DarrellWakelam @senresourceblog @ClareCampbell7 @Sdeyoung1 @thosethatcan @ChrisBravery @MrPat3l @MRMICT @KookieB9 @sphoenix78 @9teaNinePercent @CreativityMrs @OlkimGar @nigec74 @OliverSlt @MrAlfonso_ @HalilMrT1 @HJS_Headteacher @the_smudgy @Mr_Sam_W @Gaiinz @rrunsworth @clmassey68 @Debx02 @MrsAmyRoot @missycrobs @MrsLouise4 @missteachxo @mattfoster2010 @MatthewTheGay @MattGovernor @kylieminogue @ALibraryscience @Frost1Miss @RufusWilliam @PrimaryCoHead Thanks that’s lovely of you
25724,25724,tweet,8,8_tweet_twitter_article_prayer,tweet - twitter - article - prayer - illustrator - decade - timeline - author - time - metaphor,0.8801230156770068,True,@ian_beckett I love your tweets btw
25729,25729,hour,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,That’s an hour I’ll never get back https://t.co/hCCMV916lY
25757,25757,time,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,3 Times https://t.co/edb1UG42kl
25765,25765,morning,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.4194392931100305,True,@GreggsOfficial Every morning - these guys are the best
25802,25802,thanks,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,@A_MGregory @CATS_Chris Thanks Anne
25814,25814,time,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,@olicav - you did this for me some time ago but I can’t locate the original - do you have it? Please … it is a wonderfully helpful graphic https://t.co/lx88PjFy41
25825,25825,look,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,0.9045456667337232,True,ooh a new look .. get you guys https://t.co/c8TW6LxiFH
25844,25844,love love,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.5567844255004205,True,Love love love this https://t.co/34WmgOYt6S
25864,25864,thanks,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,@sarahtizzard @marybusk Thanks Sarah
25910,25910,thanks,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,0.0777614888789462,True,@MrsArcticride @nb87120292 @Rebecca49294469 Thanks Kirsty - I will
25922,25922,thank,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.3312158392054469,True,@freedom4lou @JeremyH09406697 thank you
25960,25960,morning,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.4801940286375546,True,#tuesdaypoem 1000 Mornings Mary Oliver https://t.co/UuHUQkiTpl
25971,25971,difference,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,@0to19BCPSchools Ok you would know the nuanced difference better than I
25985,25985,tune,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,1.0,True,@jonnybid @catherineVick24 This is also a wonderful tune from that era https://t.co/UcJzhFh2fi
25993,25993,thanks,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,@rlrossi64 Thanks
25996,25996,tune,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,0.9612376052975952,True,Tune https://t.co/flaMJcwZoL
26022,26022,tune,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,0.8705012541362358,True,This tune https://t.co/9p5GVjW5G3
26050,26050,nice,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,0.9869075374177348,True,@frankkilopezzz @BeckyMarie80 Nice
26086,26086,morning,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.9006836412830841,True,Morning https://t.co/N20In8lyRC
26090,26090,news,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,0.3194029389126891,True,@Cobweb33 @DavidOlusoga That’s great news
26124,26124,nice,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,@misskeystage1 @SarahMelbourne5 nice eh
26134,26134,spot,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.9507797495362756,True,@MrsGilbertWeir Yes it is - good spot
26142,26142,person,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@futureheadteach @TEDTalks @chrisdysonHT @Strickomaster Hi - @dawnhallybone might be more your person for this
26156,26156,thanks recommendation,8,8_tweet_twitter_article_prayer,tweet - twitter - article - prayer - illustrator - decade - timeline - author - time - metaphor,1.0,True,#currentlyreading ~ Thanks to @MrShortYear6 for the recommendation https://t.co/K4YgKSrIUz
26184,26184,look,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,0.7101483777120198,True,@frankkilopezzz Look https://t.co/xijb3jqPYv
26235,26235,morning,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,I could watch this all morning #sea https://t.co/6sQGpeouaV
26278,26278,sequel,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,1.0,True,@SKaupeM I loved it - hoping for a sequel
26316,26316,yeah,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,0.6292502402214919,True,@SuzanneAxelsson @mini_lebowski Yeah - but can you name any ?
26322,26322,news,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,0.9587335756735418,True,@mooby2000 @WomenEd @Sharifahlee4 Well done - brilliant news
26324,26324,news,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,0.9462488047183414,True,Good news - a free bit of TES https://t.co/mcutBsBTYP
26333,26333,thank,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.3039879549778749,True,@MrsKerryBrown Thank you Kerry
26340,26340,nice,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,@frankkilopezzz Nice
26345,26345,list,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.7901505914568788,True,@TeacherPaul1978 @richreadalot @Toriaclaire @lo_author @RobinScottEllio @NosyCrow @EveryWithWords @FrithaL @MrsVeriTea @OliverSlt @KindnessCoach_ @pennywpennyw @ReallyschoolK @hazelmpinner @HTMISTERK @KateHeap1 @JoeFautley @teachstrong_ @Isaac_Howarth @oozogg @caroljallen @Teacherglitter @MrEFinch @DWearing1972 @AmandaMedieval @TeachingMrsP @littlemantodo @SeanAldredge @Dominic1982 @Deputy_new @UnofficialOA As always thank you for including me in this fine list
26346,26346,news,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,Low news day maybe https://t.co/xl2my7KJmn
26357,26357,list,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.6640204122643621,True,@frankkilopezzz This would be on her wish list - any dog called Nigel has to be worth reading about https://t.co/qBTEHqKDNs
26368,26368,swanage,9,9_academy_school_trust_community,academy - school - trust - community - solidarity - academisation - privatization - education - campaign - member,1.0,True,"@doc_mermaid Swanage it’s dog friendly, has the sea, there is a Greggs. What more do you need?"
26369,26369,mate,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,@mikemcsharry You’d be welcome mate
26389,26389,credit company,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,0.8691626343478682,True,"@BrokeCD Hi - I can’t take the credit, I used this wonderful company https://t.co/jANDyFFJ5M"
26390,26390,credit company,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,@NCCBrent Hi - can’t take credit for it - you need this wonderful company https://t.co/jANDyFFJ5M
26392,26392,thanks,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,0.2582082814780372,True,@son1bun Thanks Sonia - hope you are well
26397,26397,worry,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,0.9001529761437753,True,@ST3AMCo No worries
26409,26409,thank,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.0812947805222615,True,@CountiesBaldwin Thank you Kevin - this looks wonderful
26412,26412,thanks,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,0.4649836601286619,True,@Engleeshteacher Thanks yes - still more to do but we like it
26415,26415,thanks,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,@smidge251 Thanks
26416,26416,thank,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.1738902441639186,True,@keryn_house Thank you
26417,26417,thanks,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,@CeliaSamson1 Thanks mate
26423,26423,school,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.949226401700621,True,@sobeea_khan I will do when back in school
26424,26424,thank,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.7192930586046961,True,@Penny_Ten @BlackCurriculum Thank you Penny
26450,26450,morning,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.7015405648030123,True,But delayed this morning https://t.co/mRVVWzwIgN
26460,26460,time right,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,@mattstan51 The only time I’d be lurching to the right
26470,26470,sequel,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,1.0,True,@MissCannYear6 @MrShortYear6 The sequel to Can you see me is very good https://t.co/AOb4bpv2Dx
26481,26481,morning walk,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,Misty morning walk https://t.co/Ez5X2eBuV2
26484,26484,thanks,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,0.9337833003993262,True,@MrNash1978 @Debbie66676258 Thanks - I’ll check it out
26518,26518,news,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,Some of us find this really exciting news https://t.co/0Pha0l6kdd
26526,26526,morning,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.8505650550247603,True,Morning https://t.co/8tWlwHQaAw
26582,26582,thanks,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,0.953191451324188,True,@MrP_Primary Thanks Chris
26603,26603,thanks,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,0.236594499309987,True,@Cobweb33 @GreggsOfficial Thanks pal
26610,26610,tune,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,0.7819161718904204,True,Tunes https://t.co/LXGu9Ha1og
26622,26622,teacher,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,0.6011352351977872,True,These two are my current favourite teachers https://t.co/ppXI2qdvft
26632,26632,spot,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.9046150647674492,True,Spot on https://t.co/vA4oPJ8oTb
26658,26658,access please,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,@kateowbridge @OhLottie How can I access this please Kate?
26663,26663,tune,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,0.5857475750984196,True,Another great tune added to my box #gospelhouse https://t.co/WIyl9wwldn #beatport via @beatport
26672,26672,harbour ferry,9,9_academy_school_trust_community,academy - school - trust - community - solidarity - academisation - privatization - education - campaign - member,1.0,True,Sailing in the harbour or get out of the way guys the ferry is departing https://t.co/j2LyxMzNyT
26675,26675,friend year,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,Best friends through the years https://t.co/RSwyEKL522
26677,26677,mate,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,@Debbie66676258 - lest go together mate https://t.co/HAlXyVAQBn
26951,26951,wait week,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,"Can’t wait to discuss 4000 Weeks, Springsteen and Settling. https://t.co/fghfxQOYdQ"
27080,27080,help word alumnus,8,8_tweet_twitter_article_prayer,tweet - twitter - article - prayer - illustrator - decade - timeline - author - time - metaphor,1.0,True,Please help spread the word to any alumni you are in touch with. @BrentwoodRC @FutureFirstOrg https://t.co/QSVKCGWZGF
27102,27102,west tube,7,7_mask_face_pandemic_sunshine,mask - face - pandemic - sunshine - ventilation - coat - school - heat - tube - bubble,1.0,True,The buses become like the Wild West when there are no tubes.
27201,27201,thank year,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@MissClark_RE Thank you! About 4 years ago I was 17.5 stone… much healthier and fitter now. Not easy to maintain - but does make me feel better overall.
27236,27236,love prayer,8,8_tweet_twitter_article_prayer,tweet - twitter - article - prayer - illustrator - decade - timeline - author - time - metaphor,1.0,True,@MissMarandolaRE Sending love and prayers
27308,27308,colleague coeces people person,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,Good day with colleagues from @CathEdService and @CofE_EduLead at @RFSKLondon discussing Coe/CES NPQs - lovely to see people in person @AleishiaLewis @NorwichRS @mrawolfe @Formatio_UK https://t.co/qIznLUeGsV
27417,27417,yeah course twitter book check mine,8,8_tweet_twitter_article_prayer,tweet - twitter - article - prayer - illustrator - decade - timeline - author - time - metaphor,1.0,True,@missdcox Yeah course. It’s in their Twitter bio. And they have a book. Check out mine. 😉
27621,27621,thank kind,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.7756984063597092,True,@louisetharrison Thank you - very kind.
27663,27663,week productivity paradox honest,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,I’m actually quite good at replying to emails - possibly too good (according to 4000 Weeks and the productivity paradox!). Honest.
27764,27764,kind thank,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.7401698842147436,True,"@Buisst_Teaching @JennyNicholls8 @josephkinnaird @RE_McGEE @missdcox @Mrslhteach @MrSmithRE @InquisitiveTea2 Too kind, thank you Wayne. Hope all is well!"
27765,27765,thanks kind,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@goochkt @JennyNicholls8 @josephkinnaird @RE_McGEE @JoanneH_RE @Ben_Wood_RE @missdcox @MrZHussain @ChrisNatre @kairosbutterfly @ShammiRae @Kath_FranceRE @ed_pawson @MStorerFE @Mrslhteach @WaqarAhmedi @clareehawkins @Buisst_Teaching @ReformingRE @acharya_molly @MrDoverRE Thanks Katie - very kind!
27784,27784,place time,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,Such a fascinating place to visit. Need to time it right as it can get very busy… @TeamRE_UK https://t.co/9eOkt28R1J
27809,27809,sorry hope,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,@JeniMcClean Ah no - sorry to hear that! Hope you still managed to have a fun day. There’s always Frank to help us get through!
27833,27833,romford crew,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@tombennett71 The Romford crew will miss you.
27879,27879,thanks recommendation,8,8_tweet_twitter_article_prayer,tweet - twitter - article - prayer - illustrator - decade - timeline - author - time - metaphor,0.9841884755340364,True,@MissGwilliam Not tried the 4head rub - just bought some to try. Thanks for the recommendation.
28052,28052,thank time,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@FrCharles Thank you for taking the time to help. It is much appreciated. I agree - I think so too!
28093,28093,home dlrtrain school coat alumnus network,8,8_tweet_twitter_article_prayer,tweet - twitter - article - prayer - illustrator - decade - timeline - author - time - metaphor,1.0,True,"Travelling home on the DLR/train in your school coat is not advisable unless you want to be stopped by various old boys. Told them both about our new @stbons alumni network though, and they are going to sign up."
28165,28165,year year,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,0.462456183566603,True,@MrMountstevens @VardyCharlotte @josephkinnaird @puzzlevardy It’s why I put myself on Year 7 this year too. 13 and 7!
