,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
23206,23206,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.2650685310202616,True,@MarkGregorio_NP Thanks Mark! That’s EXACTLY what o was going for 😊
23209,23209,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.6031547410782505,True,@thenomadnurse Hey thanks 😊 🙏🏼
23210,23210,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.1202685104026864,True,@NurseJustinRN Hahahaha! Thanks! 😄
23222,23222,mubarak weekend bikhair muslim friend,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,1.0,True,I just realized it is Eid Mubarak this weekend! Kul 'am wantum bikhair to all my Muslim friends.
23241,23241,whiskey,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,@MenInNursing @j_thePA Whiskey
23244,23244,whiskey,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,True,@MenInNursing @NP_Travis @AAMN_Nursing @SeanPDent @ICUStat Whiskey
23268,23268,friend thanks,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,True,"@AdrianElFNP Adrian, my friend, thanks so much. I appreciate you so much."
23274,23274,duty,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,True,@nursecait_ @Nursedudesteve @NursingMen @MenInNursing @FellowNurses1 @Rebadams7 Daddy duties come first. I hope she’s doing well. I’m sure she is comforted having you near.
23282,23282,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.4099315568211159,True,@Mbhamlyn Thanks Max. I appreciate you saying that.
23283,23283,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@ModerateFERN Thank you
23285,23285,congratulation,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.2127273400550312,True,@dannychapchap Congratulations!
23287,23287,awesome,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@va3sbd @melledub Haha! That’s awesome
23297,23297,report work,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.9894194109040008,True,@MHNAUK @officestudents I’ve just downloaded the report to review. It looks like great work! My DMs are open and invite you to connect with me.
23299,23299,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.4876144608892029,True,@NickiSparling1 Hey! Thanks Nicki! I appreciate the tag. I hope you are doing well.
23307,23307,thank time,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@momof2chocdivas Thank you! He really is. ❤️ And he’s so shy at times. Can you tell?😆
23316,23316,awesome,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@LauraPanozzo2 @nursingdean @JHUNursing These look awesome!
23322,23322,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.6081667562352897,True,@BlakeKSmithRN @washingtonpost Thank you sir! Ditto!
23331,23331,game,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,True,@BlakeKSmithRN Hey! Come over and watch the game with me 😆
23333,23333,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.0396748557973564,True,"@jomwlever @PhilBallRN @WeNurses @WeMidwives @NHS @SGHallowell @gertyax1978 Thanks for the tag, Jo! I hope you’ve been doing well. 😊"
23334,23334,people,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,0.5656167523455177,True,"@KellyPediNp @ZDoggMD @MenInNursing @nursekelsey @NurseBlake @SMYSOfficial I can I can think of it least 100 people, you included Kelly, that should be interviewed way before I am."
23340,23340,congratulation,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,@AlquraynAK @95_Al9 Congratulations!
23351,23351,evening,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,True,Making S’mores and watching #TheGrinch this evening! https://t.co/pmk6BLC0A1
23353,23353,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,"@AttyJoeFlores Thank you! As are you, sir. I hope you’re doing very well!"
23362,23362,bless,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,True,@ccardyDNP Bless you. You’re definitely a unicorn
23372,23372,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@DoeKley_RN_MPH Thank you!
23374,23374,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@PreemieToRN Thank you!
23375,23375,friend,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,0.5763932275388044,True,@fegoviedo Ditto my friend 🤗
23380,23380,vegan love week,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,True,"I should mention I’m not a vegan, but love to have vegan days here and there throughout the week to clean it up a bit. 😁"
23389,23389,help,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.7809871115386088,True,@TwitterSupport a little help? ✅
23404,23404,genius,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.9527317198539474,True,"@lachlan It’s certainly doing the job. We’re talking about it, right? Genius!"
23422,23422,doubt,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,True,@SarahKDNP I’ve no doubt you’ll do great!😃
23435,23435,work time right,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,True,@SeanPDent @reepRN @yukonmike80 @from_bedside @bryanboling @NurseJustinRN @SarahKDNP I hope this helps. I’m at work and time won’t allow me to expound much more than this right now. 😇
23445,23445,life,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,0.8048852760944653,True,@WhitneyHJ This is awesome! Living her best life.😊
23446,23446,people,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,0.9225175014852632,True,@Garyleeh88 Ahh! You are my people! 👏🏼👏🏼👏🏼😆
23454,23454,bottom,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,True,Bottoms up! #MacallanFlight https://t.co/WXHoFvVqU9
23461,23461,soooo,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.8422043112260453,True,@DrBondsJohnson Soooo modest! 😄
23464,23464,point,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,0.1413508062744683,True,@PeteTheRN Great point!
23473,23473,time,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.5852077527439844,True,@AnastasiaSMihai I’ve been that little boy MANY times. 😆
23481,23481,life,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,0.6358162420200206,True,@LeahHoustonMD How to live your best life
23490,23490,guapsimo muchas gracias finalmente verdad,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,True,"@AdrianElFNP GUAPÍSIMO! Muchas gracias! Finalmente, verdad?! 🙌🏼"
23500,23500,right,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.7470975780759233,True,"Crazy, right?! 😆 https://t.co/DYfT68FwYE"
23505,23505,time,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.0134380170373636,True,@a_sylliboy Be done in no time!
23507,23507,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@KSarfoLive Thank you! It is!
23508,23508,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@DaphneShelby Thank you!
23516,23516,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@RoyLilley Great! Thank you!
23524,23524,greg,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,True,@How2Drink Greg you guys killed it. Great vid!👏🏼👏🏼👏🏼
23535,23535,coffee drinker cigar coffee cigar macanudo morning coffee,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,True,"@keepitrealrn I know you’re a coffee drinker. I have the PERFECT cigar for you to try out, if you’re up for it. It’s a coffee infused cigar called M by Macanudo. Perfect with a morning coffee.👍🏼"
23537,23537,cool,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.9467083931666814,True,"@keepitrealrn Hey, that’s cool! More for me😆"
23550,23550,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.3252368708389645,True,@JimmyDurham9 Hey thanks!
23554,23554,response innovative initiative thing,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,1.0,True,"@Williamgiles_ @NurseinPractice Great response! We at @AAMN_Nursing have created an amazing, innovative and very forward-thinking initiative to do this very thing. #FutureRNInitiative"
23567,23567,champion,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,True,PSA: Champions do it anyway. That is all.
23586,23586,congratulation,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,@a_sylliboy Hey! I’m right there with you! 😆 Congratulations! We’re almost there.🙌🏼
23602,23602,breath,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,True,Isn’t the @dodo just a breath of fresh air?
23603,23603,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.5621366587181519,True,Look what @melledub created for me! Thanks hunnieeeee...😍🥰😘 https://t.co/xtzRfirKy5
23605,23605,wait,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.9512821001166284,True,@KellyPediNp I can’t wait to get started! Going to read it tonight...hopefully.🤞🏼🤞🏼
23612,23612,shit,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.9771673948106164,True,@dannychapchap @AAMN_Nursing Shit! I forgot about that!
23614,23614,awesome,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@dannychapchap @AAMN_Nursing Awesome! https://t.co/SuNlxoVKMq 😃
23618,23618,congratulation,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.7588197300508062,True,@AlexKasmere Congratulations Alex! I bet you’re pumped!
23647,23647,time,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.727518735170876,True,@AlexKasmere @melledub Next time!
23688,23688,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.0935757283489148,True,@NurseJustinRN Awesome. Thanks big dog 👍🏼👍🏼
23712,23712,thanks morning,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,True,@jomwlever @melledub Thanks Jo! Good morning to you and all the #earlyrisersclub. 🤗
23718,23718,something,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.9494239837275442,True,Im shocked at seeing this. Something certainly must be done. https://t.co/KYXxj04XxD
23723,23723,birthday,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,True,@AnastasiaSMihai @harris_1961 Happy Birthday @harris_1961!
23734,23734,time,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.0522870995307341,True,@HeartOTXHeartMD Yes we did! Good times.🥰
23738,23738,congratulation,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.6232273611333716,True,@lovinowls101 Congratulations! Are you as excited as I am?!
23767,23767,glad,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,True,@punc14steeler Really? I bet that was awesome! And I’m glad im not the only one.😆
23802,23802,level,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,This is so beautiful on many levels https://t.co/Gl2dU7EqOk
23813,23813,chris pleasure,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,True,"@CaulfieldRn Chris, great to connect with you here. It’s a pleasure to Tweet you. 👍🏼"
23814,23814,congratulation,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.2897275164354744,True,@MenInNursing Congratulations Robert! I’m really really pumped for you bro!
23836,23836,congratulation,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.7484317010701985,True,@KATHeter_ninja Yay!!! Congratulations!!!
23844,23844,right,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.8553398375592831,True,@Meeabh @RafRatinam @FahmiJFarah @AnastasiaSMihai @JasamineCB @ozvascdoc @RKTvascular @WendellGMilesMD @Vilavaite Lol! Right?!
23845,23845,time,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.5561046761522127,True,"@stillhappy2bme @CHTWellness Hahaha! No, but you’re welcome to join us. Going to be a great time!"
23849,23849,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.1082276168521431,True,@kennygibsonnhs @CHTWellness Thanks Kenny! It’s been too long. I hope you’re doing well.
23869,23869,wait,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.9167671299157752,True,@MenInNursing @DalePfrimmer @SeanPDent @AACNme I can’t wait!
23873,23873,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.1497868713732494,True,@IanSaludares_RN Hahaha! 😆 Thanks Ian. Man I’m just trying to keep up with you. 🤗
23896,23896,gonna,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.55640221313494,True,@MenInNursing I’m gonna hold you to it!
23897,23897,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.6784227965581595,True,@TechNurseJon Thanks Jon!
23899,23899,congratulation,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,@MurseFanboy Yay!!! Congratulations!!! This is awesome!!!
23909,23909,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.4180997744615724,True,"@Surgeon_General @ANANursingWorld Hey, thanks.👍🏼 https://t.co/RBeoB70k6L"
23912,23912,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@AnastasiaSMihai Thank you! https://t.co/0oLzahuGnN
23915,23915,everything,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.8327654754958282,True,Can @RobertDowneyJr do everything? Check him out singing with @OfficialSting. #KillingIt https://t.co/NzdFlSbIx9
23922,23922,congratulation,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.3197529241043907,True,@C_Carmichael83 @CavellTrust @BCU_HELSCareers @BCUNursingteam @BCUHELS @amd4_ann @HeslopMelissa @thelittlenurse_ @HARSbcu @carold10036 Yay!!! Congratulations Claire! You absolutely deserve it.🤗
23930,23930,everything,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.820177945170357,True,"@NickiSparling1 @melledub I may have to. You know, to supervise and everything. 😆"
23944,23944,work,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.1965834188897235,True,"@TechNurseJon @Mikeps78_NFL Well, you got your work cut out for you"
23950,23950,congratulation,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.2390182346482617,True,@esteginelle Congratulations 🍾🎊🎈🎉
23952,23952,shirt,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.5311720567925683,True,.@melledub bought me a shirt! https://t.co/d3vsX7CCjL
23956,23956,tonight,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.7654643194735804,True,Hey @RedSox we’re looking for a win tonight! https://t.co/VWEf5kbv4j
23962,23962,right,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.8415557448252416,True,@TruePaparazzi @Nordstrom Lol! Right?!
23971,23971,awesome,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@HeartOTXHeartMD Hahaha! Awesome!
23979,23979,everyone,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.3048756213014678,True,Great job everyone! #FutureRN https://t.co/If8ROUZzPg
23981,23981,birthday,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.2205006912013559,True,"@HeartOTXHeartMD I missed it! Well, Happy BELATED Birthday. 😊"
23997,23997,dude,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,True,@nurseraso @tweetAONE @bobdent @ReyRRivera1 Hey! I know those two dudes!
23999,23999,soooo,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,True,@NursePatMacRN They were SOOOO funny!😂
24009,24009,time,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.1224130559887253,True,@CoherenceMed @Intermountain @smatney59 @UHimss I can’t tell you how many times this has happened to me.🤦🏻‍♂️
24018,24018,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.2931936016597596,True,@DWM68W2RN Dale thanks for the infographic! I’ve never seen this. I appreciate it.
24027,24027,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.0632139255329384,True,@KellyPediNp @melledub Thanks! I’m also a very big fan.😊
24045,24045,genius,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,1.0,True,@SMoeschlerMD @WarnerMatthewA Genius!
24048,24048,congratulation,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.4410127658552499,True,@jomwlever Congratulations!
24059,24059,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.4654208373624739,True,@smilelessmeanit hey Marci! How have you been? Thanks for connecting with me here. 😊
24062,24062,chris,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.394652956962003,True,@theakomplicee @ChrisEvans Who’s this Chris Evans guy?
24068,24068,thing,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.4542096535772882,True,@xoxo_NurseNikki It is a real thing absolutely
24069,24069,welcome,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.3189606889516277,True,@irfanfauzi_muh You’re welcome!
24086,24086,game,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,True,@Surgeon_General @UVAMensHoops @BoilerBall It was an AMAZING game!
24097,24097,level,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@ShaneMarshallMD Taking it to that NEXT level! I love it!
24130,24130,friend,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,1.0,True,@absuRd_Nurse You mean my “friends.”
24145,24145,digame cuando estas,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,True,@fegoviedo @HarvardChanAdm Digame cuando estas listo!
24150,24150,awesome,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@fegoviedo @HarvardChanAdm Haha! Still the same awesome.😆🤪
24166,24166,yeah,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.8208123535339268,True,"@AdrianElFNP Haha! Yeah, you’d have some 👀"
24172,24172,orthopedist,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,True,@JuncturaTheorum @DrBonesMD @handz98 @NaanDerthaal @orthogal21 @OrthoJC @somedocs @DrDonLalonde Sounds like an Orthopedist. 😆
24184,24184,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@denise_rusley @SeanPDent Thank you. It was a great day.
24185,24185,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.0520646309113876,True,@keepitrealrn Thanks Craig! It was a great day. 😃
24186,24186,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.309095353252014,True,"@IanSaludares_RN Thanks Ian! You, sir, are the man! 🤗"
24192,24192,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@Disfordilaudid Hey! Thank you! 🤗
24196,24196,funnynot,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,True,Hahaha! Funny/not funny...but funny.😆 https://t.co/yy9xGeQ8qE
24216,24216,answer,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.5266095205023638,True,@JimmyDurham9 Haha! Ok then. Short answer? Probably.
24228,24228,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.4784904008092537,True,@NickiSparling1 @jomwlever @kennygibsonnhs @fiholley @jcstaff_ @nikki_ledingham @The_Debs_Effect @dellapowell1 @lynnturner31 @NorthwayRuth @JennytheM @DrJude_G @C_Carmichael83 @4AdsthePoet @TinaSouth3 @KathEvans2 @MuziekGeluk @kwelsh1 @Lodge4Betty @oldnanchris @irisbenson100 @JackieSmith_nmc @Ewout1985 @Cosmicwomble @mandystevens22 @SagefemmeSB @DeirdreMunro @KateSlater2 @Humanisingbirth @CharleneSTMW @warnetony @WeNurses @iHealthVisiting @MidwivesRCM @MAAPPUK @StNurseProject @FabNHSStuff @SAPHNAsharonOBE @MrsBosanquet @DavidLeanLeano @EssParent @horizonsnhs @BevMatthews_ @VivJBennett @JamieWaterall @paularich1977 @dmonty007 @PTOTSLTDietAHPs Thanks Nicki! 😊 I hope you’ve been well.
24240,24240,cold,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,True,🥶🥶🥶Cold as ice!! https://t.co/dkD97bfDN3
24253,24253,paul,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,1.0,True,@brisket45 Well said Paul. ❤️
24282,24282,dude,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.9248778167263269,True,"@anthonynotleon Dude, that sounds amazing!"
24287,24287,profile,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,True,@AnastasiaSMihai Beautiful profile pic btw. 😊
24300,24300,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@AnastasiaSMihai @WHO @EkateriniL @AspriAlexia @elenikle @GingerRT215 @Libbyextra 🥰🥰🥰Thank YOU!🤗 https://t.co/Uw7dFngQCC
24305,24305,congratulation,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.7203954657410236,True,@shazhewwy Absolutely lovely! Congratulations to all of you.
24318,24318,sense lady,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,1.0,True,"Lovely, innit? Earlier I said BJ at least had more sense than the one who shall not be named from the US. Un effing believable. So becoming of a ""lady."" https://t.co/Qf2uQcHTUo"
24333,24333,thank weekend,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,True,@spac3craf @ADDiane @TracyDrummond @ResolutionRudy @pixelastronaut @tullybitch @VA_geezlouise @sumpeoplelikeit @magicraisin @TXRednation01 @Pelagiabythesea @trevorschmidt69 @Its_Miss_Riss @TheLegitFatLo Thank you Chris! Have a lovely weekend.
24335,24335,people life,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,1.0,True,I've been surrounded by these people my entire life: https://t.co/cWGVo6eYsR
24341,24341,wish,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.9199910688423454,True,And Mo Salah gets his wish granted. #RMAMCI
24352,24352,glad,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.0236750286910417,True,@rascality I'm glad you did!
24355,24355,start,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.8976431207918396,True,"@Bryon23924694 You are absolutely right, but a lot of what's happened could've been prevented if refs were better at their jobs from the start."
24356,24356,example need,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,1.0,True,Another example of the need for better refs in the PL. #LIVEVE
24369,24369,birthday,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.867387114813841,True,@urmumsausername @JustJoeBlue Happy Birthday Joe! 🥳🎵
24387,24387,madness,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.8948375179237663,True,I'd rather be watching March Madness.🏀
24398,24398,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@anniezaleski Thank You! 😊
