,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
37079,37079,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@tiny_ickle_jo @karendennise @kellyvandamme @noemi1987 @damppebbles @CathyRy @swirlandthread @BooksTnReview @Nicki_Mags @noveldeelights @book_problem @JillsBookCafe @ShortBookScribe @collinsjacob115 @lovedreadinthis @WBTBBookReviews Always a pleasure
37092,37092,birthday,8,8_birthday_enjoy_girl_please,birthday - enjoy - girl - please - bless - dance - awww - daughter - idiot - miss,1.0,True,@samkolesnik Happy Birthday!!! https://t.co/KmXwevNJbs
37098,37098,week book,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,0.678668413818358,True,This Week in Books – 23-03-22 https://t.co/WRrbJ2Q4GT via @tiny_ickle_jo
37101,37101,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,0.0175442565369745,True,@gjkendall My pleasure 🙂
37121,37121,excellent,2,2_morning_thanks_follow_chris,morning - thanks - follow - chris - everyone - jenny - evening - afternoon - friend - stair,0.4608391337420099,True,@PickmanP_Brush Oh excellent! Will save this to read later thank you for highlighting it
37127,37127,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,@cats_herding Thank you Kerry 💙
37136,37136,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.3893030836205528,True,@kellyvandamme Thank you so much for sharing ❤
37153,37153,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@cats_herding My pleasure 🥰
37165,37165,birthday,8,8_birthday_enjoy_girl_please,birthday - enjoy - girl - please - bless - dance - awww - daughter - idiot - miss,0.6807644529100337,True,@coycaterpillar Happy birthday to you Yvonne hope it was super special 💓
37209,37209,week book,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,0.2219316420973718,True,This Week in Books – 09-03-22 https://t.co/rl6wZi2MSI via @tiny_ickle_jo
37229,37229,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@tiny_ickle_jo Always a pleasure Jo 🥰
37249,37249,hope today,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@Muqadaam Hi Nadeem! Hope that today gets better for you in every way 💙
37264,37264,twelve secret gold,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,Twelve Secrets by Robert Gold https://t.co/G7yA595y5c via @JenMedBkReviews
37276,37276,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.5216238916228944,True,@noveldeelights Thank you Eva!
37286,37286,book birthday newsletter widow,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,"@almakatsu Happy book birthday Alma! Loved your latest newsletter, lots to read and think about in there. Very much looking forward to reading Red Widow and also Fervour!"
37300,37300,book year,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,1.0,True,@justreiding @MichaelJBooks How fantastic was that?! And so many great books coming out this year from @MichaelJBooks 😍
37311,37311,wednesday,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,0.979804087723131,True,@dolce_e_salata @Kingcast19 Same! Wednesday cannot come quickly enough!
37326,37326,lord,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.8442191938991204,True,@HQstories @TinaOrrMunro @RolysFudge Oh my LORD! That looks amazing 👏
37327,37327,everything,2,2_morning_thanks_follow_chris,morning - thanks - follow - chris - everyone - jenny - evening - afternoon - friend - stair,0.6876167370354476,True,@TitanBooks @NetGalley That is everything 😍
37330,37330,lord,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.9804854476677604,True,@DelReyUK @hollyblack Oh my lord 🤩
37333,37333,question,2,2_morning_thanks_follow_chris,morning - thanks - follow - chris - everyone - jenny - evening - afternoon - friend - stair,0.9206573642692784,True,Sooooooo many questions... https://t.co/hvw8TKuUNo
37348,37348,right,1,1_food_congratulation_school_life,food - congratulation - school - life - meal - child - caterer - award - community - government,0.8992099113958067,True,"Reading this right now, Nazia is not wrong! https://t.co/lpXjjV3ZmD"
37356,37356,line blast,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,"@joe_thomas25 @HQstories @linwood_barclay This is a stellar line up, what an absolute blast so far! #HQCrimeScene"
37360,37360,world,0,0_christmas_luck_card_baby,christmas - luck - card - baby - charity - gift - pocket - film - ticket - donation,0.4259682383250908,True,@ClareJanetMason That means the world coming from you thank you ever so much
37361,37361,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,@EmmabBooks Thank you so much for sharing ❤
37363,37363,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.5171285753304243,True,@RandomTTours Thank you for having me I am so grateful 💙
37364,37364,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.4514843134355836,True,@cats_herding Thank you 😊
37365,37365,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.7505855371117793,True,@cats_herding Thank you again 💓
37366,37366,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,@kellyvandamme Thank you so much 🙂
37367,37367,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@cats_herding Always a pleasure lovely ☺
37369,37369,book year,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,1.0,True,The Best Books of 2021! (And 2020 because I forgot to do this last year😳) https://t.co/CWsWiwyTI0 via @TStrawberryPost
37377,37377,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@cats_herding My pleasure :)
37381,37381,book birthday debut book instagram film clip theme novel,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,"Happy book birthday to @kristenloesch and her debut novel, #ThePorcelainDoll! You can find a lot more about the book over on Kristen's Instagram , where there are films and audio clips diving into the themes of this historical novel, out now from @AllisonandBusby ! https://t.co/eLUG8COO56"
37382,37382,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.2414380843009994,True,@cats_herding Thank you so much
37385,37385,congratulation,1,1_food_congratulation_school_life,food - congratulation - school - life - meal - child - caterer - award - community - government,0.6256097891475075,True,@LV_matthews @welbeckpublish That is wonderful! Congratulations 👏
37398,37398,week book,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,1.0,True,This Week in Books – 16-02-22 https://t.co/4EjxfT2B7O via @tiny_ickle_jo
37402,37402,book review move edward,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,1.0,True,Book Review: My First Animal Moves by Darryl Edwards https://t.co/DzmepfKcxy via @TStrawberryPost
37443,37443,please,8,8_birthday_enjoy_girl_please,birthday - enjoy - girl - please - bless - dance - awww - daughter - idiot - miss,0.958641016349714,True,@gjkendall Yes please
37450,37450,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,@cats_herding @zooloo2008 @ClaireKreads @BexBookaholic @jocatrobertson @JoannaLouisePar @rae_reads1 @bantambookworm @DeeMGroocock @Sumaira39168664 @NicolaEast1 @ReadtoRamble @jenjenreviews @BooksAre42 Thank you so very much 💙
37461,37461,kind,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,1.0,True,@Mozidogreads @AllAboutThePage @NatterBlog @Bookmadjo @biblio67 @jackiesreading @DebbieJH629 @nicky_oshea44 @ClareJanetMason @OwlBeSatReading @VeronicaFRobson @AndreaTromans1 @BexBookaholic @bemusedwithlife @JanetEmson @Buckers2016 @JoanneSchofiel1 Oh thanks Mary that is ever so kind of you 😘
37471,37471,book dragon chrimes,0,0_christmas_luck_card_baby,christmas - luck - card - baby - charity - gift - pocket - film - ticket - donation,1.0,True,Book Review: The Dragon and Her Boy by Penny Chrimes https://t.co/ZdTht3zzg3 via @TStrawberryPost
37472,37472,john,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,The Nameless Ones by John Connolly https://t.co/uz2yjgMNQO via @JenMedBkReviews
37486,37486,please,8,8_birthday_enjoy_girl_please,birthday - enjoy - girl - please - bless - dance - awww - daughter - idiot - miss,0.5720989021914892,True,@Emily_JP @AmandaGeard @HeadlineFiction @headlinepg @SheriseHobbs @bea_grabowska I would be interested please thank you 😊 https://t.co/Sop8w58d4j
37490,37490,week book,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,1.0,True,This Week in Books – 09-02-22 https://t.co/E9pXgYUBi4 via @tiny_ickle_jo
37497,37497,book thing book religion,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,1.0,True,"I picked up this quite incredible novel prior to reading Book 2 for a @RandomTTours , and it was absolutely gorgeous. That feels an odd thing to say about a book set in the Wars of Religions, but #TheBurningChambers by @katemosse , from @panmacmillan , is truly extraordinary!"
37506,37506,birthday,8,8_birthday_enjoy_girl_please,birthday - enjoy - girl - please - bless - dance - awww - daughter - idiot - miss,1.0,True,@NverJudgeaBook Happy birthday https://t.co/v4BxW4dyrZ
37514,37514,breath hood,2,2_morning_thanks_follow_chris,morning - thanks - follow - chris - everyone - jenny - evening - afternoon - friend - stair,1.0,True,#BookReview of Lose Your Breath by D.K. Hood @DKHood_Author @bookouture #LoseYourBreath #BeatTheBackLog #NetGalley https://t.co/o9FB21s8Be via @zooloo2008
37522,37522,kind thank,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,1.0,True,"@helenkaydimon You are too kind and I am so grateful, thank you 💙"
37523,37523,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@gjkendall My absolute pleasure!
37529,37529,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@gjkendall Always a pleasure 😀
37530,37530,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.3922355882666014,True,@tiny_ickle_jo Thank you so much Jo 💙
37531,37531,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@kellyvandamme @ClaireKreads @noemi1987 @damppebbles @EmmabBooks @melanie05783871 @noveldeelights @swirlandthread @bethsy @Nicki_Mags @tiny_ickle_jo @yvonnembee @ljwrites85 @fictionophile @JillsBookCafe @calturner Always a pleasure
37532,37532,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@zooloo2008 Always a pleasure
37533,37533,book,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,1.0,True,@Jacquel27815478 @RandomTTours @simonschusterUK @heidiandherbook @Bookreviewsfor1 @ElizabethCurrie @Bibliotreasures @mrsbookburnee @bookwormblogss @_LifeWithBooks_ @Bookshortie1 @radley_zoe @secretWofabook @DuvetDwellers @Littlemissbook6 @CurlingUpWithaC @bantambookworm You book was incredible and I am so grateful to have read it. New fan over here 😀
37536,37536,thanks,2,2_morning_thanks_follow_chris,morning - thanks - follow - chris - everyone - jenny - evening - afternoon - friend - stair,0.3845714498995868,True,@RandomTTours @HarperVoyagerUK @fictionpubteam @kateheartfield @shelfofunread @brownflopsy @Bookshortie1 @NorthernReader @zarinatweets @TillyLovesBooks @NicoleSweeney_ @book_girl85 @mrsbookburnee @_LifeWithBooks_ @bookshineblog @secretWofabook @agenuineopinion @yvonnembee @LaurapRose_ @maitaylor01 @runalongwomble @booksbybindu Oh my days thanks so much for having me I am still pinching myself
37539,37539,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@tiny_ickle_jo My pleasure!
37551,37551,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@alanjonesbooks @kellyvandamme My pleasure!
37561,37561,girl jacqueline,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,#BlogTour ‘The Gosling Girl’ by Jacqueline Roy https://t.co/5qHS7BbIMM
37582,37582,paper,9,9_journal_article_issue_look,journal - article - issue - look - paper - moment - kidney - disease - throat - bioinformatics,1.0,True,"@HQstories @linwood_barclay Best get looking for my patented, Linwood paper bag then! Cannot wait ! https://t.co/fcdElqkVp9"
37588,37588,week book,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,1.0,True,This Week in Books – 02-02-22 https://t.co/hbh2TLBkcA via @tiny_ickle_jo
37596,37596,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,@IckyTemperance Thank you very much!
37598,37598,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@zooloo2008 @bjornlarssen @rararesources My pleasure
37606,37606,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,"Thank you so much, @RandomTTours and @simonschusterUK for having me on the #blogtour for #TheLanguageOfFood by #AnnabelAbbs"
37614,37614,book,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,0.8584825724622687,True,(Blog Tour) Book Review: The Nine by C. G. Harris https://t.co/eRuIPKuZin via @TStrawberryPost
37625,37625,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@cats_herding My pleasure!!
37636,37636,bunker rory clements,2,2_morning_thanks_follow_chris,morning - thanks - follow - chris - everyone - jenny - evening - afternoon - friend - stair,1.0,True,The Man In The Bunker by Rory Clements https://t.co/LNIv0KQiYz via @JenMedBkReviews
37651,37651,congratulation,1,1_food_congratulation_school_life,food - congratulation - school - life - meal - child - caterer - award - community - government,0.3777624491665609,True,@midaspr @publicitycircle @PublicityBooks @hannahlbright29 @hanmcmillan @Annina_ @Baughly @Gabriellamay24 Huge congratulations!! And well deserved too 👏 🎉
37652,37652,book review decay,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,1.0,True,{Book Review} Where Decay Sleeps: Anna Cheung https://t.co/3UKvriBydc via @gjkendall
37670,37670,week book,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,1.0,True,This Week in Books – 26-01-22 https://t.co/ZFb2tpbv3d via @tiny_ickle_jo
37672,37672,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,@ClareJanetMason @SusanEBarsby @salenagodden @EdghillSarah @britishbookart @ReadsRina @Brew_Fiction @pageturnersnook Oh that is wonderful thank you Clare 😊 Tagging the awesome @cats_herding and @zooloo2008
37674,37674,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,"@TStrawberryPost Always a pleasure, lovely :)"
37709,37709,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.7130920892688528,True,@Nicki_Mags Thank you so very much for sharing 🙂
37710,37710,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@cats_herding My absolute pleasure
37711,37711,bunker rory clements,2,2_morning_thanks_follow_chris,morning - thanks - follow - chris - everyone - jenny - evening - afternoon - friend - stair,1.0,True,I just reviewed The Man in the Bunker by Rory Clements. #ManInTheBunker #NetGalley https://t.co/BN8Aw8XlKz
37712,37712,bunker rory clements,2,2_morning_thanks_follow_chris,morning - thanks - follow - chris - everyone - jenny - evening - afternoon - friend - stair,1.0,True,#BlogTour ‘The Man In The Bunker’ by Rory Clements https://t.co/wBA1YfByJH
37729,37729,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@cats_herding An absolute pleasure !
37730,37730,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.5819591730320806,True,@noveldeelights Thank you so much Eva :)
37731,37731,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@gjkendall Always a pleasure :)
37732,37732,book birthday,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,@sarahbonner101 Happy book birthday!!!
37749,37749,week book,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,1.0,True,This Week in Books – 19-01-22 https://t.co/WouAvw8gRU via @tiny_ickle_jo
37766,37766,book time rest work wait,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,1.0,True,"Possibly now my favourite book of all time (possibly pre-emptive as I haven't read the rest of his work yet) #TheOnlyGoodIndians by @SGJ72 is so very worth the wait to read, and listen to it. Absolutely superb. https://t.co/dzrzHRCseN"
37775,37775,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,@tiny_ickle_jo Thank you so Much Jo!
37779,37779,wife,5,5_tweet_twitter_minute_chat,tweet - twitter - minute - chat - band - space - ielts - follower - hashtag - anniversary,0.7069044351147858,True,The German Wife by Debbie Rix https://t.co/wEBFHj4br8 via @JenMedBkReviews
37781,37781,pleasure,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,1.0,True,@cats_herding My pleasure 🙂
37827,37827,please,8,8_birthday_enjoy_girl_please,birthday - enjoy - girl - please - bless - dance - awww - daughter - idiot - miss,0.6441926318878707,True,"@lizzie_starkey @EmmaJBarnes @RachelC369 @gilljen45 @LynnSlade80 @UHDBChildrens Yes, can we have on 🌻 please I know where we can put it too!!"
37829,37829,match tonight,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,Is the match on Rams TV tonight? #dcfcfans
37830,37830,online,9,9_journal_article_issue_look,journal - article - issue - look - paper - moment - kidney - disease - throat - bioinformatics,1.0,True,@R1CK_86 I rubbish at fifa online you will win everytime! Lol
37836,37836,thank feedback team,9,9_journal_article_issue_look,journal - article - issue - look - paper - moment - kidney - disease - throat - bioinformatics,1.0,True,@rebeccagraynhs @UHDBChildrens @UHDBTrust Thank you for the feedback. I'll pass it on to the team. Hope your little one is recovering well.
37840,37840,match tonight,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,Is there anyway of watching the match tonight??? #dcfcfans
37858,37858,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.4271589000214042,True,"@EmmaJBarnes Thank You, I'll contact them and see."
37873,37873,right,1,1_food_congratulation_school_life,food - congratulation - school - life - meal - child - caterer - award - community - government,0.7015780390498286,True,@livxball Hope your right
37878,37878,please,8,8_birthday_enjoy_girl_please,birthday - enjoy - girl - please - bless - dance - awww - daughter - idiot - miss,0.8721233991948814,True,😭😭😭😭😭😭😭😭😭😭😭😭 So emotional! Can't believe #Neighbours has finished! Please tell me I wasn't the only 1 crying! #NeighboursFinale #NeighboursForever
37883,37883,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.7557333640150077,True,@UttoxeterTownFC @Mickleover_FC @oldfieldssports Brilliant thank you!
37901,37901,question ticket sale membership year,0,0_christmas_luck_card_baby,christmas - luck - card - baby - charity - gift - pocket - film - ticket - donation,1.0,True,#dcfcfans 2 questions! 1) when will Oxford tickets go on general sale? 2) will there be away memberships this year?
37934,37934,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,@hepworth_becky @WeCYPnurses Thank you!
37935,37935,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.2960768974951008,True,Thank you!!! https://t.co/af3YdHZ5Uz
37950,37950,owner,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,@R1CK_86 Bur hopefully new owner on Wednesday °°
37953,37953,player,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,@R1CK_86 Hope we have some players by then!!!
37954,37954,match,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,@R1CK_86 2 matches v stagsfkr the rams lol
37956,37956,ship,5,5_tweet_twitter_minute_chat,tweet - twitter - minute - chat - band - space - ielts - follower - hashtag - anniversary,1.0,True,@KylieBoi88 It's not Mike Ashley although he will Steady the ship
38018,38018,advice,2,2_morning_thanks_follow_chris,morning - thanks - follow - chris - everyone - jenny - evening - afternoon - friend - stair,1.0,True,@leanne_StN You ok? Dm if u need any advice! You can fo this!
38026,38026,thanks,2,2_morning_thanks_follow_chris,morning - thanks - follow - chris - everyone - jenny - evening - afternoon - friend - stair,0.3965689040603289,True,@EE hi I am going to Spain soon just wanted to ask about roaming? Thanks
38039,38039,club,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,0.9532736039398354,True,"@R1CK_86 Maybe, snd the club hadn't been sold yet either!"
38048,38048,season,0,0_christmas_luck_card_baby,christmas - luck - card - baby - charity - gift - pocket - film - ticket - donation,0.6298882791057491,True,@KylieBoi88 @WoodyCAFC End season 1 https://t.co/wOAYGuMGgp
38051,38051,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.6980300318340953,True,@EE Sorted thank you
38062,38062,thanks,2,2_morning_thanks_follow_chris,morning - thanks - follow - chris - everyone - jenny - evening - afternoon - friend - stair,0.4279750765090971,True,DERBY it is then!!! Thanks guys! https://t.co/BOR2l4EcLR
38063,38063,game,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,0.5942407801315795,True,"@hepworth_becky @mansfieldtownfc @OfficialPVFC @htafc @NFFC @wembleystadium No not this game, not sure which I wanna win"
38066,38066,vale minute,5,5_tweet_twitter_minute_chat,tweet - twitter - minute - chat - band - space - ielts - follower - hashtag - anniversary,1.0,True,@OfficialPVFC Well done Vale!!!! Well played from minute 1!!
38067,38067,wembley match time team,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,According to sky.. Wembley is going to be very busy! 2 matches same day same time 4 different teams! #Huddersfield #nffc #pvfc #Stags #Championship #leaguetwo #PLAYOFFS2022 https://t.co/0dpu9xzhIA
38073,38073,tweet,-1,-1_nurse_time_people_care,nurse - time - people - care - year - health - today - patient - work - thing,0.0,True,@PUNC17Natalie Glad the tweet helped. Hope your ok
38076,38076,process,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,@wwfcofficial Have they changed the process???
38078,38078,book,7,7_book_conference_place_reading,book - conference - place - reading - kind - review - speaker - series - club - inequality,1.0,True,@StaffsLibraries @BorrowBox Already have it! Its very good but could do with some more different books
38085,38085,ticket,0,0_christmas_luck_card_baby,christmas - luck - card - baby - charity - gift - pocket - film - ticket - donation,0.9425624980278076,True,@mansfieldtownfc Are there any tickets left?
38124,38124,player youth player thanks,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,Any #FIFA22 players know how do I check my youth players out? Thanks
38144,38144,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.4662625243538328,True,@WeCYPnurses Thank you!!!!
38146,38146,twitter,5,5_tweet_twitter_minute_chat,tweet - twitter - minute - chat - band - space - ielts - follower - hashtag - anniversary,0.9232214883366152,True,Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/Ca94beMQXF
38147,38147,match today,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,#dcfcfans Are we able to watch the match on Rams TV today???
38158,38158,worry,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,@martinbo1972 Really I didn't know. 🙄 Don't worry we will be back.
38159,38159,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.8570017326953879,True,@michelle_jevons Thank you! We will be back
38163,38163,league season,0,0_christmas_luck_card_baby,christmas - luck - card - baby - charity - gift - pocket - film - ticket - donation,1.0,True,@fendogg_ @skybluecol What league r u going in2 next season?
38168,38168,welcome,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,0.7857185459320625,True,@stephenposeynhs @UhDB @RoyalPapworth Welcome to UHDB!
38186,38186,game,4,4_hope_game_brilliant_sorry,hope - game - brilliant - sorry - pleasure - welcome - claire - weather - tonight - round,0.4324127094554487,True,How do i watch the game on rams tv???#dcfcfans
38198,38198,thank,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,0.7153892050826866,True,@hepworth_becky Thank you
38221,38221,ticket wembley,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,@suttonunited how many tickets sold for Wembley? #SuttonUnited
38222,38222,ticket wembley,3,3_thank_jackie_match_goodness,thank - jackie - match - goodness - dear - goodnight - thankyou - nightmare - thanks - morning,1.0,True,How many tickets sold for wembley? #rufc
38245,38245,ticket,0,0_christmas_luck_card_baby,christmas - luck - card - baby - charity - gift - pocket - film - ticket - donation,0.837055481025677,True,"@mansfieldtownfc Me!!!! ""Were on our way!!!"" How many tickets have been sold? #Stags"
38246,38246,follower,5,5_tweet_twitter_minute_chat,tweet - twitter - minute - chat - band - space - ielts - follower - hashtag - anniversary,0.9350072997496643,True,To all my followers.... https://t.co/fpLAoI3JOX
