,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
11221,11221,setting laptop battery feature device battery,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,@Mobile_Dom Isn't there now a separate setting to limit to 80% like some laptops? I have to admit I turn off the various battery saving features as I'm never going to use a device long enough for the battery to degrade!!
11335,11335,video sexist hate,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,"Lots of great videos from @EE about preventing online sexist hate, although I think some of them may have gone live a bit prematurely!! #EEHopeUnited #NotHerProblem Some: ➡ https://t.co/t5XnJd8n7B ➡ https://t.co/8qPZCCtFJ7 ➡ https://t.co/Ka95AypTdO ➡ https://t.co/7qZa8Egc5G https://t.co/v3sb13TOPx"
11444,11444,oppo reveals brit music move wallet,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,Oppo reveals young Brits consider music on the move more important than bringing their wallet https://t.co/mF3vmoOk2A
11492,11492,realme series model tablet europe,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,"Realme adding two more 9 series models to range, plus a new tablet for Europe https://t.co/MoWDNkfLYn"
11528,11528,sportpetyoung child mode hassletime street photo mode phone focus launch camera mode,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,"I'm surprised there isn't a dedicated 'sport/pet/young child' mode that does what you can do with Pro but without the hassle/time. I like the Street Photo mode on @Realme phones, which allows for this and also lets you lock the focus. Can even fast launch camera into this mode. https://t.co/mqD1VaLAv6"
11565,11565,realme wise alternative,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,"At £150 less, is the Realme GT 2 a wise alternative to the Pro? #Realme #GT2Series https://t.co/HfuAQivmC6"
11622,11622,people phone,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,@TechAltar People really buy 'proper' gaming phones?
11677,11677,honor magic series huawei phone,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,"@OverclockedThe I'm looking forward to the Honor Magic 4 series, which are essentially the lost Huawei phones - with GMS."
11734,11734,invasion fault,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,@pdjack1907 Have they mentioned Meghan Markle lately? Pretty sure the Ukraine invasion is somehow her fault.
11934,11934,oppo branding find,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,@TechTabletscom I wonder how it is going to work if Oppo also gets Hasselblad branding on the Find X5 Pro.
12115,12115,oppo find,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,"Oppo has announced its first commercially available foldable, but the Find N is for China only right now. #OPPOINNODay #FindN https://t.co/IvAUVBCXgk"
12228,12228,huawei time tiffany tree,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,"On to 2018, and it's the Huawei Mate 20 Pro this time capturing the Tiffany tree. https://t.co/2ALpLeAHNk"
12348,12348,honor google mobile service honor lite,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,Honor brings the Google Mobile Services equipped Honor 50 and Honor 50 Lite to the UK! https://t.co/qdM7uefW7Z
12429,12429,nice battery,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,@jupemaar @RVGowtham1 Nice big extended battery on that!
12597,12597,hotel room button anything neon sign front hotel anything,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,1.0,True,"@bensmithuk I'm 47 and I'd do the same. I also get frustrated in a hotel room when there's a button that doesn't appear to do anything. I mean, perhaps it's lighting up a giant neon sign on the front of the hotel, but I can't see anything and it bugs me!"
12915,12915,time facebook virologist share expertise politics,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,@AnObliviousGeek @thehill Isn't it time for these Facebook educated virologists to share their newfound expertise on Middle Eastern politics about now?
12919,12919,impression realme master edition flagshipkiller,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,First impressions with the Realme GT Master Edition... A more affordable flagship-killer? #Realme #Snapdragon778G #5G #VeganLeather https://t.co/KFMLauUEq5
12945,12945,honor today series,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,Honor is back and today it brought us the impressive Magic 3 series. #Honor #HonorMagic3Series #BeyondEpic #NewHonorNewJourney #GoBeyond https://t.co/NRCgdzf0bd
12948,12948,quad camera system honor camera insane,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,Super Quad Camera system on the Honor Magic3 Pro+ 50+64+64+64MP cameras! Insane! #Honor #HonorMagic3Series #BeyondEpic #GoBeyond https://t.co/0TuK11VoVv
12956,12956,fair hardware huawei thing huawei thing,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,"@samjpullen Yes, I think it's fair to say 2021 will be hardware based on Huawei design/manufacturing. But that's no bad thing given how we'd all likely be using a Huawei P40 Pro or Mate 40 Pro if it had Google.. so this is the next best thing."
12973,12973,phone camera,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,"Another phone with an under-screen camera, but it's not destined for the UK for a bit (if ever). https://t.co/jkyTgmVUEz"
13055,13055,vivo smartphone shipment quarter,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,Vivo 'ranked fifth' in global smartphone shipments in second quarter of 2021. https://t.co/hHSc1vito6
13085,13085,darren grime time banking,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@LindybNot @nicktolhurst I hear Darren Grimes is wanting to take some time out to pursue banking.
13156,13156,company name,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,1.0,True,@verge Somewhat ironic company name.
13192,13192,vivo phone lineup,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,Vivo adds two new 5G phones to its 2021 lineup. https://t.co/kuG9X3HW4N
13393,13393,class wrexhambidston line lease shortage dmus,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,Northern Class 150 on the Wrexham-Bidston line. One of 2 cl150s on lease from northern to make up for a shortage of the DMUs at TfW. https://t.co/VsHoB5mZrB
13577,13577,thanks shout,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@Huxleypiguk @PaulWhitewick @martin_0401 @TheTimTraveller @adventuremeyt @Sim0nTrains Thanks for the shout out
13591,13591,step ladder,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,@GarethDennis @DanielPhilips1 The last of the SoSs who took the job seriously and didn't just see it as a step on the ladder.
13728,13728,method madness bike unit scotrail,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,"@midland__london There is method to the madness, I've been told that an additional bike unit is being added, much like the ScotRail sets"
13801,13801,function vote distraction,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,@sparkyscrum @matthewhodg @AndyRoden1 @Modern_Railways @Captain_Deltic I'm just interested to know what the actual function of this HQ will be. The vote is just a nonsense distraction
13808,13808,video look class dmus,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,Latest video: Taking a look onboard one of @tfwrail's new Class 197 DMUs built by @CAFRail_UK https://t.co/IeRjEh6XIa https://t.co/OO8UMx4JHe
13823,13823,video look class dmus,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,Latest video: Taking a look onboard one of @tfwrail's new Class 197 DMUs https://t.co/IeRjEh6XIa #transportforWales #TfW https://t.co/MQKT0HSKuV
13861,13861,thing crossrail,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,"@matthewhodg It really is incredible, it's just a shame things take so long to get done, I fear I won't be around long enough see Crossrail 2 open 😬."
14039,14039,funding argue castlfield upgrade,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,1.0,True,"@CrossNorthPr It would've been over and done with by now if the DfT hadn't pulled the funding. I'd argue we need HS2, NPR and Castlfield upgrade, which was about much more than just 4 tracking."
14089,14089,video look station line crossrail,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,0.94867467986349,True,Latest video: taking a look at some of the impressive new underground stations on the recently opened Elizabeth Line (Crossrail) https://t.co/aQPKlxA4AE #ElizabethLine #Crossrail #purpletrain https://t.co/wd7jU9P9y7 https://t.co/TBYZF5538a
14090,14090,video look station line crossrail,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,In this video we take a look at some of the impressive new underground stations on the recently opened Elizabeth Line (Crossrail) https://t.co/aQPKlxitc4 #PurpleTrain #Crossrail https://t.co/rDbec4kf4i
14093,14093,video look station line crossrail,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,In this video we take a look at some of the impressive new underground stations on the recently opened Elizabeth Line (Crossrail) https://t.co/BQEeD0dfJu #Paddington #TottenhamCourtRoad #LiverpoolStreet #ElizabethLine https://t.co/vfzJj75PGO
14095,14095,video look station line crossrail,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,In this video we take a look at some of the impressive new underground stations on the recently opened Elizabeth Line (Crossrail) https://t.co/aQPKlxA4AE #ElizabethLine #Crossrail #purpletrain https://t.co/wd7jU9P9y7
14234,14234,observation population number line people census wrexham decade battle service,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,@GarethDennis Just a final observation on the 5k population centres. I crunched some numbers for @WBRailUA and found the line served 100k people (2011 census) not including Wrexham. But it's been a decades long battle just to get a half hourly service... 1/2
14256,14256,football sport conversation,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,Do you like football No Do you follow any sport No Conversation ends 🤐
14546,14546,take station music,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,@SteveWhiteRail Oh wow! That’s a new take on in station music!
14873,14873,tweet travel infrastructure niche transport option hydrogen point,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,True,"@PreetKGillMP @jordanbhx You’ve responded to a tweet focussed on active travel infrastructure by referencing niche public transport option with hydrogen. So again, you’ve missed the point."
15037,15037,friday info service service tocs,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,1.0,True,@jennyonrails Keep an eye on on @GWRHelp between now and Friday for info about what services are expected to run. Any services running would be between 07:00-19:00 only. LNER have just published theirs other TOCs won’t be far behind.
15163,15163,industry heard,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,1.0,True,@Clinnick1 100%. FOCs whole industry are going it alone. Shouts are being made re: #RailFreight. Hopefully they’re being heard!
15642,15642,anyone shapps name,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,1.0,True,Has anyone noticed how Grant Shapps or whatever name he is using has gone very quiet recently….?
15662,15662,empire game,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,@honeybunram The empire games
15665,15665,empire game,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,Here we go 12 days of the Empire games
15729,15729,congratulation position,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JeanFind Oh and congratulations on your position ma’am
15826,15826,person party,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,@cartujakds @Hullbhoy @celticrumours You don’t support one person you support the party
15840,15840,question strike folk picket line burst ball,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,"@EmilyThornberry on @BBCNewsnight avoiding questions about strike and MP’s joining folk on the picket lines, Labour are a burst ball"
15919,15919,article linda,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,1.0,True,@saoirsefanclub @pmconnolly63 That’s a great article Linda
16019,16019,expert people street phone category,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,"So Martin Lewis the financial expert says we can expect to see people taking to the streets, we’ll only if they put down their mobile phone and turn off Netflix, and I include myself in that category #GeneralStrike required"
16147,16147,thanks john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,0.7494025843684791,True,@johnfm15 Thanks John
16355,16355,problem minister,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,1.0,True,"@thebarwithmb The problem is, he might become Prime Minister! 😱"
16502,16502,lesser woodpecker yesterday brick chimney stack,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,"@TimSapwell @pjm1kbw I was watching a lesser spotted woodpecker only yesterday, clinging to the bricks of the Aga chimney stack!"
16535,16535,person leader,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,"We are not at war, and if we were @BorisJohnson is the last person we need as a leader https://t.co/nMoqIahRjz"
16626,16626,cake cake,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,1.0,True,"Cat a cake, cat a cake….. https://t.co/GYSoxdNaNm"
17039,17039,talent leadership,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,Is there no beginning to @Keir_Starmer ‘s talent for leadership? https://t.co/XFQhZW9fOC
17107,17107,voter senator vote guess,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,"@Richard10859287 @maitlis Voters would say they are entitled to know which way the senators they elected did vote, I guess"
17267,17267,spelling john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnHyde1982 Your spelling is atrocious John
17269,17269,smoking dammit,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,"@TurnipRail He’s smoking, dammit!"
17270,17270,blair bush guess,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,@K80bex @CrimeGirI Blair and Bush at a guess
17377,17377,challenge john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@jerryhayes1 @John_Cooper_QC One should smile “modestly” and move on to the next challenge John 😉
17572,17572,link party party time dirty,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,"EXPOSED: Russian Links To Tory Party https://t.co/SEXZtG3rYu via @YouTube @Siobhan_Baillie #RussianOligarchs the #tory party, this needs to be reported far wide, it's time 4 the #uk to stop being a #haven for dirty #russian #MONEY #Corruption @Channel4News @BBCNews @SkyNews"
17620,17620,stand ambassador view protest,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,1.0,True,https://t.co/sh9apikdRw @Keir_Starmer how about you support your fellow #Labour #MPs and take a stand against #racism #islamaphobia instead of supporting a far right #Jewish ambassador who has particularly hateful views whom I quite rightly deserves protest to highlight them
17682,17682,ignore look advice information,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,https://t.co/pBV9oMXtCL Ignore #BorisJohnson and the #tory #Government . Look to #independentsage for reliable #Covid_19 advice and information
18003,18003,result performance night,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,"Still smiling a lot about the #eng result and performance last night. We can dream now, can't we? #EURO2020"
18313,18313,thanks photo,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,"@kimberlyann30 I’ll let Em know, they’ll listen to you. Thanks, it’s not even filtered that photo 😂xx"
18357,18357,photo railway station,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.9555728900499284,True,Just posted a photo @ Scarborough railway station https://t.co/J1Ipw5njGN
18466,18466,castle class penzance,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,@DkwonMark @katier321 @GWRHelp @CrossCountryUK One Castle Class HST has a booked Penzance to Gloucester run. If only it could be further.
18596,18596,shot scrap,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,@mark395625 I managed to get a shot of the crashed one before it went for scrap.
18649,18649,catch shot,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,Catch of the day. Fantastic shot. https://t.co/0rPRGaVIqc
18676,18676,video railway station,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,Just posted a video @ Ingrow railway station https://t.co/VlSwjK3Su6
18678,18678,photo keighley railway official,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,Just posted a photo @ The Keighley and Worth Valley Railway (official) https://t.co/55jgwMTCFZ
18722,18722,minister fandabidozee,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,1.0,True,And you have a washed up comedian as First Minister. Fandabidozee! https://t.co/Qfc9rbHf6L
18746,18746,photo bletchley railway station,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,Just posted a photo @ Bletchley railway station https://t.co/J4a1TVLeiN
18751,18751,photo railway station,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,Just posted a photo @ Peterborough railway station https://t.co/4b3YzLYYlA
18800,18800,plus bletchley plus,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,@callumLtfc I got through OK and made a plus 4 at Bletchley for MKC and a plus 2 at z
18804,18804,photo railway station,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.1952764214586055,True,Just posted a photo @ Kettering railway station https://t.co/hDgmGkxYfr
18809,18809,photo railway station,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,Just posted a photo @ Peterborough railway station https://t.co/6gex2HcYZ1
19002,19002,photo railway station,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,Just posted a photo @ Carlisle railway station https://t.co/e76nVeEOz2
19030,19030,video railway station,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,Just posted a video @ Selby railway station https://t.co/wIQY0Jtuzl
19063,19063,today preston,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,"@mr_w_snapper Is that all you have today, just Preston and back?"
19072,19072,video railway station,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,Just posted a video @ Leeds railway station https://t.co/8t7K2DeQbd
19111,19111,station bollock,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,When is this station going to get shut down? Lies Bollocks Crap https://t.co/3RqWmpIUei
19113,19113,photo railway station,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.3361617234353791,True,Just posted a photo @ Cardiff Central railway station https://t.co/TKED2ZNun4
19114,19114,photo railway station,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,Just posted a photo @ Newport railway station https://t.co/34mH84wdSB
19148,19148,pair walton launceston castle nicer railway station,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,"To Taunton with this pair, Walton Castle up front, Launceston Castle at the back. So much nicer than a cucumber 🥒 #trains #classictraction #gwr #hst #gwrcastleclass #class255castle #ukrailscene @ Newport railway station https://t.co/F4ijz7HjNR"
19151,19151,photo railway station,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,Just posted a photo @ Newport railway station https://t.co/QGXa75hSNg
19177,19177,photo railway station,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,Just posted a photo @ Scarborough railway station https://t.co/fhdQSMYVaA
19215,19215,battery flexibility,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,"@sirebel They appeared to be standard battery buses, so with “go anywhere” flexibility"
19445,19445,thanks trick,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,"@GarethDennis @pedrojuk Ah, thanks. And they say you can’t teach an old dog new tricks!"
19820,19820,trouble indoors park something,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,@paul_winginit Are you in trouble from her indoors for parking in the wrong car park or something?
19936,19936,abandon twitter,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,True,@Hadrians_Gate 1. Have a pee 2. Abandon Twitter
19997,19997,mind anyone people tocs stuff,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,1.0,True,"@c_lner @DavidHorne Ah, but I can speak my mind freely as I’m not beholden to anyone. There are lots of really good people who work for TOCs and NR who are constrained by how they comment on this stuff in public"
20136,20136,party case,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,@AJPhillipsEsq @SmartGrowthUK @christianwolmar @transportgovuk One party or the other will pay. I suspect it will be Hitachi in this case
20181,20181,demise hotel hotel portend news,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,1.0,True,@DavidHorne @LNER @ECMLupgrade @NetworkRailKGX The final demise of ‘Hotel’. “Hotel to Bravo” was usually a portend of bad news
20224,20224,solution need crossrail,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,Solution avoiding the need for all that dosh on Crossrail 2 https://t.co/lzIE0U1FJb
20299,20299,dmus step,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,@Coastway_Will Unless this is to enable a more attractive/profitable use for the DMUs involved it feels like a retrograde step to me
20305,20305,specie safari park,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,@beauhawkins94 Endangered species. Maybe needs its own safari park to range over?
20420,20420,season spoiler,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,@tartanterrior @NetflixUK @AlexHynes It’s addictive. Currently half way through Season 2. Trying to avoid spoilers!
20706,20706,voting ballot,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,@JonHarle1 VOTING CONTINUES UNTIL ALL THE BALLOTS ARE COUNTED
20747,20747,affordability consideration enhancement funding north,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,1.0,True,"@iansderbyshire I reckon affordability is the No. 1 consideration, with levelling up coming second. So whatever enhancement funding is available is most likely to end up in the North"
20839,20839,labour love size,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,@mattymidland Now that’s what I call a labour of love. You’ve got almost as many PCs as still exist in full size!
21135,21135,shapps challenge drag industry,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,1.0,True,...and I agree with the Shapps challenge that this timetable needs to be collapsed somewhat. It’s a drag on the industry currently. https://t.co/rKduUxj4l5
21393,21393,something response project others nothing mate,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,"@Daisiver29 @theonlywayisup I mean, there's obviously been something that's triggered that response. And it'd be wrong to dismiss it.. but ffs, deal with it appropriately rather than project in on others who've done nothing wrong. 🙄 I might be wrong like, but my OH has female mates. It doesn't bother me."
21441,21441,picket line morning preston jasper support,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,Solid picket line this morning at Preston. With our #picketlinepooch Jasper with support from Unite and CWU too. ✊️#upthewerkers @RMTunion @unitetheunion @CWUnews https://t.co/NpxqRx8esa
21451,21451,raise nonsense push scouser,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,"@Gaz_Cart He also went pretty quiet as well, when I asked him if he'd had a nearly 19k raise since 2010, like MPs have? I think he was used to parroting nonsense, unchallenged and got a bit of a push back from the local scouser! 😂😂"
22002,22002,phone camera,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,0.785882062251557,True,"Cue another apocalyptic coloured sky here in Liverpool. Wish I could take a pic that reflects it, but phone cameras are a bit too perfect."
22070,22070,island time,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,@TavernCo Can you send me a Long Island for old times sake?
22274,22274,game franchise,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,Game over for Arriva running the Northern franchise.
22342,22342,scouser honest endearing warmth,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,"Made up a fellow scouser won, but if I’m honest, I was rooting for @Divinadecampo There’s a real endearing warmth about her that I really like #DragRaceUK"
22501,22501,outtake video,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,"@Paul_Hawkins83 She did a whole outtake video (remember them) release, it was very good."
22627,22627,grant shapps tank engine train,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,1.0,True,Grant Shapps hasn't resigned because he's too busy watching Thomas the Tank Engine to learn how trains work. 😅
22760,22760,bercow fish tory thanks,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,@supertanskiii Bercow was like a wet fish. He let the Tories hammer Corbyn. Don't want him back thanks.
22774,22774,facebook comment someone valentine facebook gestapo cope,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,Seems I'm locked out of Facebook for 24 hrs. A comment about someone kissing me cos it's Valentines day didn't go down well with the Facebook gestapo. How will I cope!
22846,22846,model zoom,7,7_phone_camera_battery_realme,phone - camera - battery - realme - honor - device - apple - huawei - samsung - sensor,1.0,True,It’s often hard to believe this is a model a zoom in is always needed to make sure! https://t.co/Ki8QmOx65t
