,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
1564,1564,birthday achievement year,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.5688338594861899,False,@DrTedros wish ya a very happy birthday and great achievements for many more years to come. #WHO,2019-04-08 07:16:24+00:00,Life
1565,1565,jogger hoodie post night shift katie reason,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Sat in GRO in my joggers and a hoodie post night shift and katie calls me a “down and out” - UR THE REASON IM HERE dick,2019-04-08 08:56:35+00:00,None
1566,1566,campaign awareness career option school,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1254236249393079,False,The @AAMN_Nursing #FutureRN campaign was created to bring awareness to young men exploring future career options in high school. #MenInNursing https://t.co/tC1hTwJV6A,2019-04-08 14:05:59+00:00,None
1567,1567,dissertation,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,This dissertation will be the end of me for sure 😩 #studentnurseproblems #nearlythere,2019-04-08 14:12:14+00:00,None
1568,1568,window soul,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.7346645358716267,False,@_jenninewton Windows to the soul tho,2019-04-08 15:54:50+00:00,Life
1569,1569,ahhhh,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.0445892079583879,False,@notgnarlyralph Ahhhh amazing !! we’ll be there 8am😂😂😂,2019-04-08 16:20:57+00:00,Life
1570,1570,code word,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@jordgoodwin5 It’s code word for you,2019-04-08 16:21:12+00:00,None
1571,1571,part cinema,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,undeniably the best part about the cinema 😋🤩 https://t.co/hdYTPJiuh4,2019-04-08 19:19:48+00:00,None
1572,1572,yeah brilliant,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.0092725069400517,False,@bethpatelbeth Yeah brilliant !!!!,2019-04-08 20:19:39+00:00,Life
1573,1573,blunt trauma,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Blunt abdominal trauma 😂😂😭😅 https://t.co/usdqNT5P3W,2019-04-08 21:07:10+00:00,None
1574,1574,birthday dinner cinema treat love,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,False,fab early birthday dinner n cinema treat with my love ❤️❤️ https://t.co/W75bpOXujP,2019-04-08 21:52:12+00:00,Life
1575,1575,song riot soundtrack song resemblance,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3716736024306272,False,"@AndyMineo the song Trying to Start a Riot on the new Spider-Man Soundtrack sounds vaguely familiar to a song you recorded, You Can’t Stop Me. Have you heard the resemblance?",2019-04-08 23:01:49+00:00,None
1576,1576,hibachi sushi friday night celebration apartment love wife caught thanks,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"4/5 of my boys joined @melledub and I for some Hibachi and sushi this past Friday night in celebration of my son, @theakomplicee’s new apartment! Love this pic my wife caught of the guys. Thanks hunnie. 🥰🥰🥰 https://t.co/cD8uEQt0UI",2019-04-09 01:51:26+00:00,None
1577,1577,thing worth jesus lord,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.0586518983669445,False,I swear there ain’t ONE thing worth having that comes easy I AM SO SORE jesus all I want is nice legs Why Lord.. why,2019-04-09 02:26:19+00:00,Life
1578,1578,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.0632139255329384,True,@KellyPediNp @melledub Thanks! I’m also a very big fan.😊,2019-04-09 02:29:07+00:00,Life
1579,1579,fact receptor body beta beta drug allllllllllll guess beta,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Also.. FUN FACT. You guys ready? Major receptors in the body: Alpha 1 Alpha 2 Beta 1 Beta 2 We got drugs for allllllllllll those 👆🏼 We also have Beta 3! Guess what Beta 3 does? LIPOLYSIS. AKA FAT BREAKDOWN why can’t we figure this out,2019-04-09 02:33:10+00:00,None
1580,1580,johnny friend mine dude trumpet,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6524754153669122,False,@shfaffler Johnny is a great friend of mine. The dude plays both the sax and the trumpet like a boss.👍🏽,2019-04-09 02:51:31+00:00,None
1581,1581,kauh student,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1012678895209977,False,Last clinical day in KAUH as student 🎓😢💃🏻♥️,2019-04-09 04:40:36+00:00,None
1582,1582,thank gift life,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1934622352814091,False,Thank you Lord for the gift of life!!! ❤️❤️❤️❤️,2019-04-09 06:50:59+00:00,None
1583,1583,thanks pakner,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6504227343288622,False,@retzkin Thanks pakner!!!,2019-04-09 07:03:02+00:00,None
1584,1584,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.9622348882135208,True,@MiaMarieAC Thanks Mia!!! 😘😘😘😘,2019-04-09 07:11:29+00:00,Life
1585,1585,quartz worktops today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,The quartz worktops are getting templated today 😁😁😁😁😁😁,2019-04-09 07:27:44+00:00,None
1586,1586,tonight,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.9281628516764104,True,Wow ⚽️❤️⚽️ buzzing for tonight! https://t.co/QRM0flJNPo,2019-04-09 11:00:09+00:00,Work
1587,1587,today appointment hair,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,so today I have made an appointment to get my curly long hair cut short 😮,2019-04-09 11:35:37+00:00,None
1588,1588,storm hurricane heart cruel creature,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1016485011514687,False,"@JohnOberg When God send storm and hurricane, you know who to blame. Those who have no merciful heart and cruel to creator’s Creatures",2019-04-09 11:42:23+00:00,None
1589,1589,paedophile caught image month sentence paedophile image month prison surgeon antique insurance claim year prison,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3375867498372457,False,Paedophile caught with indecent images gets 12 months suspended sentence Another paedophile with 54000 indecent images gets 18 months in prison Surgeon who lied about antiques being stolen to get an insurance claim gets 8 years in prison. 🤔🤔🤔🤔 #24hoursinpolicecustody,2019-04-09 12:08:51+00:00,None
1590,1590,softball,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,I miss softball 🥎☹,2019-04-09 13:46:23+00:00,None
1591,1591,please,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@evandeputte_24 @_brooklyncrow HI EV, OH YES PLEASE!!! 💛",2019-04-09 14:20:15+00:00,None
1592,1592,world anything,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0116216274393375,False,What is the world coming to! Cant say anything these days. https://t.co/mbqxkyuffx,2019-04-09 15:20:42+00:00,None
1593,1593,ewwwwww,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,1.0,False,@fiercedeb Ewwwwww 😳,2019-04-09 16:30:45+00:00,Life
1594,1594,veggie nothing mouth,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@fiercedeb Lol 😂 I just saw pic and thought OH !! Wow 🤢 lol I’m a veggie and nothing looking like that will enter my mouth !!😘🤣🤣🤣🤣🤣🤣,2019-04-09 16:35:00+00:00,None
1595,1595,sign,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Please sign https://t.co/H0aO7X1QQm,2019-04-09 16:37:21+00:00,None
1596,1596,hour week week week,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,1.0,False,Been working 50+ hours a week for weeks now... got a week off and booked more overtime 🙄🙄 #workhardplayharder,2019-04-09 17:00:23+00:00,Life
1597,1597,thank honeymoon drivetime week,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1319402693937735,False,@BBCRadioLincs thank you for playing ‘Honeymoon’ on drivetime this week! Hope you’re enjoying it! ☺️,2019-04-09 17:26:31+00:00,None
1598,1598,work,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.1607499150229969,True,@Duck_page @ALS787 me following you around work,2019-04-09 18:48:07+00:00,Life
1599,1599,thought,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.81897534512235,False,What are your thoughts? #WeMDT https://t.co/Q0qlry5vIS,2019-04-09 19:40:37+00:00,None
1600,1600,tweet today head phone chill,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@RickyMann4 Best tweet on here today. I’m sure VVD has got enya in his head phones. Proper chill 😂,2019-04-09 19:48:28+00:00,None
1601,1601,cucumber mediation pose,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@RickyMann4 With cucumber resting on his eyes and in a mediation pose! https://t.co/voiLvJvdvl,2019-04-09 19:52:16+00:00,None
1602,1602,whoa,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Whoa! This is amazing https://t.co/n19l1DPTf7,2019-04-09 19:59:17+00:00,None
1603,1603,look,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5669486830354689,False,@Jill_Halladay Well done! Made that look easy.💪🏼💪🏼,2019-04-09 20:00:39+00:00,None
1604,1604,talk briefly truth claim maximus etiquette truth claim claim truth statement claim evidence,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Let’s talk briefly about ‘truth claims.’ @melledub and I are teaching our 6 yo, Maximus, about conversational etiquette and truth claims. If you make a claim (truth statement), it is not my job to refute it. It is the one who made the claim to provide substantiating evidence...",2019-04-09 22:20:11+00:00,None
1605,1605,example coffee evidence evidence claim people debate maximus,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.1153045671189707,False,"For example, if I say “Coffee is bad for you,” (which I’d NEVER say). YOU are not obligated to provide evidence for the contrary. It’s MY JOB now to provide evidence for my claim. THIS is how intelligent people engage in debate. Conversely, and this is where we started Maximus...",2019-04-09 22:20:12+00:00,Life
1606,1606,claim truth statement claim data feeling memory topic feeling logic,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"If YOU make a claim (truth statement) ALWAYS be sure the claim is based on factual data, not your feelings or your vague memory on a topic. Feelings are flawed. Ex, “I feel that if it feels good, do it.” Do you extend that same logic to pedophiles? If not, then that is...",2019-04-09 22:20:13+00:00,None
1607,1607,contradictory noncontradiction null time youth teen adult,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.152249324048016,False,"...contradictory, breaking the logical law of non-contradiction, which makes your argument null. This happens ALL THE TIME with youths, teens AND even adults. Be sure to explain this to your kids. If you begin teaching them how to converse using logic, it will go well with them.",2019-04-09 22:20:13+00:00,None
1608,1608,packet paracetamol morning,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3255903886850377,False,I was literally thinking this when I opened a packet of paracetamol this morning 😂 https://t.co/GNoG1Segac,2019-04-09 22:21:04+00:00,None
1609,1609,spring,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@TechNurseJon Happy Spring! https://t.co/tXskRxmH4q,2019-04-09 22:29:54+00:00,None
1610,1610,thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.2931936016597596,True,@DWM68W2RN Dale thanks for the infographic! I’ve never seen this. I appreciate it.,2019-04-09 22:48:59+00:00,Life
1611,1611,thanks member society,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1103127710943162,False,@fegoviedo @melledub Hey thanks! Just want our kids to be functional members of society.,2019-04-10 02:02:44+00:00,None
1612,1612,lead,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@fegoviedo @melledub I’m just following @melledub’s lead.🥰,2019-04-10 02:04:51+00:00,None
1613,1613,meme chuckle,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,False,Just posting a few memes for those who need a little chuckle... https://t.co/oQHR3Cqp4R,2019-04-10 04:56:12+00:00,Life
1614,1614,birthday,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,True,@berbar66 happy birthday 🎂🎉😘have a lovely day! https://t.co/Izgn3jgAoI,2019-04-10 07:13:27+00:00,Life
1615,1615,assessment tweet cheek,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8279033195667947,False,@CerebralNurse Most assessments are filled in at Pts bedside I’m hoping your tweet is tongue in cheek,2019-04-10 07:51:04+00:00,None
1616,1616,phone baby baby time love,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@Nikki_King93 Your Mama’s always at the end of a phone, so you’ll know she’s OK. You’re her baby, and she’ll know how important it is for you to be with your babies, so enjoy your time with them while you can 😘😘 Lots of love",2019-04-10 09:03:21+00:00,None
1617,1617,photography maestro photo post production inclusion,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8984903084364076,False,"Day of photography with the maestro, Jan Podsiadly. Photos are now in post production prior to inclusion in our new website https://t.co/T7ZQ2SQLC0",2019-04-10 09:38:06+00:00,None
1618,1618,superstar,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,True,"@JennidomanDoman Our nnu ones are superstars, and always SO CHEERFUL and lovely!",2019-04-10 09:41:04+00:00,Life
1619,1619,sorry loss siobhain,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.549261503681191,False,"@Siobhain_MP @UKLabour Sorry for your loss, Siobhain",2019-04-10 09:42:43+00:00,None
1620,1620,today lecture bachelor degree school,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8459378175827483,False,Today i took the last lecture in my bachelor degree at nursing school 💃🏻💃🏻,2019-04-10 11:33:56+00:00,None
1621,1621,wednesday dude,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5787736505753153,False,It's Wednesday my dudes @santi8a98 https://t.co/DomN7CtElt,2019-04-10 11:46:19+00:00,None
1622,1622,overtime beth,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,False,@bethpatelbeth Get the overtime in beth!,2019-04-10 13:11:22+00:00,Life
1623,1623,thats lucifer kind film,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@ALBSFC1981 @tomellis17 Are you sure thats for lucifer and not for some kind of ""other"" film!?.. (looks a bit saucy) 😈",2019-04-10 15:45:07+00:00,None
1624,1624,sure,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8724093168585838,False,@ALBSFC1981 @tomellis17 I'm sure you don't 🤔😂,2019-04-10 15:48:46+00:00,None
1625,1625,hhhhmmmm,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.552708094824988,False,@ALBSFC1981 @tomellis17 Hhhhmmmm..... 🤔,2019-04-10 15:51:12+00:00,None
1626,1626,people,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,0.5743202522867695,True,@MrNickKnowles I’m really enjoying watching some very talent people,2019-04-10 16:05:33+00:00,Life
1627,1627,trueeee,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,1.0,False,Trueeee 😩😢💃🏻 https://t.co/F8iiYjKC5D,2019-04-10 17:24:50+00:00,Life
1628,1628,lover,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9556839677602218,False,@talkRADIO @THEJamesWhale @virtualash 😳@virtualash gone right off you now bet your a pussy lover 🤣🤣🤣🤣😘,2019-04-10 18:14:22+00:00,None
1629,1629,tomorrow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0473333940199024,False,@jordgoodwin5 I’ve got Info. Call me between 6-7pm tomorrow ???,2019-04-10 18:37:02+00:00,None
1630,1630,williams,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@WildthingJ74 @carolfarr1959 Mr Williams you won’t ever grow up! Adulting and being serious is boring. You’re not stupid enough to grow up! 🤪,2019-04-10 19:13:59+00:00,None
1631,1631,emmo,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@emilymontgmery @jordgoodwin5 Awh emmo u should always feel like dis 💕,2019-04-10 19:19:27+00:00,None
1632,1632,fabby,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9779113669738234,False,@emilymontgmery @jordgoodwin5 Then that means you’re doing a fabby job,2019-04-10 19:31:59+00:00,None
1633,1633,nurse,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@emilymontgmery @jordgoodwin5 A fabby job of 3 nurses,2019-04-10 19:32:08+00:00,None
1634,1634,story ward today home ting people,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.8621680431513026,False,@emilymontgmery @jordgoodwin5 Story- my ward is also understaffed but today I got sent home at 11:30 due to being OVERstaffed Moral- good tings come to emmos who wait (and take on the job of 10 people ),2019-04-10 19:34:04+00:00,Work
1635,1635,wife peace heroic,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@MadAlix14 Was it so his wife could go shopping in peace? They seem to think that’s a proper heroic act.,2019-04-10 19:46:49+00:00,None
1636,1636,birthday tomorrow hiya,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.5215572453873026,False,@iainlee evening to you and @FlippinKath I know a bit cheesy but it’s my birthday tomorrow and would love a hiya,2019-04-10 21:18:30+00:00,Life
1637,1637,thanks denise,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,@denise_rusley @melledub @theakomplicee Thanks Denise.😊,2019-04-10 23:49:26+00:00,Life
1638,1638,tweet kingdom,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1356946019232842,False,This Tweet from @BriFinley24 has been withheld in: United Kingdom.,2019-04-11 00:14:42+00:00,None
1639,1639,shit thing thing something dont hate everything morning,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,@kate_easide Shit happens (sometimes but also good things happen too) things just aren’t meant to work out for you (because you’re destined for something so much better) (don’t) hate everything (you are) gonna be good enough ✨GOOD MORNING 😁☀️,2019-04-11 08:19:05+00:00,Life
1640,1640,piece work towards degree,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8547046450072018,False,Received a first for my first piece of work that actually goes towards my degree. Absolutely ecstatic- did not expect that at all! #StudentMHNurse #ConfidenceBoostWasNeeded,2019-04-11 11:10:34+00:00,None
1641,1641,thank youuuu,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,1.0,True,@jade_rushby Thank youuuu,2019-04-11 11:21:19+00:00,Life
1642,1642,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@verityreed08 Thank you ❤️❤️❤️,2019-04-11 11:21:26+00:00,Life
1643,1643,finger medication,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0887570371554991,False,Fingers crossed this new medication works.... #headaches 🤞😬🤯,2019-04-11 12:11:31+00:00,None
1644,1644,sits thinker world idea,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0102368538358459,False,"Estimated library use sits around 40%. All the most brilliant thinkers in the world have penned their ideas so we could learn from them, and they’re FREE to obtain! Get to the library. You’ll be surprised what you find. 👍🏽👍🏽 https://t.co/eQRUzWThKV",2019-04-11 12:57:32+00:00,None
1645,1645,morning roof erlift weight,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.3180076931865031,False,Good morning! About to go build a roof on this shed! 💪🏽💪🏽 Er...lift weights. https://t.co/Ymsinv5KLZ,2019-04-11 13:02:23+00:00,Life
1646,1646,check friend wesley willis nurse,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Check out my friend, Dr Wesley Willis, aka @TheNurseDoc on “The Nurses” Sunday at 3pm EST. https://t.co/zOQ40tA5CD",2019-04-11 13:19:37+00:00,None
1647,1647,spiderman soundtrack,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1109997826606344,False,Spider-Man Into the Spiderverse soundtrack is 🔥🔥🔥,2019-04-11 14:11:03+00:00,None
1648,1648,time,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.1224130559887253,True,@CoherenceMed @Intermountain @smatney59 @UHimss I can’t tell you how many times this has happened to me.🤦🏻‍♂️,2019-04-11 14:17:41+00:00,Life
1649,1649,estoy,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,False,@fegoviedo Estoy de acuerdo! 🙌🏽,2019-04-11 14:18:27+00:00,Life
1650,1650,congratulation time,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2799047616900302,False,@amyjvassallo Congratulations! What are you going to do with all that free time now?,2019-04-11 14:20:23+00:00,None
1651,1651,dave,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,1.0,True,Dave https://t.co/OO58kZjYxs,2019-04-11 16:11:28+00:00,Life
1652,1652,thank,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,True,@ChalkhillH Thank you 😁🤓,2019-04-11 20:12:07+00:00,Life
1653,1653,dude,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,True,@deadairpodcast Such a cool dude 😎💙,2019-04-11 20:37:24+00:00,Life
1654,1654,birthday chris share,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.1163026315229022,False,@PointonChris Happy birthday Chris we share the same day,2019-04-11 20:38:19+00:00,Life
1655,1655,tryna feel,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Tryna find a way out of sad feels like https://t.co/aPOLYpxvvJ,2019-04-11 22:01:37+00:00,None
1656,1656,anything amazing,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.5507754356391245,False,Big huge hugs @iainlee it might not count for anything but I think your amazing,2019-04-11 22:29:44+00:00,Life
1657,1657,salah salah salah wiiiiiingggggg salah king,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"👑🇪🇬👑 🎶 MO SALAH, MO SALAH, MO SALAH RUNNING DOWN THE WIIIIIINGGGGGG. SALAH LA LA LA LA THE EGYPTIAN KING 🎶👑🇪🇬👑 https://t.co/HvpSNsSztK",2019-04-11 22:44:34+00:00,None
1658,1658,boston week program immunology concentration path,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8883344448922299,False,@amyjvassallo Visiting Boston next week to tour @HarvardChanSPH PhD program. Strongly considering ID and Immunology concentration. Just need a clear path to get there.,2019-04-11 23:12:17+00:00,None
1659,1659,deets advice ledge,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.006919167174807,False,@Clare_OC I’m going to need is contact deets. I could use his advice probably 3 or 4 times a day from keeping me from marching off a financial ledge.,2019-04-11 23:48:26+00:00,None
1660,1660,note,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.906534283859832,False,"@tweetAONL @bobdent THE MAN! @bobdent I’m taking notes, sir!",2019-04-12 00:20:45+00:00,None
1661,1661,year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1958198522626653,False,@tweetAONL @bobdent I’ll be there next year,2019-04-12 00:21:18+00:00,None
1662,1662,work night handle situation home whichever knucklehead cuddle prayer ready,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4145626250454504,False,"@VenkBellamkonda That’s a tough one. I work nights so usually @melledub handles these situations. When I’m home though, I invite whichever of my knuckleheads are scared to come and lay by me in the bed. I’ll cuddle him and say a little prayer. Ill then leave it up to him to leave when he’s ready.",2019-04-12 01:24:06+00:00,None
1663,1663,bear effect review tear laughter share,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Apparently there are some gummy bears that provide a strong laxative effect after eating only a few. I’m trying to read through these reviews through the tears of laughter, and I wanted to share. Im curious which review got you? Tell me below.👇🏽 https://t.co/Ni8xHP5O3E",2019-04-12 01:40:21+00:00,None
1664,1664,time circumstance,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@VenkBellamkonda @melledub I’m with you there. We’ve never allowed our kids to sleep in our beds. However, we’ve capitulated a time or two under these circumstances.",2019-04-12 01:41:43+00:00,None
1665,1665,soooo,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,True,@NursePatMacRN They were SOOOO funny!😂,2019-04-12 03:40:35+00:00,Work
1666,1666,sleep night,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,False,had the most beautiful sleep last night 😍😍😍,2019-04-12 04:24:58+00:00,Work
1667,1667,alarm hour ideal,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.205363610780847,False,but my alarm going off at 5am for another 15 hour day wasn’t ideal😂,2019-04-12 04:25:37+00:00,None
1668,1668,time wish nurse back,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5456656446187224,False,Times like this I wish I was a paediatric nurse for my backs sake 😫😂,2019-04-12 07:35:30+00:00,None
1669,1669,look,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9917060121672866,False,@AnastasiaSMihai @NthSydHealth @KollingINST @cardioPCImom @atunuguntla1 @mmamas1973 @Vilavaite @DocSavageTJU @ShelleyZieroth @SaelicesL @saraceciliamtz @AlexFrogoudaki Look at you! ☺️🤗,2019-04-12 07:43:21+00:00,None
