Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,whitespace
477,477,477,1.5083715011244032e+18,2022-03-28 09:12:44+00:00,['1508371501124403201'],@RobertCorp We were talking about that on Friday. Husband is Med Prof. and we’re surprised that we have manage to live in a 4 (and sometimes 6) person household and none of us have caught it while living here. (Son moved out a year ago). Though maybe we’d had it in March 2020 &amp; not known.,, we were talking about that on friday husband is med prof and we’re surprised that we have manage to live in a 4 and sometimes 6 person household and none of us have caught it while living here son moved out a year ago though maybe we’d had it in march 2020 amp not known,True,False
478,478,478,1.5083605905654702e+18,2022-03-28 08:29:23+00:00,['1508360590565470212'],"@RobertCorp Glad you’re feeling a bit better. Our son had it a month or so ago, had massive headache for one day and backache, otherwise just felt bored. I’ll be surprised if none of our household gets it, in the next 2 weeks.",, glad you’re feeling a bit better our son had it a month or so ago had massive headache for one day and backache otherwise just felt bored i’ll be surprised if none of our household gets it in the next 2 weeks,True,False
479,479,479,1.5083578114613084e+18,2022-03-28 08:18:20+00:00,['1508357811461308419'],@RobertCorp How are you feeling?,, how are you feeling,True,False
485,485,485,1.5080680387546358e+18,2022-03-27 13:06:53+00:00,['1508068038754635784'],@MsLMG79 Happy Mother’s Day. 💜,, happy mother’s day ,True,False
489,489,489,1.508033685064495e+18,2022-03-27 10:50:23+00:00,['1508033685064495110'],"@tuer_shen @DatCatDer @Yambabe64 Thank you. They are also absolutely daft &amp; very over-friendly… &amp; scared of cats. We have two small, rescue cats. https://t.co/qKJ5dcxMGW",,   thank you they are also absolutely daft amp very overfriendly… amp scared of cats we have two small rescue cats ,True,False
490,490,490,1.5080302012881715e+18,2022-03-27 10:36:32+00:00,['1508030201288171521'],"@DatCatDer @Yambabe64 Maybe a couple of over-friendly Retrievers could patrol your garden, eat intruders’ sandwiches &amp; lick any ears within reach. I’m sure that would stop them. I happen to have 2 who would be very willing to help. https://t.co/A67QUrar1m",,  maybe a couple of overfriendly retrievers could patrol your garden eat intruders’ sandwiches amp lick any ears within reach i’m sure that would stop them i happen to have 2 who would be very willing to help ,True,False
492,492,492,1.5080240790765363e+18,2022-03-27 10:12:12+00:00,['1508024079076536328'],@DuncanHenry78 Thank you for sorting out the thoughts in my head. So clearly expressed. Thank you for your courage. You definitely are a Gryffindor. ❤️ from a Hufflepuff 💛,, thank you for sorting out the thoughts in my head so clearly expressed thank you for your courage you definitely are a gryffindor  from a hufflepuff ,True,False
493,493,493,1.508022564915974e+18,2022-03-27 10:06:11+00:00,['1508022564915974146'],"@DuncanHenry78 @jk_rowling Thank you for writing this, Duncan. You have expressed so clearly &amp; logically the thoughts in my head. xx",,  thank you for writing this duncan you have expressed so clearly amp logically the thoughts in my head xx,True,False
498,498,498,1.5079991201784914e+18,2022-03-27 08:33:02+00:00,['1507999120178491393'],@MissLauraMarcus Thank you. XX,, thank you xx,True,False
501,501,501,1.5079811389832724e+18,2022-03-27 07:21:35+00:00,['1507981138983272451'],@GaddersII You look so alike. ❤️,, you look so alike ,True,False
503,503,503,1.5077867767562445e+18,2022-03-26 18:29:15+00:00,['1507786776756244487'],@FreyaAndHerCats You are not alone. ❤️,, you are not alone ,True,False
506,506,506,1.507676453898498e+18,2022-03-26 11:10:52+00:00,['1507676453898498051'],"@JohnDiesattheEn @gregoceallaigh This week, in 🇩🇪, I had an abdominal CT &amp; exercise spirometry with 3 echocardiograms (before, after &amp; during), carried out by specialists, including a discussion about the results. This all cost nothing more than what I pay for my health insurance - which is earnings related.",,  this week in  i had an abdominal ct amp exercise spirometry with 3 echocardiograms before after amp during carried out by specialists including a discussion about the results this all cost nothing more than what i pay for my health insurance  which is earnings related,True,False
508,508,508,1.507670932428673e+18,2022-03-26 10:48:56+00:00,['1507670932428673025'],"@ARiceJones @metpoliceuk Where I live in Germany, all the car drivers ride bikes - including the police. Makes life easier for all concerned as there is little rivalry.",,  where i live in germany all the car drivers ride bikes  including the police makes life easier for all concerned as there is little rivalry,True,False
511,511,511,1.5076648967582515e+18,2022-03-26 10:24:57+00:00,['1507664896758251522'],"@jesflres Yes. My husband, daughters, their grandparents, uncle &amp; aunt, my uncle and aunt, my neighbours, most of my close friends.. &amp; me. However, I wouldn’t be surprised if this changes.",, yes my husband daughters their grandparents uncle amp aunt my uncle and aunt my neighbours most of my close friends amp me however i wouldn’t be surprised if this changes,True,False
512,512,512,1.5074348541027533e+18,2022-03-25 19:10:50+00:00,['1507434854102753282'],@hoochmagandy Thanks Harry. x,, thanks harry x,True,False
513,513,513,1.507408534857605e+18,2022-03-25 17:26:15+00:00,['1507408534857605123'],@Nursey1994 Oh no. They‘ve been doing everything they can. Some things are just very difficult to find. I‘ve been treated at an excellent university hospital. Technology moves on &amp; different Test can be done.,, oh no they‘ve been doing everything they can some things are just very difficult to find i‘ve been treated at an excellent university hospital technology moves on amp different test can be done,True,False
517,517,517,1.5074040635913134e+18,2022-03-25 17:08:29+00:00,['1507404063591313414'],"@Nursey1994 No, post Coxachie B 1995 &amp; post flu 2019. It‘s been an issue for 25 years.",, no post coxachie b 1995 amp post flu 2019 it‘s been an issue for 25 years,True,False
518,518,518,1.507381861122818e+18,2022-03-25 15:40:16+00:00,['1507381861122818057'],Look at these sweeties! Please give this channel a follow. @_Partta_ works so hard for these strays. #CatsOfTwitter #cats #kittens. Lunch time for stray cats {Can you find the fourth cat?) https://t.co/lZRzbBnEC5 via @YouTube 🐾❤️🐾❤️,,look at these sweeties please give this channel a follow  works so hard for these strays    lunch time for stray cats can you find the fourth cat  via  ,True,False
519,519,519,1.507380414620615e+18,2022-03-25 15:34:31+00:00,['1507380414620614658'],@kimhodgkins Thanks. ❤️,, thanks ,True,False
520,520,520,1.5073622686899692e+18,2022-03-25 14:22:24+00:00,['1507362268689969152'],@FionneOrlander That’s so pretty!,, that’s so pretty,True,False
522,522,522,1.507351490343678e+18,2022-03-25 13:39:35+00:00,['1507351490343677967'],@Whightout66 That’s so sad. To think you wasted all that time and youth on hating yourself for being Gay. Sending you some love to make up for that hate. Be proud. You have every right to be.,, that’s so sad to think you wasted all that time and youth on hating yourself for being gay sending you some love to make up for that hate be proud you have every right to be,True,False
523,523,523,1.507343271273681e+18,2022-03-25 13:06:55+00:00,['1507343271273680911'],It’s all “go” here.. 🐈 🦌🐕 https://t.co/uBAnMurVQv,,it’s all “go” here   ,True,False
524,524,524,1.5073415736417198e+18,2022-03-25 13:00:10+00:00,['1507341573641719816'],"@OliverFindlay I love how our dogs completely ignore the deer. Occasionally, they will quietly watch them.",, i love how our dogs completely ignore the deer occasionally they will quietly watch them,True,False
525,525,525,1.5073403048521646e+18,2022-03-25 12:55:08+00:00,['1507340304852164609'],Just sitting here reading Tweets &amp; looking up to see deer walking past.. https://t.co/QjDooqziL3,,just sitting here reading tweets amp looking up to see deer walking past ,True,False
526,526,526,1.5073392533191926e+18,2022-03-25 12:50:57+00:00,['1507339253319192599'],"@Tachardiella @mathano4 @FatsOvercoat I think once one understands this is an issue that affects women &amp; that women can be extreme right or left &amp; everything in between, religious or atheist, lesbian, bi or straight.. it becomes obvious that we won’t agree on everything. Doesn’t mean we can’t stand together on this.",,   i think once one understands this is an issue that affects women amp that women can be extreme right or left amp everything in between religious or atheist lesbian bi or straight it becomes obvious that we won’t agree on everything doesn’t mean we can’t stand together on this,True,False
527,527,527,1.5073283517861233e+18,2022-03-25 12:07:38+00:00,['1507328351786123270'],"@ExcelPope @DavidMuttering Oh good grief, just taken a look at her timeline. David, you’re lucky you’re blocked. She’s earned Eva.. https://t.co/MVtOSuYzhw",,  oh good grief just taken a look at her timeline david you’re lucky you’re blocked she’s earned eva ,True,False
530,530,530,1.5073206385324237e+18,2022-03-25 11:36:59+00:00,['1507320638532423681'],@bumcrackannie @BramhamAlex @Jebadoo2 They are probably over 18 &amp; on blockers.,,   they are probably over 18 amp on blockers,True,False
531,531,531,1.5073197801890363e+18,2022-03-25 11:33:34+00:00,['1507319780189036551'],@TwisterFilm @BramhamAlex Can’t imagine what would motivate an old bloke to hang out with over 18 year olds on puberty blockers. No idea.,,  can’t imagine what would motivate an old bloke to hang out with over 18 year olds on puberty blockers no idea,True,False
532,532,532,1.5073159176461844e+18,2022-03-25 11:18:13+00:00,['1507315917646184453'],"@SeaGreenGlass @AnnaCorp @suzanne_moore Journalists I’ve spoken to seem to genuinely think this. They aren’t bothering to delve into the who, why &amp; what because they’ve been too busy with, 2015 refugee crisis, Brexit, Trump, Johnson, Covid, Ukraine.. A bunch of women talking about their rights just isn’t on their radar",,   journalists i’ve spoken to seem to genuinely think this they aren’t bothering to delve into the who why amp what because they’ve been too busy with 2015 refugee crisis brexit trump johnson covid ukraine a bunch of women talking about their rights just isn’t on their radar,True,False
533,533,533,1.507314861902123e+18,2022-03-25 11:14:02+00:00,['1507314861902123022'],"@SeaGreenGlass @AnnaCorp @suzanne_moore I think it’s generally because this is all going over their heads. They seem to think it’s all about a bunch of right wing, conservative women that are trying to take away or refusing to give, basic human rights to people with GD. 👋🏼 Lefty liberal here! That and they’re cowards.. https://t.co/qIF7RMDR6A",,   i think it’s generally because this is all going over their heads they seem to think it’s all about a bunch of right wing conservative women that are trying to take away or refusing to give basic human rights to people with gd  lefty liberal here that and they’re cowards ,True,False
537,537,537,1.5073032273012736e+18,2022-03-25 10:27:48+00:00,['1507303227301273601'],@Spriggley Thanks. xx,, thanks xx,True,False
538,538,538,1.5072929180333548e+18,2022-03-25 09:46:50+00:00,['1507292918033354754'],@Hamstermckenzie Dobby. https://t.co/jIgMpW6TSr,, dobby ,True,False
539,539,539,1.5072892248606433e+18,2022-03-25 09:32:09+00:00,['1507289224860643332'],@Mousehole1 Hope all goes well for you. xx,, hope all goes well for you xx,True,False
540,540,540,1.5072884683213537e+18,2022-03-25 09:29:09+00:00,['1507288468321353734'],"Update: The spirometry with echocardiogram went surprisingly well, which is good. Now we just have to try some other tests to work out what’s going on.",,update the spirometry with echocardiogram went surprisingly well which is good now we just have to try some other tests to work out what’s going on,True,False
541,541,541,1.507287982541267e+18,2022-03-25 09:27:13+00:00,['1507287982541266964'],@iworkinpages Thank you.,, thank you,True,False
542,542,542,1.5072878709519032e+18,2022-03-25 09:26:47+00:00,['1507287870951903234'],@FoxtonRox Thank you.,, thank you,True,False
543,543,543,1.507287796297478e+18,2022-03-25 09:26:29+00:00,['1507287796297478145'],@simonr916 😂 Thank you.,,  thank you,True,False
544,544,544,1.507287716769239e+18,2022-03-25 09:26:10+00:00,['1507287716769239042'],@l_lulubelle Thank you. xx,, thank you xx,True,False
545,545,545,1.507287647450022e+18,2022-03-25 09:25:53+00:00,['1507287647450021898'],@joannahsbyoung Thank you. Test went surprisingly well. xx,, thank you test went surprisingly well xx,True,False
546,546,546,1.5072874010681754e+18,2022-03-25 09:24:55+00:00,['1507287401068175360'],@KBGreyhoundlady Thank you. x,, thank you x,True,False
547,547,547,1.5072573036360049e+18,2022-03-25 07:25:19+00:00,['1507257303636004893'],@johnmsweeney @AudreySuffolk I’m so sorry this has happened. I’d hoped things had moved on. Wishing your daughter well. 👋🏼🇩🇪❤️🏳️‍🌈,,  i’m so sorry this has happened i’d hoped things had moved on wishing your daughter well ,True,False
548,548,548,1.5072565730469683e+18,2022-03-25 07:22:25+00:00,['1507256573046968343'],"Back in hospital outpatients again, to hopefully find out why I get out of breath so quickly. On the 18th floor with an amazing view.",,back in hospital outpatients again to hopefully find out why i get out of breath so quickly on the 18th floor with an amazing view,True,False
551,551,551,1.5070348672965755e+18,2022-03-24 16:41:26+00:00,['1507034867296575494'],"@Slowfinger45 @Sathnam In 2015, our local university hospital in 🇩🇪 opened an outpatient department for refugees, as our town took in a large number of refugees. I know personally several that were helped. I hope they’ll be doing the same again, as we are taking in several hundred Ukrainian refugees.",,  in 2015 our local university hospital in  opened an outpatient department for refugees as our town took in a large number of refugees i know personally several that were helped i hope they’ll be doing the same again as we are taking in several hundred ukrainian refugees,True,False
556,556,556,1.5070197157591572e+18,2022-03-24 15:41:13+00:00,['1507019715759157254'],I’m lost for words. All I can do is send him my motherly love &amp; hope that he will come through this and be happy again one day. That’s what any mother wants for her son. https://t.co/bUTDCP3rgv,,i’m lost for words all i can do is send him my motherly love amp hope that he will come through this and be happy again one day that’s what any mother wants for her son ,True,False
557,557,557,1.5068815835628708e+18,2022-03-24 06:32:20+00:00,['1506881583562870785'],@_Partta_ Maybe the Haus of Elf is surrounded by wizards and witches? 😉,, maybe the haus of elf is surrounded by wizards and witches ,True,False
559,559,559,1.506629862592852e+18,2022-03-23 13:52:05+00:00,['1506629862592851975'],@nixodus1 What do you see. I see a donkey or a seal. Neither a mermaid or a fish.,, what do you see i see a donkey or a seal neither a mermaid or a fish,True,False
561,561,561,1.506610273922306e+18,2022-03-23 12:34:15+00:00,['1506610273922306050'],@DavidAspden 😂 I’ve considered building a Dalek on top of the Mower Robot. Rather like the idea of a Dalek gliding over the lawn.,,  i’ve considered building a dalek on top of the mower robot rather like the idea of a dalek gliding over the lawn,True,False
562,562,562,1.5066022010027827e+18,2022-03-23 12:02:10+00:00,['1506602201002782728'],"@Bornawoman99 I agree. However, I still don’t understand why anyone would want to send anyone else “hate”. Having said that, some think hate is someone politely disagreeing with them.",, i agree however i still don’t understand why anyone would want to send anyone else “hate” having said that some think hate is someone politely disagreeing with them,True,False
564,564,564,1.5066015449632686e+18,2022-03-23 11:59:34+00:00,['1506601544963268611'],@RobertBarnes542 Now. I’m at the hairdresser.,, now i’m at the hairdresser,True,False
565,565,565,1.506601189797945e+18,2022-03-23 11:58:09+00:00,['1506601189797945345'],"Yes, I do go through the security videos to check out all the cute cats, squirrels &amp; birds that visit our property. 🐾 https://t.co/66ldv3rRZH",,yes i do go through the security videos to check out all the cute cats squirrels amp birds that visit our property  ,True,False
566,566,566,1.5066002271045673e+18,2022-03-23 11:54:20+00:00,['1506600227104567301'],@Sal_Robins @ShazzBakes @PNWA45 I had my first at 35 and 3rd at 40. Took me that long to find someone I’d want to have kids with.,,   i had my first at 35 and 3rd at 40 took me that long to find someone i’d want to have kids with,True,False
567,567,567,1.5065998909562143e+18,2022-03-23 11:52:59+00:00,['1506599890956214279'],"@PNWA45 No! I had my 1st at 35, 2nd at 38 &amp; 3rd (a surprise) at 40. Okay, the “surprise” wasn’t such a surprise but after being told by a gynaecologist in my early 30s that I’d find it difficult to get pregnant, we were a little surprised.",, no i had my 1st at 35 2nd at 38 amp 3rd a surprise at 40 okay the “surprise” wasn’t such a surprise but after being told by a gynaecologist in my early 30s that i’d find it difficult to get pregnant we were a little surprised,True,False
569,569,569,1.5065217042098217e+18,2022-03-23 06:42:18+00:00,['1506521704209821696'],"@mandystadt @GladioliHawkins @RebuffTheMuff Breastmilk was seen as inferior to formula, as it was claimed to contain dangerous chemicals, from the environment. So little was know about breastmilk. Added to that the page 3 tabloids, where every adult, kid &amp; teenager was presented with “big boobs“ over the breakfast table..",,   breastmilk was seen as inferior to formula as it was claimed to contain dangerous chemicals from the environment so little was know about breastmilk added to that the page 3 tabloids where every adult kid amp teenager was presented with “big boobs“ over the breakfast table,True,False
570,570,570,1.5065204988381184e+18,2022-03-23 06:37:31+00:00,['1506520498838118401'],"@RebuffTheMuff I just saw breastfeeding as an extension of pregnancy &amp; childbirth. However, I can imagine that some women might feel that way, goodness knows breasts are presented that way, everywhere you look. In the 50s, 60s &amp; 70s breastmilk was seen as inferior to formula-containing poisons.",, i just saw breastfeeding as an extension of pregnancy amp childbirth however i can imagine that some women might feel that way goodness knows breasts are presented that way everywhere you look in the 50s 60s amp 70s breastmilk was seen as inferior to formulacontaining poisons,True,False
571,571,571,1.5065068040957665e+18,2022-03-23 05:43:06+00:00,['1506506804095766530'],"@Nittynatters16 That family, teachers, work colleagues &amp; employers often don’t believe how much pain a women says she has, is bad enough but it enrages me when I think of doctors not taking the pain seriously. Where are we meant to go?",, that family teachers work colleagues amp employers often don’t believe how much pain a women says she has is bad enough but it enrages me when i think of doctors not taking the pain seriously where are we meant to go,True,False
574,574,574,1.506395692822057e+18,2022-03-22 22:21:35+00:00,['1506395692822056965'],"@Nittynatters16 I was always told things would get better when I had kids - a great comfort to a 15yo. I had my 1st child at 35 &amp; 3rd at 40. Things did get better. A bit late though. Then I got breast cancer at 48 &amp; started on Tamoxifen, so periods were no longer an issue. How are you doing?",, i was always told things would get better when i had kids  a great comfort to a 15yo i had my 1st child at 35 amp 3rd at 40 things did get better a bit late though then i got breast cancer at 48 amp started on tamoxifen so periods were no longer an issue how are you doing,True,False
577,577,577,1.5063715124205076e+18,2022-03-22 20:45:30+00:00,['1506371512420507652'],@Nittynatters16 I’m so sorry. xx,, i’m so sorry xx,True,False
580,580,580,1.506350736753447e+18,2022-03-22 19:22:56+00:00,['1506350736753446933'],"I can remember crawling to my mother’s bedroom, in agony, at 13 with “period pains”. I remember vomiting, in agony, &amp; ending up with a face full of petechia, for 3 -4 days a month. Being seen as a skiver in school &amp; work. Painkillers vomited up can’t work. Childbirth was easier.. https://t.co/ebvkpj4kt5",,i can remember crawling to my mother’s bedroom in agony at 13 with “period pains” i remember vomiting in agony amp ending up with a face full of petechia for 3 4 days a month being seen as a skiver in school amp work painkillers vomited up can’t work childbirth was easier ,True,False
584,584,584,1.5062105678239744e+18,2022-03-22 10:05:58+00:00,['1506210567823974407'],@Spriggley Thank you. xx,, thank you xx,True,False
585,585,585,1.5062104762959176e+18,2022-03-22 10:05:36+00:00,['1506210476295917569'],@isleofewe1 Thank you.xx,, thank youxx,True,False
586,586,586,1.5061949930058793e+18,2022-03-22 09:04:04+00:00,['1506194993005879297'],@scrapegroat Thank you. x,, thank you x,True,False
587,587,587,1.506194894599111e+18,2022-03-22 09:03:41+00:00,['1506194894599110657'],@SophieXY44 Thank you. 💗,, thank you ,True,False
588,588,588,1.5061834863943148e+18,2022-03-22 08:18:21+00:00,['1506183486394314752'],"In comparison with what others are suffering, my health concerns are nothing, I know. Still worried about the CT abdomen that I‘m about to have.",,in comparison with what others are suffering my health concerns are nothing i know still worried about the ct abdomen that i‘m about to have,True,False
591,591,591,1.505833065075155e+18,2022-03-21 09:05:54+00:00,['1505833065075154946'],"Serial killer of women, now identifies as woman, so can be locked up with women. This is where TWAW &amp; self ID brings us. Is this “stunning and brave”? Is this one of “ALL the witches”? Is this helping TW with GD? How gender self-ID is being abused @UnHerd https://t.co/vXhMOm31Ju",,serial killer of women now identifies as woman so can be locked up with women this is where twaw amp self id brings us is this “stunning and brave” is this one of “all the witches” is this helping tw with gd how gender selfid is being abused  ,True,False
593,593,593,1.5058284994493932e+18,2022-03-21 08:47:45+00:00,['1505828499449393153'],@arthistorynews @Baddiel I see a seal.,,  i see a seal,True,False
594,594,594,1.5058005968545546e+18,2022-03-21 06:56:53+00:00,['1505800596854554625'],"@jamabing Oh no! Take care of yourself. Sending love and nursey, healing vibes. xx",, oh no take care of yourself sending love and nursey healing vibes xx,True,False
595,595,595,1.505799931906433e+18,2022-03-21 06:54:14+00:00,['1505799931906433024'],@Iryna_Verity @cierzo1 I’m so sorry for your loss. 💙💛,,  i’m so sorry for your loss ,True,False
608,608,608,1.505674297947394e+18,2022-03-20 22:35:01+00:00,['1505674297947394050'],"@ClaireCopperman @notBloss Clyde does tricks. Much better at them than our dogs, who are far too lazy for any of that. Bilingual too. 😉 https://t.co/4AkgBHokJR",,  clyde does tricks much better at them than our dogs who are far too lazy for any of that bilingual too  ,True,False
609,609,609,1.5056732801365606e+18,2022-03-20 22:30:58+00:00,['1505673280136560642'],"@ClaireCopperman @notBloss Two cats. Bonnie and Clyde. Dumped with their mum, in a box. Now living their best lives.. https://t.co/XkvHf2mFCS",,  two cats bonnie and clyde dumped with their mum in a box now living their best lives ,True,False
619,619,619,1.50549562345336e+18,2022-03-20 10:45:02+00:00,['1505495623453360130'],"@TamarValleyCott Both are too cute! Great Danes or, as they actually are,  Deutsche Dogge (I call them German Doggos) are such big softies.",, both are too cute great danes or as they actually are  deutsche dogge i call them german doggos are such big softies,True,False
622,622,622,1.5054918350237614e+18,2022-03-20 10:29:58+00:00,['1505491835023761408'],@dcopaken @Baddiel Have you seen all the cute cat photos in the replies? 😍❤️🐾,,  have you seen all the cute cat photos in the replies ,True,False
623,623,623,1.5054912783639675e+18,2022-03-20 10:27:46+00:00,['1505491278363967489'],"@Baddiel Yes, I have scrolled through your replies, to check out all those cute cats. We have a two tailed cat… https://t.co/bSqTZZBUFr",, yes i have scrolled through your replies to check out all those cute cats we have a two tailed cat… ,True,False
627,627,627,1.5052914999609467e+18,2022-03-19 21:13:55+00:00,['1505291499960946689'],"@mancunianmedic Get well soon, David.",, get well soon david,True,False
628,628,628,1.5052508312679956e+18,2022-03-19 18:32:19+00:00,['1505250831267995651'],Helping? https://t.co/de55WGTHX5,,helping ,True,False
630,630,630,1.5052465405033882e+18,2022-03-19 18:15:16+00:00,['1505246540503388165'],@lascapigliata8 @JudyWeb92176381 @jk_rowling Exactly. The idea that what you see mean one uses either their right or left side is ridiculous. I was trying to make a joke about that. 😬 https://t.co/hNlp7ioJLl,,   exactly the idea that what you see mean one uses either their right or left side is ridiculous i was trying to make a joke about that  ,True,False
631,631,631,1.5052406098330378e+18,2022-03-19 17:51:42+00:00,['1505240609833037835'],"@nwlc In a few years, when the top 10 places are won by 10 biological men, will you still be saying that? What is your limit? No more biological women in women’s sport? Will you even be able to say anything against it, as our rights will have been so demolished, it would be a crime.",, in a few years when the top 10 places are won by 10 biological men will you still be saying that what is your limit no more biological women in women’s sport will you even be able to say anything against it as our rights will have been so demolished it would be a crime,True,False
634,634,634,1.5052349343944663e+18,2022-03-19 17:29:08+00:00,['1505234934394466305'],@JudyWeb92176381 @lascapigliata8 @jk_rowling That you use both sides of your brain.,,   that you use both sides of your brain,True,False
637,637,637,1.5052329925995151e+18,2022-03-19 17:21:25+00:00,['1505232992599515136'],@jk_rowling That’s because you use your whole brain.,, that’s because you use your whole brain,True,False
641,641,641,1.5048763442404805e+18,2022-03-18 17:44:14+00:00,['1504876344240480258'],@teaforpterosaur Wishing you well.,, wishing you well,True,False
642,642,642,1.5048756658705326e+18,2022-03-18 17:41:32+00:00,['1504875665870532610'],@teaforpterosaur Which bit the “Covid is” or the “Covid isn’t”?,, which bit the “covid is” or the “covid isn’t”,True,False
643,643,643,1.5048749413002854e+18,2022-03-18 17:38:39+00:00,['1504874941300285445'],This isn’t just Canada. Wishful thinking shouldn’t replace science. https://t.co/wi5uiLiaKy,,this isn’t just canada wishful thinking shouldn’t replace science ,True,False
649,649,649,1.5048683254441738e+18,2022-03-18 17:12:22+00:00,['1504868325444173826'],"@FondOfBeetles I’m still looking for all the TM athletes, competing in the men’s athletics, swimming, rugby, weightlifting.., as we all know, just a change in hormones &amp; pronouns eradicate any advantages, so surely they muss also eradicate any disadvantages too.",, i’m still looking for all the tm athletes competing in the men’s athletics swimming rugby weightlifting as we all know just a change in hormones amp pronouns eradicate any advantages so surely they muss also eradicate any disadvantages too,True,False
652,652,652,1.5048461934315602e+18,2022-03-18 15:44:25+00:00,['1504846193431560194'],@Joules42 @HarveyFirestone @dave43law @peterjamesuk Same.,,    same,True,False
653,653,653,1.504842079905669e+18,2022-03-18 15:28:05+00:00,['1504842079905669120'],"@mancunianmedic @JThambyrajah @HelenRSalisbury @bmj_latest On the original issue, I do think there should be a place for intelligent (though not necessarily academically oriented) people, with excellent interpersonal skills &amp; compassion, that can get qualifications to work on receptions, take bloods, write ECGs, vaccinate..",,    on the original issue i do think there should be a place for intelligent though not necessarily academically oriented people with excellent interpersonal skills amp compassion that can get qualifications to work on receptions take bloods write ecgs vaccinate,True,False
654,654,654,1.504841250482045e+18,2022-03-18 15:24:47+00:00,['1504841250482044940'],"@mancunianmedic @JThambyrajah @HelenRSalisbury @bmj_latest That is very true. I studied in a London teaching hospital, so I have good comparison. Legally, doctors delegate but some things only doctors can do. Graduate nurses in Germany usually go into management, which is a shame. Things are changing but too slowly.",,    that is very true i studied in a london teaching hospital so i have good comparison legally doctors delegate but some things only doctors can do graduate nurses in germany usually go into management which is a shame things are changing but too slowly,True,False
655,655,655,1.5048231609690808e+18,2022-03-18 14:12:54+00:00,['1504823160969080837'],"@mancunianmedic @JThambyrajah @HelenRSalisbury @bmj_latest Sorry that you seem to misunderstand what I’m getting at. All the receptionists at my GPs have had a 3 year apprenticeship. They take bloods, vaccinate, do ECGs.. as well as answer the phones. I live in 🇩🇪 now.",,    sorry that you seem to misunderstand what i’m getting at all the receptionists at my gps have had a 3 year apprenticeship they take bloods vaccinate do ecgs as well as answer the phones i live in  now,True,False
656,656,656,1.5048197582224794e+18,2022-03-18 13:59:23+00:00,['1504819758222479367'],@mancunianmedic @JThambyrajah @HelenRSalisbury @bmj_latest No. They need to know what symptoms could need to be checked sooner or later. The are the door keepers to the GP. Just asking on behalf of my elderly relatives.,,    no they need to know what symptoms could need to be checked sooner or later the are the door keepers to the gp just asking on behalf of my elderly relatives,True,False
657,657,657,1.504818775354495e+18,2022-03-18 13:55:28+00:00,['1504818775354494984'],@JThambyrajah @mancunianmedic @HelenRSalisbury @bmj_latest I agree that GP receptionists are very important. They hold the access to the GP. What medical qualifications do they need to have in the UK?,,    i agree that gp receptionists are very important they hold the access to the gp what medical qualifications do they need to have in the uk,True,False
658,658,658,1.5047912109212385e+18,2022-03-18 12:05:57+00:00,['1504791210921238534'],@_Partta_ The microwave.. https://t.co/NZl7zzbrgI,, the microwave ,True,False
659,659,659,1.5047909524513956e+18,2022-03-18 12:04:55+00:00,['1504790952451395585'],@_Partta_ The mug.. #Hufflepuff https://t.co/Y6iolwNKe5,, the mug  ,True,False
660,660,660,1.5047877509937357e+18,2022-03-18 11:52:12+00:00,['1504787750993735685'],Another update: It was in the microwave. Why? Who did that? https://t.co/K7B01KWbNI,,another update it was in the microwave why who did that ,True,False
661,661,661,1.50478373981304e+18,2022-03-18 11:36:15+00:00,['1504783739813040128'],Update: STILL haven’t found the cup of tea.,,update still haven’t found the cup of tea,True,False
662,662,662,1.5047667571096986e+18,2022-03-18 10:28:46+00:00,['1504766757109698563'],@fem_mb Happy Birthday! 💐🥂,, happy birthday ,True,False
666,666,666,1.504763138608185e+18,2022-03-18 10:14:24+00:00,['1504763138608185344'],"@DavidMuttering Oh bless her grumpy, little face! Get well soon!",, oh bless her grumpy little face get well soon,True,False
667,667,667,1.5047606064187845e+18,2022-03-18 10:04:20+00:00,['1504760606418784287'],"@fdelgado101 Lia is an adult &amp; responsible for own actions. If Lia had an ounce of integrity or the slightest understanding of fair play, she would not be competing. The sports bodies are just enabling her. Both are, individually, 100% responsible for their own actions. #SaveWomensSports",, lia is an adult amp responsible for own actions if lia had an ounce of integrity or the slightest understanding of fair play she would not be competing the sports bodies are just enabling her both are individually 100 responsible for their own actions ,True,False
670,670,670,1.504752155487621e+18,2022-03-18 09:30:45+00:00,['1504752155487621144'],How did I manage to lose a cup of tea? I have not left the house.,,how did i manage to lose a cup of tea i have not left the house,True,False
671,671,671,1.5047087570450104e+18,2022-03-18 06:38:18+00:00,['1504708757045010434'],"There’s been a lot of flirting, bowing and strutting around, on our lawn, over the past 2 days. Seems things are getting serious.. https://t.co/jVAesLDERr",,there’s been a lot of flirting bowing and strutting around on our lawn over the past 2 days seems things are getting serious ,True,False
675,675,675,1.504549683632681e+18,2022-03-17 20:06:12+00:00,['1504549683632680961'],@SimonWood2k5 I can understand that.,, i can understand that,True,False
