,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
22300,22300,news giant game friend family,13,13_family_love_prayer_psni,family - love - prayer - psni - thought - sister - thank - nightmare - thinking - blog,1.0,True,@FoxCricket Terrible news!! A giant of the game. Condolences to his friends and family.
22302,22302,thank word,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,0.943197726916696,True,@BreeNewsome Thank you for putting this in words so very well!
22380,22380,dearth photojournalist experience situation nuance pultizer hunting american,6,6_photo_photographer_photography_camera,photo - photographer - photography - camera - image - photograph - picture - photojournalist - photojournalism - clip,1.0,True,@PaulTHalliday PS: there is no dearth of photojournalists in Ukraine to document their own lived experiences of what's a terrible situation to be in and will have far more insight nuance tha parachuting pultizer hunting Americans.
22423,22423,america rogan josh country progress,11,11_james_jones_saunders_injury,james - jones - saunders - injury - bond - witton - lineup - substitution - jebrin - change,1.0,True,"America must cancel Joe Rogan, and opt for Rogan Josh if the country wants to see some real progress."
22508,22508,advocate journalism,4,4_journalist_journalism_paper_boat,journalist - journalism - paper - boat - newspaper - career - news - pier - breath - reminder,1.0,True,@shotbyshaun @A_Jax @LAfrohemien @RachelSeidu @duckrabbitblog @theblkgaze And @Marthinolly who doesn't hold back and advocates for ethical visual journalism.
22538,22538,look photograph getty statement journalism,6,6_photo_photographer_photography_camera,photo - photographer - photography - camera - image - photograph - picture - photojournalist - photojournalism - clip,1.0,True,@NyimasLaula Looks like the photographs have gone off Getty? Would be great to see a statement on ethical visual journalism @GettyImagesNews https://t.co/wNuIqXTEf0
22770,22770,brand camera number camera look,6,6_photo_photographer_photography_camera,photo - photographer - photography - camera - image - photograph - picture - photojournalist - photojournalism - clip,1.0,True,"@shotbyshaun Remember kids it's not the brand of camera or number of cameras on you, it's the newsboy cap that really makes one look pro."
22780,22780,bumbelo sandeel breakfast dish rice country turmeric mention bombil duck khichdi,1,1_food_lunch_breakfast_restaurant,food - lunch - breakfast - restaurant - meal - dinner - cheese - sausage - gift - cream,1.0,True,"""the bumbelo is like a large sand-eel, it is dried in the sun and usually eaten at breakfast with kedgeree, a dish of rice boiled with dol (split country peas) and colored with turmeric"". Probably one of earliest mentions of Bombil / Bombay duck - eaten with Khichdi. https://t.co/aHgF0gjwQJ"
22827,22827,front fight african tomorrow,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@OfficialCSA Leading from the front! Hopefully a strong fight back from the South Africans tomorrow.
22829,22829,dust magnet,9,9_woman_violence_rape_gender,woman - violence - rape - gender - misogyny - reporter - abuse - police - feminism - feminist,1.0,True,@shotbyshaun Dust magnet.
23072,23072,shout josh list,11,11_james_jones_saunders_injury,james - jones - saunders - injury - bond - witton - lineup - substitution - jebrin - change,1.0,True,@joshspero Ooooh good shout Josh - it's on the list!
23166,23166,thank word,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@emmahdhughes @centurybooksuk @EmGriffs Thank you for the lovely words!
23205,23205,ahhh thank,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,0.8262773764361142,True,@EmGriffs Ahhh thank you Emily! Xx
23257,23257,ahhhh thank,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@KyomiWade Ahhhh thank you!
23258,23258,thank year,13,13_family_love_prayer_psni,family - love - prayer - psni - thought - sister - thank - nightmare - thinking - blog,0.7421271751845268,True,@LucyDonoughue @Rowan_Lawton Thank you! It took me about two years to find the right one but glad I waited 😅
23291,23291,life time year advice anyone resolution urge advice build path path,4,4_journalist_journalism_paper_boat,journalist - journalism - paper - boat - newspaper - career - news - pier - breath - reminder,1.0,True,"I’ve changed my life a few times over the last 40 years my advice for anyone doing NY resolutions is to resist the urge to do big dramatic. It’s not sexy advice but start small, build on it, keep it consistent, if you fall off the path the path is still there waiting for you."
23353,23353,ahhhh thank,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@gosiabuzzanca Ahhhh thank you!
23356,23356,ahhh thank,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@PerveenAkhtar ahhh thank you!!
23370,23370,ahhh thank,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,0.9940975990354008,True,@sarahatradiance Ahhh thank you!!
23411,23411,sunglass life direction propaganda machine,4,4_journalist_journalism_paper_boat,journalist - journalism - paper - boat - newspaper - career - news - pier - breath - reminder,1.0,True,@GonenYonatan @AvichayAdraee @IDF @CaptainElla1 🤣🤣🤣 he is not kneeling right and he didn’t even bother to take his sunglasses off … that dude never prayed in his life .. and I am pretty sure one of them facing the wrong direction :) the IDF has one of the worst run propaganda machines
23543,23543,account forgot password facility membership mistake,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,"@audibleuk I cannot get into my account, the forgot password facility does not even work. Two days ago you eneded my membership my mistake. What is going on?"
23642,23642,world right,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,True,"@jodphurs But yes, crazy world right now"
23725,23725,advice number,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@ClennellMick I am asking for advice not letting Twitter deceive. I have a mobile number and and email. You are rather aggressive
23942,23942,year thing,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,True,And to you @IanMorrisLabour . May this year bring good things for us all. https://t.co/vN5Pp1i1cS
24144,24144,walnut transylvania skin face sign vampire,3,3_song_music_album_tune,song - music - album - tune - version - mother - track - poetry - poem - band,1.0,True,"Had walnuts from Transylvania, now all my skin itching, especially round face. What are the early signs of turning into a Vampire?"
24393,24393,combination everyone,3,3_song_music_album_tune,song - music - album - tune - version - mother - track - poetry - poem - band,1.0,True,"@rosesukroses @loujnicholls @kgimson @papaver @Pollieslilies @valgardening @JaniceShipp @charbhardy Another great combination. Have a good day, everyone."
24474,24474,sorry hope,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@FibrexNurseries Sorry to hear this. Hope all well soon.
24562,24562,thank support,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,0.8249653289332691,True,@rmslim Thank you Randa and Ahmed.. your support means a lot to me 💜
24601,24601,advice future,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,Great advice from @CharlieFink on how to prepare for the digital future @WorldGovSummit ⬇️ https://t.co/3tShnko5tZ
24632,24632,isismember appeal,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,True,British-Moroccan ISIS-member loses appeal to return to UK https://t.co/VdngPzanuR
24765,24765,right reform question mark family report,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,Truly British rights: UK reforms put a question mark over migrant families - @layla_maghribi reports https://t.co/P8hBk3nPIU via @TheNationalNews
24814,24814,thank kind word,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@amdawsari @arabnews Thank you @amdawsari - appreciate your kind words. Asharq AlAwsat taught me so much
24827,24827,state coverage creation year,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,True,'An Arab state is born' @john_denn on how press coverage of the creation of the UAE 50 years ago - https://t.co/qphKXx7ajp via @TheNationalNews
24965,24965,sinatra mother rock chick stone fighter passion bruce comedy song sherry,3,3_song_music_album_tune,song - music - album - tune - version - mother - track - poetry - poem - band,1.0,True,"@SpringNuts_ My dad never really got past Sinatra, but my mother is a rock chick who has espoused The Stones, Bowie Queen right through to Oasis. She’s a huge Foo Fighters fan. She hasn’t understood my passion for Bruce - but likes what she calls his ‘comedy songs’ such as ‘Sherry Darling’."
25017,25017,baby wish,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@MJowen174 Our baby sends her best wishes to Pete ❤️ https://t.co/Hx4zAitwx7
25030,25030,answer question,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@cricketslave The answer to your question is: yes.
25163,25163,jeez nightmare feel,13,13_family_love_prayer_psni,family - love - prayer - psni - thought - sister - thank - nightmare - thinking - blog,1.0,True,"@ChrisLangWriter Jeez - what a nightmare. Feel better soon, Chris ❤️"
25278,25278,science cult scientology,11,11_james_jones_saunders_injury,james - jones - saunders - injury - bond - witton - lineup - substitution - jebrin - change,1.0,True,@mentorthedragon @BruvverEccles @DavidHenigUK Science isn’t a cult - you are confusing it with Scientology.
25401,25401,thanks heath,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@lydia_massiah Thanks! Don’t have moorland near me but can definitely travel to Hertford Heath :)
25431,25431,thanks kind,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,0.7825406831709537,True,@suellewellyn Thanks Sue. Kind of you to say so.
25440,25440,thanks heather,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@alrightPET @stuffysour Thanks Heather.
25463,25463,thank kind,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,0.674544130235038,True,@robinboast Thank you. That’s very kind.
25517,25517,bloody hell,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,True,@EmilyLCarney Bloody hell. https://t.co/wvWj6RFXWb
25766,25766,livid behalf,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@sawatkiss It’s actually made me furious. Brought it all back too and I’m livid on her behalf.
25843,25843,simpson universe,12,12_episode_podcast_series_podcasts,episode - podcast - series - podcasts - simpson - pride - folk - season - scott - life,1.0,True,@NasaProPlus I think it's more Homer Simpson in an alternative universe....
25883,25883,thought prayer,13,13_family_love_prayer_psni,family - love - prayer - psni - thought - sister - thank - nightmare - thinking - blog,0.9708190425914968,True,@STOOSHPR Thoughts and prayers…
25916,25916,thanks hope,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,0.561576072459293,True,@Katespeak1 Thanks Kate. Hope you’re well!
25955,25955,january paramount spoiler,3,3_song_music_album_tune,song - music - album - tune - version - mother - track - poetry - poem - band,1.0,True,@natashaloder @jjaron I know. It’s coming out here in January on Paramount so we have to avoid spoilers until then. https://t.co/MFQOhKHs4y
25969,25969,bloody hell,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,True,Bloody hell - managed to tune it in the right day - and we won!!!! https://t.co/hSkbSw3eEv
26055,26055,reminder work start rose,4,4_journalist_journalism_paper_boat,journalist - journalism - paper - boat - newspaper - career - news - pier - breath - reminder,1.0,True,"A reminder that, while I’m pleased to get out and about a bit more for work since the start of the pandemic, it wasn’t all roses… https://t.co/78u4ENxoKj"
26276,26276,nothing nightmare,13,13_family_love_prayer_psni,family - love - prayer - psni - thought - sister - thank - nightmare - thinking - blog,1.0,True,@robwestern Nothing in my nightmares is ever this far fetched
26361,26361,mark hughes manager craig bellamy assistant,3,3_song_music_album_tune,song - music - album - tune - version - mother - track - poetry - poem - band,1.0,True,"Mark Hughes as manager, Craig Bellamy as his assistant."
26532,26532,rollercoaster team,3,3_song_music_album_tune,song - music - album - tune - version - mother - track - poetry - poem - band,1.0,True,"Proper emotional rollercoaster, this. What a team. https://t.co/FIxbSndAcZ"
26769,26769,search canalside,11,11_james_jones_saunders_injury,james - jones - saunders - injury - bond - witton - lineup - substitution - jebrin - change,1.0,True,Yet to find Tommy Shelby. The search continues 🔫 #Birmingham #canal @ Canalside https://t.co/4NptypU9Lm
26996,26996,visit garda,4,4_journalist_journalism_paper_boat,journalist - journalism - paper - boat - newspaper - career - news - pier - breath - reminder,1.0,True,"@markccfc70 I have that written down on my itinerary, along with a visit to Lake Garda"
27100,27100,evidence rape assault society horrific decision,9,9_woman_violence_rape_gender,woman - violence - rape - gender - misogyny - reporter - abuse - police - feminism - feminist,1.0,True,"👇More evidence that rape, sexual assault #VAWG just isn’t taken seriously by society. Horrific decision by @RaithRovers https://t.co/mMS44c3Yjm"
27363,27363,bean toast death meal everything,1,1_food_lunch_breakfast_restaurant,food - lunch - breakfast - restaurant - meal - dinner - cheese - sausage - gift - cream,1.0,True,@BeccaFIynn Beans on toast is my death row meal- surpasses everything else.
27435,27435,thanks kind,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,"@hegarty_ruth Thanks Ruth, you’re very kind! *HOW* did they find out? 🤔🤷‍♀️"
27439,27439,minute locality smell,1,1_food_lunch_breakfast_restaurant,food - lunch - breakfast - restaurant - meal - dinner - cheese - sausage - gift - cream,1.0,True,@CarolineHeffo @BallyboughDub @DaMimmoDublin We’re two minutes away. It’s a joy to have in the locality: the smell alone... ❤️
27484,27484,beefy bovril,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,"@tomdoorley Though “hot, beefy bovril” is now vegetarian. 🤷‍♀️"
27663,27663,congrats today advice brain,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,Congrats Sabina- starting it today and looking forward to your advice on coping with #PostCovid brain fog! https://t.co/YOf2e91nZJ
27747,27747,bloody hell,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,True,Bloody hell. https://t.co/A6nbLpDSCU
27782,27782,wire series time,4,4_journalist_journalism_paper_boat,journalist - journalism - paper - boat - newspaper - career - news - pier - breath - reminder,1.0,True,@d4psychologist The Wire is my favorite series of all time ever....
27883,27883,taste match home,1,1_food_lunch_breakfast_restaurant,food - lunch - breakfast - restaurant - meal - dinner - cheese - sausage - gift - cream,1.0,True,"@sarahcareyIRL Well, he has taste. Liverpool 3-0. joint top. 64th consecutive unbeaten match at home. @ronancarrigy"
27899,27899,news thought friend family cusacks regina,13,13_family_love_prayer_psni,family - love - prayer - psni - thought - sister - thank - nightmare - thinking - blog,1.0,True,@BallyboughDub Awfully sad news. Thoughts with her friends and family. She will be missed terribly by all who knew her from Cusacks. RIP Regina. Xxx
28091,28091,today family trim,13,13_family_love_prayer_psni,family - love - prayer - psni - thought - sister - thank - nightmare - thinking - blog,1.0,True,Many will be excitedly getting their mop sorted out from today but I've spoken to families who say their lockdown trims are good enough forever. My latest for @BBCNews here https://t.co/jxX0gDdovq
28096,28096,rollercoaster episode,3,3_song_music_album_tune,song - music - album - tune - version - mother - track - poetry - poem - band,1.0,True,#13ReasonsWhy is such an emotional rollercoaster. That final episode man 🤯
28212,28212,thanks time,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,"@SW_Help Thanks, just seems to have been going pretty slowly I didn't think it would be running on time!"
28377,28377,perrins rice sauce,1,1_food_lunch_breakfast_restaurant,food - lunch - breakfast - restaurant - meal - dinner - cheese - sausage - gift - cream,1.0,True,"@THEJohnMcNee I just put Lea Perrins on my rice instead of soy sauce, so I’m probably not best positioned to advise"
28385,28385,change accent mile lion,10,10_ireland_belfast_dublin_accent,ireland - belfast - dublin - accent - derry - fein - sinn - year - business - people,1.0,True,"Green and pleasant lands, a change of accent every 25 miles, cheese, mustard, ale, three lions. Happy St George’s Day 🏴󠁧󠁢󠁥󠁮󠁧󠁿 🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/tseWmcQVgB"
28439,28439,sturgeon threat independence,11,11_james_jones_saunders_injury,james - jones - saunders - injury - bond - witton - lineup - substitution - jebrin - change,1.0,True,Nicola Sturgeon says biggest threat to Scotland will be failing to seize independence https://t.co/5wvqzxT6J3
28450,28450,subscribe today pound line duty reunion,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,Subscribe today for ONE POUND to watch Line of Duty reunion https://t.co/8b43KDpuCZ
28530,28530,thanks everyone,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,"@LauraEWebsterr @ScotNational Thanks Laura, looking forward to it and meeting everyone :)"
28531,28531,thanks hope,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,0.206657139353051,True,@SwarbrickHT @ScotNational Thanks Susan! Hope to see you around sometime soon!
28611,28611,mean lottery,7,7_vaccine_virus_vaccination_booster,vaccine - virus - vaccination - booster - covid - people - pfizer - variant - risk - dose,1.0,True,@cjmckeon I mean...does this mean I can actually win the lottery now?
28799,28799,cracking strip,13,13_family_love_prayer_psni,family - love - prayer - psni - thought - sister - thank - nightmare - thinking - blog,1.0,True,@scottmullen87 That’s a cracking strip 😍
28900,28900,referee official people,11,11_james_jones_saunders_injury,james - jones - saunders - injury - bond - witton - lineup - substitution - jebrin - change,1.0,True,@JimmyMcnulty31 @TEnglishSport Isn't it the referees and officials people should be annoyed at then?
29141,29141,coconut kind problem,1,1_food_lunch_breakfast_restaurant,food - lunch - breakfast - restaurant - meal - dinner - cheese - sausage - gift - cream,1.0,True,@davidmacdougall Not a fan of coconut sadly. Kind of a problem!
29552,29552,someone judgement,8,8_covid_hospital_restriction_case,covid - hospital - restriction - case - people - tier - news - health - patient - test,1.0,True,"@David_Chippa @hansmollman So am I. Thankfully, I've found someone with whom to lovingly eat dirty fries without judgement."
29642,29642,answer question,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,"@benjaminbutter We don't actually know the answers to those first three questions, though I will concede that the first is unlikely."
29646,29646,tragedy take,13,13_family_love_prayer_psni,family - love - prayer - psni - thought - sister - thank - nightmare - thinking - blog,1.0,True,"@ayeshahazarika Not really a tragedy. She did what she did and she should be ashamed. You know I love you, but candidly, I think this is too ""inside the bubble"" a take."
29742,29742,ruse badge,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,"@ayeshahazarika This is all just a ruse to nick my blue badge, isn't it?"
29816,29816,paper minds],4,4_journalist_journalism_paper_boat,journalist - journalism - paper - boat - newspaper - career - news - pier - breath - reminder,1.0,True,[Right-wing papers lose their minds] https://t.co/ScK1MMifvn
29917,29917,potato drama,1,1_food_lunch_breakfast_restaurant,food - lunch - breakfast - restaurant - meal - dinner - cheese - sausage - gift - cream,1.0,True,"@ayeshahazarika @kaitborsay @TimesRadio ""Potato Rosé"" - Worst ITV Sunday-night detective drama EVER!"
29948,29948,bloody hell,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.8567115283435054,True,Literal bloody hell... https://t.co/Z4rtMPIkTk
30027,30027,thank help,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,"@Iromg @DAaronovitch You mean he doesn't wear a wig already? By the way, thank you for your help with my job ad the other day - I'm very grateful."
30070,30070,analogy pant pant something pertinent cult status muddier,11,11_james_jones_saunders_injury,james - jones - saunders - injury - bond - witton - lineup - substitution - jebrin - change,1.0,True,"@AlStewartOBE To quote my frequent guest @queenchristina_ on said analogies: ""We mustn't tear the pants out of the pants... or something."" They were charming and (more) pertinent at first - now I have to wonder if he's enjoying their cult status a little too much and they're getting muddier."
30090,30090,thing twice result,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@tvlive What was it Einstein said about doing the same thing twice and expecting a different result?
30272,30272,quiz show value thing,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,You'd think fans of a quiz show would appreciate the value of... KNOWING THINGS. https://t.co/TjiyOeijbj
30377,30377,bloody hell,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.7968830457757831,True,Bloody hell! https://t.co/59QIC7FPQP
30405,30405,bloody hell,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.9181418997690028,True,Bloody - and I mean this most-sincerely - hell. #SakhirGP
30428,30428,guess tier heaven,8,8_covid_hospital_restriction_case,covid - hospital - restriction - case - people - tier - news - health - patient - test,1.0,True,"I guess Eric's hoping there'll be no ""Tiers in Heaven"". https://t.co/4uuyHi2D0l"
30468,30468,overlaid protest brighton trump couple year accent,10,10_ireland_belfast_dublin_accent,ireland - belfast - dublin - accent - derry - fein - sinn - year - business - people,1.0,True,"@carolecadwalla This is actually audio overlaid from an LGBT protest in Brighton when Trump was here a couple of years ago. If you listen closely, you can tell the accents are British."
30492,30492,comment story,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@jennykleeman (NOT A COMMENT ON THE STORY ITSELF) I MISS YOU!!! X
30726,30726,victim nuance,7,7_vaccine_virus_vaccination_booster,vaccine - virus - vaccination - booster - covid - people - pfizer - variant - risk - dose,1.0,True,@TomChivers Victims on the ongoing war on nuance
30911,30911,data comparison anecdote pickle midland podcast,12,12_episode_podcast_series_podcasts,episode - podcast - series - podcasts - simpson - pride - folk - season - scott - life,1.0,True,"If you're a fan of international data comparisons, anecdotes about Eric Pickles, and a guy saying ""you know"" a lot in a flat Midlands accent then oh boy have I got a podcast for you https://t.co/UMSrMBgUOG"
31050,31050,thanks hope,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,0.8869833320428155,True,@anngripper Thanks Ann! Hope all well with you.
31053,31053,thanks friend,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@forwardnotback Thanks old friend!
31141,31141,thanks kind,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@digidickinson Thanks Andy. That’s very kind
31143,31143,thanks kind,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,0.9229654171863964,True,@EditorInChiefJP Thanks Jeremy. That’s incredibly kind
31147,31147,kind thank,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,0.9850505245550876,True,@ChrisMusson Ah. Way too kind! But thank you
31155,31155,thanks kind,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,@rosenbaum6 Thanks Martin - very kind
31164,31164,thanks kind,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,"@chrismarritt @clairemilleruk @AnnieGouk Thanks Chris, very kind."
31423,31423,yeah parallel trend sameold medium,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,"@phillColeman Yeah I think there are parallels everywhere. I _think_ it's a new trend; I guess it's possible it's same-old, but just more visible (and amplified) by social media."
31552,31552,yeah category,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,"So this one is fairly easy to check and falls very much into the ""yeah, but..."" category https://t.co/AvZ1pEjDZZ https://t.co/YSuANXeoN8"
31802,31802,question _should_ country thought blog,13,13_family_love_prayer_psni,family - love - prayer - psni - thought - sister - thank - nightmare - thinking - blog,1.0,True,"@thomasforth @GarethDennis @stejormur Clearly indexing will show where we have been going, but yeah: if the question is where _should_ we be (relative to other countries), it's not going to help with that. Will be interested to read your thoughts on the blog."
31919,31919,thanks james,11,11_james_jones_saunders_injury,james - jones - saunders - injury - bond - witton - lineup - substitution - jebrin - change,1.0,True,@Psythor Thanks James.
32018,32018,yeah thing,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,"@tj_arnold Yeah, that's probably fair. I think it's just that the Derby/Forest thing has always been the big one, and Leeds... well, that goes back a while(!)."
32231,32231,world poem,3,3_song_music_album_tune,song - music - album - tune - version - mother - track - poetry - poem - band,1.0,True,"@sophielouisecc Reminds me of the World War Two poem ""They came"". Who will they come for next?"
32337,32337,type person piece humanity victim,7,7_vaccine_virus_vaccination_booster,vaccine - virus - vaccination - booster - covid - people - pfizer - variant - risk - dose,1.0,True,"@ronangnews Unfortunately, it's difficult / impossible to make a certain type of person empathetic. They just lack that crucial piece of humanity. They won't feel remorse; they'll blame the victim."
32416,32416,urge chaos invitation people bond experience leader cult,11,11_james_jones_saunders_injury,james - jones - saunders - injury - bond - witton - lineup - substitution - jebrin - change,1.0,True,"If they all give in to their primal urges, imagine the chaos and carnage. The moon-bathing, the invitation to random ""vulnerable people"" to bond in a shared intense physical experience, the charismatic leader etc all makes it sound like a New Age hippy cult."
32455,32455,tweet draft,1,1_food_lunch_breakfast_restaurant,food - lunch - breakfast - restaurant - meal - dinner - cheese - sausage - gift - cream,1.0,True,@AmazonHelp Can't remember. That tweet was in my drafts. Thought I had sent it ages ago.
32591,32591,people stamp contribution,1,1_food_lunch_breakfast_restaurant,food - lunch - breakfast - restaurant - meal - dinner - cheese - sausage - gift - cream,1.0,True,This has left many older people very vulnerable as they find out too late that their stamps are worthless. They can't even bridge the gap with Voluntary Contributions.
32894,32894,wasteland depot yesterday staff package courier people,1,1_food_lunch_breakfast_restaurant,food - lunch - breakfast - restaurant - meal - dinner - cheese - sausage - gift - cream,1.0,True,"@Postvox Yes. I drove up to the wasteland that is Ballyogan, found the depot and picked it up yesterday. Staff were efficient and polite, BTW. But why can't you place packages in the Green Bin as couriers do when people are out?"
32942,32942,anticar zealot synthesiser accent marketing term,10,10_ireland_belfast_dublin_accent,ireland - belfast - dublin - accent - derry - fein - sinn - year - business - people,1.0,True,"Why do the anti-car zealots always sound as if they are speaking through a bad synthesiser with fake American accents? Why do they use awful marketing terms such as ""demographic""?"
33595,33595,restriction travel africa account flight pointless,8,8_covid_hospital_restriction_case,covid - hospital - restriction - case - people - tier - news - health - patient - test,1.0,True,Do the restrictions on travel from the UK and South Africa take account of indirect flights? Pointless if not @paulreiddublin @CMOIreland @hpscireland @NewstalkFM @SkyNews @RTE_PrimeTime https://t.co/i7PyWAkVQI
33689,33689,people approx virus others complication together,7,7_vaccine_virus_vaccination_booster,vaccine - virus - vaccination - booster - covid - people - pfizer - variant - risk - dose,1.0,True,"@paddycosgrave Some people won't understand unless they learn the hard way. Unfortunately for the one in 200 approx who will die from the virus, and the many others who will suffer complications of #longcovid, we are all in this together."
33763,33763,card wifi router dongle mother,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,True,@VodafoneIreland can you use the SIM card from a WiFi router in a dongle? Are they all interchangeable? (I want to swap them around occasionally with my mother)
33841,33841,spoil show,3,3_song_music_album_tune,song - music - album - tune - version - mother - track - poetry - poem - band,1.0,True,"@TonightVMTV @JohnKingCNN Don't spoil it for me - Democrat, right? (I haven't seen the show yet and probably won't bother)"
34076,34076,anyone troll,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,True,Anyone who gives themselves a nickname can't be trusted. I've noticed trolls do this a lot.
